,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.09643,0.230287,-0.968333,-0.077974,0.299018,-0.951056,0.01,0.269,0.0,0.0,0.91,0.0,0.4,0.0,0.0,0.0,0.43,0.71,0.0,0.21,0.0,0.0,1.14,1.11,3.31
1,0.04,0.070765,0.248349,-0.966082,-0.099057,0.310638,-0.945353,-0.015,0.285,0.0,0.0,0.88,0.0,0.52,0.0,0.0,0.0,0.52,0.73,0.0,0.27,0.0,0.0,1.03,1.13,3.34
2,0.08,0.068212,0.251366,-0.965486,-0.113794,0.330923,-0.936772,-0.024,0.297,0.0,0.0,0.91,0.0,0.58,0.0,0.0,0.0,0.62,0.69,0.0,0.28,0.0,0.0,0.98,1.15,3.11
3,0.12,0.075611,0.248174,-0.96576,-0.074204,0.310427,-0.947697,0.001,0.284,0.11,0.15,0.89,0.0,0.48,0.0,0.0,0.0,0.67,0.66,0.0,0.35,0.0,0.0,1.03,1.11,2.89
4,0.16,0.069536,0.259095,-0.963346,-0.112612,0.357751,-0.927002,-0.023,0.315,0.12,0.15,0.91,0.0,0.41,0.0,0.0,0.0,0.68,0.73,0.0,0.36,0.0,0.0,1.2,1.15,2.97
5,0.2,0.072703,0.276399,-0.958289,-0.132562,0.360464,-0.923305,-0.032,0.326,0.21,0.33,1.0,0.0,0.4,0.0,0.0,0.0,0.66,0.8,0.0,0.42,0.0,0.0,1.23,1.34,3.04
6,0.24,0.077752,0.271307,-0.959347,-0.089216,0.343422,-0.934934,-0.006,0.314,0.17,0.22,1.14,0.0,0.41,0.0,0.0,0.06,0.69,0.97,0.0,0.5,0.0,0.0,1.22,1.36,3.06
7,0.28,0.079185,0.267969,-0.960168,-0.110581,0.343683,-0.932552,-0.017,0.313,0.16,0.3,1.28,0.0,0.45,0.0,0.0,0.06,0.74,1.08,0.0,0.51,0.0,0.08,1.15,1.41,2.95
8,0.32,0.074609,0.279363,-0.957282,-0.128881,0.368193,-0.920774,-0.029,0.332,0.07,0.27,1.36,0.0,0.41,0.0,0.0,0.06,0.8,1.12,0.0,0.59,0.0,0.14,1.2,1.38,2.97
9,0.36,0.097693,0.270769,-0.957675,-0.114658,0.36187,-0.925151,-0.009,0.324,0.03,0.36,1.36,0.0,0.46,0.0,0.0,0.04,0.86,1.09,0.0,0.58,0.0,0.14,1.26,1.43,3.02
