,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.271269,0.087342,-0.958533,0.103337,0.1105,-0.988489,0.19,0.101,0.0,0.0,0.0,0.0,2.09,1.86,0.0,1.16,0.91,0.33,0.14,1.47,0.0,0.0,0.57,0.0,1.35
1,0.04,0.276299,0.086847,-0.95714,0.106557,0.112838,-0.987883,0.194,0.102,0.0,0.0,0.0,0.0,2.08,1.82,0.0,1.2,0.91,0.36,0.21,1.39,0.06,0.0,0.67,0.0,1.02
2,0.08,0.283002,0.088115,-0.955063,0.102138,0.115117,-0.988087,0.196,0.104,0.0,0.0,0.0,0.0,2.07,1.72,0.0,1.21,0.93,0.34,0.3,1.31,0.08,0.0,0.76,0.0,0.84
3,0.12,0.28637,0.088783,-0.953997,0.105988,0.109887,-0.988277,0.199,0.102,0.0,0.0,0.0,0.0,2.07,1.61,0.0,1.2,0.96,0.36,0.24,1.33,0.07,0.0,0.78,0.0,0.81
4,0.16,0.283917,0.09006,-0.95461,0.104583,0.109426,-0.988478,0.197,0.102,0.0,0.0,0.0,0.0,2.09,1.6,0.0,1.17,0.94,0.26,0.28,1.37,0.1,0.0,0.78,0.0,0.78
5,0.2,0.285695,0.090071,-0.954078,0.102201,0.111775,-0.988464,0.197,0.104,0.0,0.0,0.0,0.0,2.1,1.69,0.0,1.15,0.9,0.21,0.22,1.47,0.15,0.0,0.77,0.0,0.75
6,0.24,0.298082,0.084639,-0.95078,0.107822,0.108553,-0.988226,0.206,0.099,0.0,0.0,0.0,0.0,2.14,1.77,0.0,1.14,0.89,0.17,0.19,1.44,0.15,0.0,0.76,0.0,0.74
7,0.28,0.290928,0.084991,-0.952962,0.106768,0.108268,-0.988372,0.202,0.099,0.0,0.0,0.0,0.0,2.19,1.87,0.0,1.12,0.88,0.2,0.15,1.43,0.16,0.0,0.83,0.0,0.7
8,0.32,0.292304,0.083765,-0.95265,0.10281,0.110391,-0.988557,0.201,0.1,0.0,0.0,0.0,0.0,2.22,1.96,0.0,1.13,0.88,0.27,0.08,1.38,0.23,0.0,0.93,0.02,0.72
9,0.36,0.289086,0.080692,-0.953896,0.111975,0.100641,-0.988602,0.204,0.093,0.0,0.0,0.0,0.0,2.2,1.98,0.0,1.06,0.87,0.34,0.01,1.39,0.24,0.0,1.04,0.09,0.71
10,0.4,0.287255,0.082098,-0.954329,0.110352,0.099253,-0.988924,0.202,0.093,0.0,0.0,0.0,0.0,2.17,1.99,0.0,1.01,0.9,0.29,0.01,1.35,0.21,0.0,1.1,0.12,0.73
11,0.44,0.285976,0.08204,-0.954718,0.110601,0.099721,-0.988849,0.201,0.093,0.0,0.0,0.0,0.0,2.16,1.97,0.0,0.94,0.91,0.24,0.01,1.36,0.09,0.0,1.08,0.09,0.72
12,0.48,0.286226,0.08257,-0.954598,0.108976,0.101878,-0.98881,0.201,0.095,0.0,0.0,0.0,0.0,2.17,1.98,0.0,0.93,0.92,0.2,0.01,1.37,0.04,0.0,1.09,0.05,0.71
13,0.52,0.285992,0.083032,-0.954628,0.107858,0.102472,-0.988871,0.2,0.095,0.0,0.0,0.0,0.0,2.2,1.99,0.0,0.94,0.94,0.22,0.01,1.36,0.07,0.0,1.09,0.02,0.69
14,0.56,0.276449,0.091778,-0.956636,0.106107,0.101479,-0.989163,0.194,0.099,0.0,0.0,0.0,0.0,2.21,1.97,0.0,0.94,0.95,0.18,0.05,1.34,0.09,0.0,1.02,0.04,0.68
15,0.6,0.277798,0.092208,-0.956204,0.105447,0.101759,-0.989205,0.195,0.099,0.0,0.0,0.0,0.0,2.23,1.94,0.0,0.96,0.96,0.2,0.05,1.34,0.16,0.0,0.98,0.03,0.7
16,0.64,0.277425,0.090154,-0.956508,0.105513,0.099367,-0.989441,0.194,0.097,0.0,0.0,0.0,0.0,2.21,1.9,0.0,0.96,0.93,0.17,0.05,1.38,0.2,0.0,0.97,0.08,0.71
17,0.68,0.277751,0.090463,-0.956384,0.108308,0.094359,-0.989629,0.196,0.095,0.0,0.0,0.0,0.0,2.22,1.8,0.0,0.99,0.94,0.25,0.0,1.41,0.26,0.0,0.97,0.07,0.72
18,0.72,0.278354,0.090203,-0.956233,0.103867,0.101565,-0.989392,0.194,0.098,0.0,0.0,0.0,0.0,2.22,1.81,0.0,0.93,0.95,0.24,0.0,1.44,0.32,0.0,0.89,0.05,0.72
