,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.042837,0.201763,-0.978497,-0.161241,0.245467,-0.955901,-0.061,0.227,0.0,0.0,0.0,0.0,2.46,2.68,0.56,0.72,2.51,2.51,0.0,0.0,0.0,0.0,3.08,0.0,3.0
1,0.04,0.034852,0.176679,-0.983651,-0.15743,0.236924,-0.958688,-0.063,0.21,0.0,0.0,0.0,0.0,2.53,2.99,0.56,0.79,2.62,2.48,0.0,0.0,0.0,0.0,3.23,0.0,2.6
2,0.08,-0.004357,0.142823,-0.989739,-0.122635,0.201843,-0.97171,-0.065,0.174,0.0,0.0,0.0,0.0,2.58,3.08,0.53,0.88,2.69,2.41,0.0,0.0,0.0,0.0,3.25,0.0,2.12
3,0.12,-0.063726,0.130155,-0.989444,-0.122464,0.18014,-0.975988,-0.094,0.157,0.0,0.0,0.0,0.0,2.61,3.07,0.52,0.92,2.73,2.3,0.0,0.0,0.0,0.0,3.1,0.0,1.62
4,0.16,-0.078058,0.116182,-0.990156,-0.151536,0.160575,-0.975322,-0.116,0.14,0.0,0.0,0.0,0.0,2.64,2.96,0.56,0.92,2.74,2.36,0.0,0.0,0.0,0.0,3.0,0.0,1.29
5,0.2,-0.064257,0.121651,-0.990491,-0.131092,0.161794,-0.978078,-0.099,0.143,0.0,0.0,0.0,0.0,2.61,2.99,0.55,0.94,2.73,2.33,0.0,0.0,0.0,0.0,3.06,0.0,0.99
6,0.24,-0.100617,0.109307,-0.988903,-0.1263,0.155492,-0.97973,-0.115,0.134,0.0,0.0,0.0,0.0,2.57,3.0,0.5,1.07,2.75,2.25,0.0,0.0,0.0,0.0,3.16,0.0,0.74
7,0.28,-0.112886,0.101832,-0.988376,-0.117453,0.154575,-0.980975,-0.116,0.129,0.0,0.0,0.0,0.0,2.54,3.11,0.43,1.21,2.75,2.14,0.0,0.0,0.0,0.0,3.25,0.0,0.56
8,0.32,-0.142905,0.109408,-0.983671,-0.109599,0.157909,-0.981352,-0.128,0.135,0.0,0.0,0.0,0.0,2.52,3.26,0.41,1.26,2.74,2.02,0.0,0.0,0.0,0.0,3.2,0.0,0.44
9,0.36,-0.166608,0.111541,-0.979694,-0.108388,0.145745,-0.983367,-0.139,0.13,0.0,0.0,0.0,0.0,2.46,3.16,0.3,1.24,2.69,1.85,0.0,0.0,0.0,0.0,3.3,0.0,0.33
10,0.4,-0.158168,0.099038,-0.982433,-0.101973,0.141491,-0.984673,-0.131,0.122,0.0,0.0,0.0,0.0,2.35,2.99,0.16,1.19,2.79,1.66,0.0,0.1,0.0,0.0,3.37,0.16,0.26
11,0.44,-0.169366,0.131799,-0.976701,-0.101008,0.175445,-0.979294,-0.137,0.156,0.0,0.0,0.0,0.0,2.1,2.71,0.19,1.22,2.59,1.37,0.0,0.1,0.0,0.0,3.55,0.16,0.16
12,0.48,-0.1628,0.135333,-0.977334,-0.092423,0.174671,-0.98028,-0.13,0.157,0.0,0.0,0.0,0.0,2.09,2.52,0.17,1.23,2.62,1.58,0.0,0.1,0.0,0.0,3.44,0.16,0.09
13,0.52,-0.147942,0.116011,-0.982168,-0.088713,0.152326,-0.984341,-0.12,0.136,0.0,0.0,0.0,0.0,2.01,2.38,0.17,1.3,2.43,1.57,0.0,0.0,0.0,0.0,3.18,0.0,0.02
14,0.56,-0.060569,0.12754,-0.989982,-0.100735,0.134761,-0.985744,-0.081,0.132,0.0,0.0,0.0,0.15,2.21,2.27,0.0,1.36,2.77,1.94,0.0,0.0,0.0,0.0,2.97,0.0,0.02
15,0.6,-0.026693,0.098787,-0.99475,-0.127244,0.124252,-0.984058,-0.078,0.112,0.0,0.0,0.0,0.36,2.35,2.39,0.0,1.3,2.79,1.67,0.0,0.0,0.0,0.0,2.82,0.0,0.45
16,0.64,0.017508,0.10977,-0.993803,-0.124394,0.1068,-0.986468,-0.054,0.109,0.04,0.0,0.0,0.56,2.54,2.37,0.0,1.23,2.92,1.64,0.0,0.0,0.0,0.0,2.76,0.0,0.57
17,0.68,-0.050778,-0.082014,-0.995337,-0.154238,0.095092,-0.983447,-0.103,0.007,0.23,0.0,0.0,0.51,2.58,2.42,0.0,1.07,2.75,1.33,0.0,0.0,0.0,0.0,2.61,0.0,0.68
18,0.72,-0.132345,-0.078303,-0.988106,-0.189795,0.086909,-0.97797,-0.162,0.004,0.47,0.05,0.0,0.58,2.5,2.33,0.0,1.1,2.6,1.1,0.0,0.0,0.0,0.0,2.56,0.0,0.47
