,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.595438,0.265505,-0.758262,0.394794,0.132561,-0.909156,0.536,0.234,0.0,0.0,0.19,0.0,0.75,1.95,0.33,3.14,1.33,2.33,0.61,0.5,0.0,0.0,2.46,0.0,2.21
1,0.04,0.559703,0.30615,-0.770068,0.485978,0.209815,-0.848412,0.574,0.309,0.0,0.0,0.47,0.25,1.17,1.85,0.38,2.38,0.99,1.13,0.53,0.39,0.0,0.0,2.54,0.04,1.11
2,0.08,0.574494,0.34244,-0.743433,0.526397,0.263304,-0.808441,0.617,0.372,0.0,0.0,0.7,0.25,1.4,1.63,0.32,1.72,0.6,0.42,1.61,0.23,0.0,0.0,2.15,0.04,0.58
3,0.12,0.565204,0.339784,-0.751725,0.505788,0.286576,-0.813666,0.6,0.381,0.0,0.0,0.8,0.25,1.49,1.31,0.15,1.28,0.29,0.52,3.25,0.23,0.96,0.0,2.07,0.04,0.74
4,0.16,0.558606,0.43312,-0.707366,0.43765,0.352328,-0.827241,0.576,0.473,0.0,0.0,1.0,0.0,1.59,1.44,0.04,1.26,0.05,0.45,4.61,0.2,2.51,0.0,2.3,0.0,0.77
5,0.2,0.567197,0.443086,-0.694236,0.425736,0.349509,-0.834621,0.576,0.478,0.0,0.0,1.0,0.0,1.77,1.37,0.13,1.59,0.07,0.7,4.96,0.2,3.4,0.0,2.73,0.0,0.81
6,0.24,0.55491,0.419071,-0.718648,0.48959,0.362663,-0.792955,0.605,0.477,0.0,0.0,1.09,0.0,1.8,1.2,0.47,1.98,0.3,0.95,3.66,0.43,3.05,0.0,2.65,0.21,0.8
7,0.28,0.618392,0.395257,-0.679238,0.446893,0.360254,-0.818843,0.618,0.467,0.0,0.0,1.13,0.0,1.77,0.75,1.09,2.02,0.46,1.53,2.33,0.91,2.76,0.0,1.9,0.62,0.65
8,0.32,0.566095,0.330046,-0.755385,0.361358,0.364386,-0.858279,0.522,0.406,0.0,0.0,0.83,0.0,1.66,1.25,0.96,2.09,0.39,1.54,2.01,1.5,2.46,0.43,1.12,0.62,0.66
9,0.36,0.627381,0.272885,-0.729333,0.620332,0.234767,-0.74838,0.701,0.331,0.0,0.0,0.61,0.0,1.63,2.17,0.61,2.32,0.16,1.89,2.5,1.42,2.63,0.74,0.38,0.4,0.39
10,0.4,0.661506,0.141939,-0.736386,0.54445,0.191457,-0.816651,0.66,0.211,0.0,0.0,0.29,0.0,1.3,2.65,0.17,1.8,0.0,1.64,2.76,0.74,1.38,0.74,0.48,0.0,1.11
11,0.44,0.601241,0.263605,-0.754336,0.455978,0.233064,-0.858933,0.58,0.299,0.0,0.0,0.29,0.0,0.98,2.28,0.2,1.37,0.09,2.13,1.46,0.15,0.95,0.31,0.48,0.2,1.65
12,0.48,0.579659,0.232105,-0.781104,0.476322,0.227892,-0.849225,0.575,0.275,0.0,0.27,0.06,0.0,0.78,1.48,0.2,0.71,0.52,1.78,0.6,0.0,0.64,0.0,0.74,0.2,2.38
13,0.52,0.576606,0.25391,-0.776566,0.393234,0.272883,-0.87801,0.53,0.308,0.03,0.48,0.0,0.0,1.07,1.58,0.14,1.12,1.07,2.17,0.0,0.12,1.01,0.0,0.51,0.2,2.24
14,0.56,0.503069,0.358484,-0.786391,0.368402,0.314431,-0.874879,0.483,0.385,0.12,0.91,0.0,0.0,1.41,1.9,0.12,1.2,1.69,2.2,0.0,0.26,1.02,0.0,0.61,0.0,2.23
15,0.6,0.503459,0.331353,-0.797956,0.317052,0.296795,-0.900772,0.45,0.354,0.12,0.84,0.0,0.0,1.68,2.33,0.12,1.25,2.01,2.34,0.0,0.36,0.56,0.0,0.55,0.0,2.18
16,0.64,0.443432,0.3249,-0.835349,0.244467,0.274453,-0.930006,0.372,0.327,0.08,0.73,0.0,0.0,1.77,2.07,0.0,1.26,2.12,2.45,0.0,0.41,0.18,0.07,0.67,0.0,2.56
17,0.68,0.395243,0.33514,-0.855257,0.294213,0.303769,-0.906181,0.373,0.348,0.0,0.49,0.0,0.0,1.78,1.62,0.0,1.42,2.22,2.46,0.0,0.44,0.0,0.14,0.76,0.0,2.8
18,0.72,0.366457,0.331925,-0.869215,0.321283,0.312308,-0.894003,0.372,0.35,0.0,0.5,0.05,0.0,1.74,1.24,0.0,1.55,2.27,2.53,0.0,0.62,0.0,0.14,0.98,0.0,2.97
19,0.76,0.392647,0.348839,-0.850964,0.293573,0.341011,-0.893043,0.375,0.377,0.0,0.58,0.05,0.0,1.7,1.21,0.0,1.44,2.33,2.43,0.0,0.85,0.0,0.09,1.11,0.0,3.08
20,0.8,0.36731,0.357107,-0.858812,0.279683,0.330945,-0.901251,0.352,0.373,0.0,0.54,0.05,0.0,1.59,1.1,0.0,1.23,2.14,2.35,0.0,0.99,0.0,0.08,1.19,0.0,3.1
21,0.84,0.395236,0.317064,-0.862125,0.250916,0.315477,-0.915159,0.349,0.342,0.0,0.46,0.04,0.0,1.54,1.06,0.0,1.2,1.92,2.59,0.0,0.89,0.0,0.08,1.08,0.0,3.06
22,0.88,0.399874,0.314671,-0.860862,0.242342,0.316463,-0.917127,0.347,0.341,0.14,0.38,0.06,0.0,1.52,0.94,0.0,1.45,1.83,2.97,0.0,0.78,0.0,0.05,0.98,0.0,2.86
23,0.92,0.419351,0.312472,-0.852353,0.217585,0.32494,-0.920365,0.345,0.345,0.25,0.28,0.06,0.0,1.57,1.07,0.0,1.66,1.87,3.16,0.0,0.84,0.0,0.0,0.86,0.0,2.59
24,0.96,0.386681,0.363376,-0.847606,0.237379,0.347254,-0.90723,0.342,0.385,0.34,0.16,0.05,0.0,1.52,1.02,0.0,1.73,1.92,2.94,0.0,0.9,0.0,0.0,0.71,0.0,2.43
25,1.0,0.38413,0.377403,-0.842622,0.215776,0.370226,-0.903534,0.331,0.405,0.48,0.16,0.03,0.0,1.39,0.69,0.0,1.66,1.98,2.68,0.0,0.75,0.0,0.0,0.57,0.0,2.82
26,1.04,0.482528,0.472106,-0.737755,0.126485,0.472222,-0.872358,0.362,0.53,0.49,0.12,0.03,0.0,1.29,0.55,0.0,1.53,1.92,2.46,0.02,0.58,0.0,0.0,0.39,0.0,3.17
27,1.08,0.459994,0.427026,-0.778495,0.196051,0.478391,-0.855982,0.382,0.506,0.39,0.11,0.16,0.0,1.24,0.49,0.0,1.42,1.8,2.32,0.02,0.52,0.0,0.0,0.37,0.0,3.27
28,1.12,0.360268,0.378338,-0.852682,0.230587,0.305241,-0.923936,0.321,0.367,0.12,0.0,0.34,0.0,1.32,0.7,0.0,1.36,1.61,2.27,0.12,0.62,0.0,0.0,0.24,0.0,2.8
29,1.16,0.372727,0.346697,-0.860741,0.26008,0.318366,-0.911593,0.343,0.359,0.0,0.0,0.47,0.0,1.4,0.63,0.0,1.32,1.51,2.29,0.24,0.67,0.04,0.0,0.21,0.0,2.36
30,1.2,0.347722,0.354761,-0.867891,0.267031,0.34293,-0.900607,0.335,0.376,0.0,0.0,0.37,0.0,1.5,0.66,0.0,1.18,1.5,2.3,0.43,0.68,0.09,0.0,0.09,0.0,2.06
31,1.24,0.337122,0.32012,-0.885366,0.297048,0.292891,-0.908833,0.34,0.329,0.0,0.0,0.2,0.0,1.49,0.5,0.0,0.89,1.42,1.97,0.46,0.62,0.09,0.0,0.1,0.0,1.99
32,1.28,0.350533,0.328193,-0.877163,0.300977,0.328913,-0.895114,0.352,0.355,0.0,0.0,0.07,0.0,1.38,0.44,0.0,0.62,1.35,1.66,0.4,0.55,0.04,0.0,0.11,0.0,2.06
