,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.152818,-0.118842,-0.981083,0.072969,-0.106023,-0.991683,0.114,-0.113,0.0,0.0,0.1,0.0,1.32,0.93,0.0,1.23,1.2,0.21,0.32,1.01,0.5,1.81,0.0,0.0,0.0
1,0.04,0.147665,-0.106837,-0.98325,0.070321,-0.086748,-0.993745,0.11,-0.098,0.0,0.0,0.05,0.0,1.46,0.88,0.0,1.12,1.13,0.29,0.59,1.42,0.47,1.48,0.0,0.0,0.0
2,0.08,0.154562,-0.092667,-0.983628,0.066032,-0.074996,-0.994995,0.111,-0.085,0.0,0.0,0.01,0.0,1.55,0.84,0.0,1.09,1.09,0.43,0.78,1.71,0.44,1.2,0.0,0.0,0.0
3,0.12,0.161448,-0.088259,-0.982927,0.050047,-0.086533,-0.994991,0.107,-0.088,0.0,0.0,0.0,0.0,1.61,0.91,0.0,1.17,1.12,0.55,0.96,1.79,0.4,1.01,0.0,0.0,0.0
4,0.16,0.163678,-0.084905,-0.982853,0.056856,-0.072726,-0.99573,0.111,-0.08,0.0,0.0,0.0,0.0,1.64,1.02,0.0,1.2,1.13,0.54,1.01,1.85,0.38,0.88,0.0,0.0,0.0
5,0.2,0.161679,-0.080726,-0.983536,0.058816,-0.065418,-0.996123,0.111,-0.074,0.0,0.0,0.0,0.0,1.68,1.11,0.0,1.19,1.2,0.52,1.1,1.86,0.39,0.82,0.0,0.0,0.0
6,0.24,0.167871,-0.081658,-0.982421,0.057742,-0.067794,-0.996027,0.114,-0.075,0.0,0.0,0.0,0.0,1.7,1.08,0.0,1.15,1.21,0.46,1.09,1.87,0.45,0.79,0.0,0.0,0.0
7,0.28,0.165646,-0.079184,-0.983001,0.058174,-0.066585,-0.996083,0.113,-0.074,0.0,0.0,0.0,0.0,1.71,1.01,0.0,1.22,1.27,0.45,1.1,1.86,0.43,0.77,0.0,0.0,0.0
8,0.32,0.162993,-0.077424,-0.983585,0.062108,-0.059201,-0.996312,0.113,-0.069,0.0,0.0,0.0,0.0,1.7,0.96,0.0,1.3,1.26,0.45,1.1,1.81,0.42,0.76,0.0,0.0,0.0
9,0.36,0.161839,-0.082233,-0.983385,0.064224,-0.067214,-0.995669,0.114,-0.075,0.0,0.0,0.0,0.0,1.71,0.95,0.0,1.33,1.26,0.44,1.18,1.79,0.44,0.74,0.0,0.0,0.0
10,0.4,0.159003,-0.081506,-0.983908,0.062202,-0.065727,-0.995897,0.111,-0.074,0.0,0.0,0.0,0.0,1.72,0.98,0.0,1.31,1.23,0.45,1.23,1.79,0.45,0.76,0.0,0.0,0.0
11,0.44,0.151027,-0.08703,-0.984691,0.063281,-0.082178,-0.994607,0.108,-0.085,0.0,0.0,0.0,0.0,1.73,1.02,0.0,1.32,1.22,0.44,1.26,1.83,0.39,0.78,0.0,0.0,0.0
12,0.48,0.148608,-0.079716,-0.985678,0.066731,-0.066592,-0.995546,0.108,-0.074,0.0,0.0,0.0,0.0,1.73,1.04,0.0,1.29,1.19,0.45,1.31,1.79,0.32,0.8,0.0,0.0,0.0
13,0.52,0.139364,-0.091547,-0.986,0.062339,-0.066714,-0.995823,0.101,-0.08,0.0,0.0,0.0,0.0,1.72,1.01,0.0,1.31,1.2,0.56,1.27,1.74,0.36,0.81,0.0,0.0,0.0
14,0.56,0.141648,-0.088069,-0.985992,0.066338,-0.069114,-0.995401,0.105,-0.079,0.0,0.0,0.0,0.0,1.73,0.96,0.0,1.3,1.21,0.55,1.22,1.71,0.42,0.82,0.0,0.0,0.0
15,0.6,0.143146,-0.082496,-0.986257,0.066858,-0.058257,-0.99606,0.106,-0.071,0.0,0.0,0.0,0.0,1.75,1.0,0.0,1.32,1.23,0.58,1.16,1.74,0.43,0.85,0.0,0.0,0.0
16,0.64,0.140574,-0.079106,-0.986905,0.067428,-0.070057,-0.995262,0.105,-0.075,0.0,0.0,0.0,0.0,1.74,1.04,0.0,1.26,1.2,0.57,1.16,1.82,0.36,0.85,0.0,0.0,0.0
17,0.68,0.140821,-0.076451,-0.987079,0.066694,-0.071313,-0.995222,0.104,-0.074,0.0,0.0,0.0,0.0,1.72,1.15,0.0,1.19,1.14,0.56,1.18,1.9,0.26,0.87,0.0,0.0,0.0
18,0.72,0.140035,-0.075799,-0.987241,0.064802,-0.074157,-0.995139,0.103,-0.076,0.0,0.0,0.0,0.0,1.71,1.14,0.0,1.13,1.12,0.6,1.18,1.96,0.22,0.89,0.0,0.0,0.0
19,0.76,0.149329,-0.075031,-0.985937,0.062208,-0.068851,-0.995686,0.106,-0.072,0.0,0.0,0.0,0.0,1.71,1.12,0.0,1.15,1.12,0.59,1.11,2.0,0.23,0.9,0.0,0.0,0.0
20,0.8,0.140126,-0.07212,-0.987504,0.061374,-0.067604,-0.995823,0.101,-0.07,0.0,0.0,0.0,0.0,1.69,1.03,0.0,1.12,1.11,0.59,1.06,2.01,0.22,0.88,0.0,0.0,0.02
21,0.84,0.118735,-0.066347,-0.990707,0.055405,-0.052238,-0.997097,0.087,-0.06,0.0,0.0,0.02,0.0,1.64,0.78,0.01,1.09,1.1,0.57,1.09,1.98,0.26,0.71,0.0,0.0,1.15
22,0.88,0.164448,0.075085,-0.983524,-0.083919,0.143206,-0.986129,0.041,0.11,0.0,0.0,0.04,0.0,1.6,0.49,0.01,1.03,1.08,0.59,1.08,1.91,0.31,0.52,0.0,0.0,2.41
23,0.92,0.185213,0.100436,-0.977552,-0.065452,0.167665,-0.983669,0.061,0.136,0.0,0.0,0.06,0.0,1.58,0.31,0.01,1.04,1.07,0.62,1.08,1.86,0.34,0.35,0.0,0.0,3.51
24,0.96,0.147065,0.107833,-0.983231,-0.050894,0.135692,-0.989443,0.049,0.123,0.0,0.0,0.1,0.0,1.6,0.35,0.05,1.15,1.07,0.63,1.0,1.87,0.38,0.35,0.0,0.0,3.36
25,1.0,0.112637,0.07824,-0.990551,0.03208,0.060295,-0.997665,0.073,0.07,0.0,0.0,0.08,0.0,1.6,0.58,0.09,1.26,1.0,0.59,1.0,1.89,0.4,0.4,0.0,0.0,2.7
