,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,-0.163672,-0.062647,-0.984524,-0.181432,-0.091603,-0.979128,-0.174,-0.078,0.0,0.0,0.58,0.0,1.11,0.03,0.0,0.0,0.58,0.53,1.14,1.59,0.38,0.0,0.0,0.27,0.0
1,0.04,-0.121663,-0.110204,-0.986435,-0.239603,-0.064468,-0.968728,-0.183,-0.089,0.0,0.0,0.61,0.0,1.23,0.06,0.0,0.01,0.66,0.48,1.16,1.45,0.27,0.0,0.0,0.46,0.0
2,0.08,-0.123975,-0.111412,-0.986011,-0.222781,-0.063339,-0.972809,-0.175,-0.089,0.0,0.0,0.6,0.0,1.32,0.11,0.0,0.08,0.7,0.48,1.12,1.36,0.22,0.03,0.0,0.6,0.0
3,0.12,-0.116202,-0.119673,-0.98599,-0.235127,-0.069357,-0.969487,-0.178,-0.096,0.0,0.0,0.62,0.0,1.35,0.08,0.0,0.1,0.73,0.6,1.12,1.34,0.28,0.03,0.0,0.61,0.0
4,0.16,-0.108128,-0.093324,-0.989747,-0.19946,-0.058878,-0.978136,-0.155,-0.077,0.0,0.0,0.59,0.0,1.36,0.26,0.0,0.09,0.73,0.55,1.06,1.35,0.31,0.03,0.0,0.75,0.13
5,0.2,-0.105895,-0.023018,-0.994111,-0.246618,-0.005708,-0.969096,-0.178,-0.015,0.0,0.0,0.7,0.0,1.34,0.25,0.0,0.04,0.72,0.64,1.08,1.37,0.41,0.0,0.0,0.76,0.48
6,0.24,0.075225,0.169881,-0.982589,-0.133317,0.193971,-0.971906,-0.03,0.184,0.0,0.0,0.66,0.0,1.36,0.31,0.0,0.05,0.73,0.69,0.99,1.43,0.47,0.0,0.0,0.84,1.14
7,0.28,0.080281,0.191314,-0.97824,-0.14493,0.203018,-0.96839,-0.033,0.2,0.0,0.0,0.66,0.0,1.3,0.18,0.0,0.08,0.66,0.78,0.95,1.44,0.49,0.0,0.0,0.78,1.54
8,0.32,0.06434,0.197004,-0.978289,-0.093564,0.219656,-0.97108,-0.015,0.211,0.0,0.0,0.48,0.0,1.26,0.22,0.0,0.07,0.64,0.84,0.88,1.52,0.54,0.0,0.0,0.78,1.93
9,0.36,0.061043,0.206268,-0.97659,-0.0945,0.232384,-0.968022,-0.017,0.222,0.0,0.02,0.5,0.0,1.18,0.24,0.0,0.04,0.65,0.78,0.92,1.54,0.67,0.0,0.0,0.79,1.88
10,0.4,0.063601,0.22231,-0.972899,-0.107784,0.234565,-0.966107,-0.023,0.231,0.0,0.11,0.49,0.0,1.15,0.17,0.0,0.01,0.73,0.87,0.86,1.55,0.78,0.0,0.0,0.75,2.1
11,0.44,0.065488,0.230196,-0.970938,-0.12036,0.243336,-0.962445,-0.028,0.24,0.0,0.11,0.51,0.0,1.14,0.25,0.0,0.01,0.79,0.75,0.82,1.55,0.72,0.0,0.0,0.72,2.03
