,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,380.06,0.037498,-0.103259,-0.993947,-0.023819,-0.148892,-0.988567,0.007,-0.127,0.0,0.0,0.02,0.0,1.57,0.34,0.0,1.03,0.43,0.51,0.43,0.53,0.0,0.0,2.61,1.09,0.0
1,380.1,0.059031,-0.110006,-0.992176,-0.051359,-0.125703,-0.990738,0.004,-0.118,0.0,0.0,0.02,0.01,1.76,0.63,0.0,1.17,0.48,0.28,0.63,0.95,0.0,0.08,1.78,0.96,0.0
2,380.14,0.068192,-0.106243,-0.991999,-0.040855,-0.13097,-0.990544,0.014,-0.119,0.0,0.0,0.0,0.01,1.86,0.65,0.0,1.19,0.52,0.13,0.82,1.14,0.0,0.11,1.34,0.71,0.0
3,380.18,0.046083,-0.119536,-0.99176,-0.050035,-0.12124,-0.991361,-0.002,-0.121,0.0,0.0,0.0,0.01,1.84,0.75,0.0,1.12,0.52,0.06,0.69,0.83,0.0,0.11,1.33,0.86,0.0
4,380.22,0.031372,-0.099363,-0.994557,-0.040375,-0.149615,-0.98792,-0.005,-0.125,0.0,0.0,0.07,0.0,1.61,0.44,0.0,1.0,0.47,0.18,0.38,0.54,0.0,0.03,1.55,1.26,0.08
5,380.26,0.024639,-0.073603,-0.996983,-0.047621,-0.13957,-0.989066,-0.012,-0.107,0.0,0.0,0.2,0.0,1.34,0.23,0.0,0.91,0.49,0.28,0.05,0.28,0.0,0.0,1.99,1.6,0.11
6,380.3,0.017911,-0.064645,-0.997748,-0.075682,-0.081818,-0.99377,-0.029,-0.073,0.0,0.0,0.33,0.09,1.19,0.0,0.0,0.75,0.45,0.47,0.0,0.28,0.0,0.0,2.25,1.58,0.14
7,380.34,0.031253,-0.070281,-0.997038,-0.070495,-0.073397,-0.994808,-0.02,-0.072,0.0,0.0,0.37,0.2,1.25,0.0,0.0,0.62,0.47,0.7,0.0,0.32,0.07,0.03,2.62,1.43,0.06
8,380.38,0.044445,-0.068021,-0.996693,-0.070353,-0.110094,-0.991428,-0.013,-0.089,0.0,0.0,0.27,0.24,1.45,0.0,0.0,0.49,0.49,0.83,0.0,0.61,0.23,0.17,2.61,1.41,0.02
9,380.42,0.050689,-0.059696,-0.996929,-0.063917,-0.132179,-0.989163,-0.007,-0.096,0.0,0.0,0.14,0.15,1.61,0.0,0.0,0.36,0.53,1.01,0.0,0.86,0.51,0.28,2.48,1.57,0.0
10,380.46,0.050129,-0.049675,-0.997507,-0.0615,-0.116896,-0.991238,-0.006,-0.084,0.0,0.0,0.03,0.04,1.61,0.01,0.0,0.37,0.59,1.01,0.0,0.85,0.64,0.24,2.35,1.78,0.0
11,380.5,0.030724,-0.107321,-0.99375,-0.04848,-0.136207,-0.989493,-0.009,-0.122,0.0,0.0,0.13,0.09,1.5,0.01,0.0,0.49,0.46,1.05,0.0,0.91,0.48,0.11,2.4,2.41,0.06
12,380.54,0.034527,-0.098185,-0.994569,-0.032117,-0.099686,-0.994501,0.001,-0.099,0.0,0.0,0.21,0.22,1.29,0.01,0.0,0.52,0.37,0.99,0.0,0.93,0.19,0.0,2.66,2.76,0.06
13,380.58,0.034902,-0.078359,-0.996314,-0.043955,-0.073446,-0.99633,-0.005,-0.076,0.0,0.0,0.29,0.39,1.16,0.0,0.0,0.42,0.21,0.88,0.0,1.09,0.0,0.01,2.88,3.17,0.06
14,380.62,0.04264,-0.092786,-0.994773,-0.062539,-0.068505,-0.995689,-0.01,-0.081,0.0,0.0,0.22,0.56,1.2,0.06,0.0,0.32,0.26,0.89,0.0,1.0,0.06,0.01,2.99,3.15,0.0
