,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,316.67,-0.011619,0.107918,-0.994092,-0.23587,0.130224,-0.96302,-0.126,0.121,0.0,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.0,0.38,0.0,0.03,0.72,0.04,0.73
1,316.7,-0.020984,0.107177,-0.994019,-0.251596,0.143728,-0.957101,-0.139,0.128,0.0,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.21,0.0,0.52,0.0,0.17,0.66,0.04,0.45
2,316.73,-0.000505,0.102952,-0.994686,-0.269063,0.068513,-0.960682,-0.137,0.087,0.11,0.15,0.02,0.0,0.0,0.0,0.0,0.07,0.24,0.17,0.08,0.51,0.0,0.17,0.55,0.14,0.19
3,316.77,-0.001115,0.101307,-0.994855,-0.257235,0.103646,-0.960774,-0.131,0.104,0.22,0.15,0.02,0.0,0.0,0.0,0.0,0.21,0.44,0.12,0.12,0.55,0.0,0.14,0.5,0.09,0.01
4,316.8,0.00588,0.087226,-0.996171,-0.284185,0.065846,-0.956506,-0.142,0.078,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.57,0.07,0.22,0.48,0.0,0.0,0.42,0.12,0.0
5,316.83,-0.001334,0.092029,-0.995755,-0.284746,0.071903,-0.955902,-0.146,0.084,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.63,0.11,0.35,0.71,0.0,0.0,0.25,0.03,0.0
6,316.87,0.002557,0.085394,-0.996344,-0.255067,0.080559,-0.963562,-0.128,0.084,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.64,0.08,0.5,0.82,0.0,0.0,0.12,0.03,0.0
7,316.9,-0.003415,0.093157,-0.995646,-0.258427,0.084685,-0.962312,-0.133,0.091,0.82,0.08,0.0,0.0,0.0,0.0,0.0,0.29,0.68,0.1,0.65,0.93,0.0,0.0,0.0,0.0,0.08
8,316.93,0.044418,0.154716,-0.98696,-0.198592,0.122756,-0.972364,-0.079,0.141,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.71,0.15,0.76,0.88,0.0,0.0,0.0,0.0,0.29
9,316.97,0.070694,0.154674,-0.985433,-0.165528,0.122899,-0.978517,-0.048,0.14,1.12,0.53,0.0,0.0,0.0,0.0,0.0,0.23,0.78,0.17,1.0,0.94,0.0,0.0,0.0,0.0,0.56
10,317.0,0.07978,0.147475,-0.985843,-0.151098,0.118682,-0.981368,-0.036,0.134,1.02,0.62,0.0,0.0,0.0,0.0,0.0,0.18,0.88,0.17,1.17,1.05,0.0,0.0,0.0,0.0,0.72
11,317.03,0.089063,0.128816,-0.987661,-0.150089,0.090982,-0.984477,-0.031,0.111,0.93,0.57,0.0,0.0,0.0,0.0,0.0,0.09,0.87,0.09,1.32,1.12,0.0,0.0,0.0,0.0,0.84
12,317.07,0.08968,0.120566,-0.988646,-0.150498,0.079493,-0.985409,-0.031,0.101,0.81,0.44,0.0,0.0,0.0,0.0,0.0,0.04,0.82,0.09,1.37,1.2,0.0,0.0,0.0,0.0,0.9
13,317.1,0.088457,0.130246,-0.987528,-0.148414,0.083161,-0.985422,-0.03,0.108,0.74,0.45,0.0,0.0,0.0,0.0,0.0,0.03,0.73,0.02,1.31,1.22,0.0,0.0,0.0,0.0,0.95
14,317.13,0.073766,0.126279,-0.989248,-0.125426,0.093491,-0.987688,-0.026,0.111,0.8,0.43,0.0,0.0,0.0,0.0,0.0,0.03,0.65,0.02,1.15,1.08,0.0,0.0,0.0,0.0,0.9
15,317.17,0.107688,0.129221,-0.985751,-0.114328,0.119274,-0.986257,-0.003,0.125,1.0,0.45,0.0,0.0,0.0,0.0,0.0,0.12,0.62,0.06,1.04,1.02,0.0,0.0,0.0,0.0,0.7
16,317.2,0.103319,0.186293,-0.977047,-0.111893,0.164692,-0.979978,-0.004,0.177,1.23,0.43,0.0,0.0,0.0,0.0,0.0,0.19,0.6,0.2,1.14,0.94,0.0,0.0,0.0,0.0,0.59
17,317.23,0.089498,0.178018,-0.979949,-0.111992,0.161019,-0.980577,-0.011,0.171,1.16,0.3,0.0,0.0,0.0,0.0,0.0,0.28,0.71,0.19,1.12,0.95,0.0,0.0,0.07,0.0,0.55
18,317.27,0.095604,0.166593,-0.98138,-0.113673,0.138639,-0.983798,-0.009,0.154,1.01,0.22,0.0,0.0,0.0,0.0,0.0,0.27,0.71,0.17,1.15,0.92,0.0,0.0,0.07,0.03,0.74
19,317.3,0.098862,0.147733,-0.984074,-0.119707,0.121187,-0.985385,-0.011,0.136,0.87,0.1,0.0,0.0,0.0,0.0,0.0,0.22,0.7,0.09,1.03,0.92,0.0,0.0,0.07,0.08,0.94
20,317.33,0.084985,0.133465,-0.987403,-0.124289,0.109978,-0.986132,-0.02,0.123,0.84,0.12,0.0,0.0,0.0,0.0,0.0,0.25,0.64,0.09,1.02,0.92,0.0,0.0,0.0,0.19,1.07
21,317.37,0.108392,0.158289,-0.981425,-0.105095,0.148342,-0.983336,0.002,0.155,0.87,0.16,0.0,0.0,0.0,0.0,0.0,0.26,0.65,0.07,0.81,0.76,0.0,0.0,0.17,0.27,0.96
22,317.4,0.111805,0.174576,-0.978275,-0.105389,0.168015,-0.980135,0.003,0.173,0.87,0.12,0.0,0.0,0.0,0.0,0.0,0.38,0.68,0.0,0.61,0.63,0.0,0.0,0.31,0.33,0.82
23,317.43,0.095507,0.190637,-0.977003,-0.114704,0.183278,-0.976346,-0.01,0.189,0.86,0.08,0.0,0.0,0.0,0.0,0.0,0.41,0.74,0.0,0.44,0.5,0.0,0.0,0.52,0.32,0.81
24,317.47,0.118615,0.178902,-0.976691,-0.121293,0.177295,-0.976655,-0.001,0.18,0.74,0.0,0.0,0.0,0.01,0.0,0.0,0.51,0.78,0.02,0.36,0.49,0.0,0.0,0.49,0.35,0.99
25,317.5,0.11692,0.173986,-0.977783,-0.121021,0.1754,-0.977031,-0.002,0.177,0.65,0.0,0.0,0.0,0.01,0.0,0.0,0.52,0.8,0.02,0.25,0.38,0.0,0.0,0.61,0.34,1.13
26,317.53,0.120605,0.165331,-0.978836,-0.124061,0.178219,-0.976139,-0.002,0.174,0.62,0.0,0.0,0.0,0.03,0.0,0.0,0.54,0.8,0.02,0.22,0.39,0.0,0.0,0.63,0.28,1.01
27,317.57,0.118285,0.179583,-0.976606,-0.118358,0.188496,-0.974916,-0.0,0.186,0.59,0.0,0.0,0.0,0.03,0.0,0.0,0.55,0.78,0.03,0.21,0.34,0.0,0.0,0.67,0.26,0.85
28,317.6,0.126462,0.184728,-0.974619,-0.12859,0.204906,-0.970298,-0.001,0.198,0.56,0.0,0.0,0.0,0.02,0.0,0.0,0.56,0.78,0.11,0.27,0.34,0.0,0.0,0.63,0.34,0.72
29,317.63,0.123049,0.176816,-0.976522,-0.132812,0.196737,-0.971419,-0.005,0.189,0.56,0.0,0.0,0.0,0.0,0.06,0.0,0.5,0.8,0.2,0.3,0.3,0.0,0.0,0.58,0.51,0.85
30,317.67,0.130894,0.202779,-0.970437,-0.1608,0.186852,-0.969139,-0.015,0.198,0.65,0.02,0.0,0.0,0.0,0.08,0.0,0.38,0.81,0.26,0.3,0.23,0.0,0.0,0.54,0.59,1.01
31,317.7,0.124805,0.197334,-0.972359,-0.162029,0.182707,-0.969724,-0.019,0.193,0.74,0.09,0.02,0.0,0.1,0.08,0.0,0.22,0.84,0.31,0.2,0.14,0.0,0.0,0.59,0.62,1.65
32,317.73,-0.024579,0.20133,-0.979215,-0.145792,0.17095,-0.974434,-0.087,0.188,0.83,0.09,0.09,0.0,0.19,0.08,0.0,0.11,0.81,0.36,0.11,0.04,0.0,0.0,0.68,0.66,2.16
33,317.77,-0.044951,0.220421,-0.974369,-0.237626,0.190793,-0.952435,-0.146,0.21,1.01,0.16,0.16,0.0,0.23,0.13,0.03,0.04,0.79,0.38,0.0,0.01,0.0,0.0,0.75,0.74,2.58
34,317.8,-0.065784,0.225538,-0.972011,-0.220414,0.218386,-0.950644,-0.148,0.227,1.04,0.11,0.14,0.0,0.23,0.13,0.07,0.0,0.72,0.37,0.0,0.12,0.0,0.0,0.7,0.75,2.4
35,317.83,-0.078758,0.206186,-0.975338,-0.219877,0.198654,-0.955087,-0.153,0.207,1.08,0.11,0.07,0.0,0.28,0.06,0.12,0.0,0.73,0.31,0.0,0.12,0.0,0.0,0.78,0.82,2.04
