,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,450.0,0.229685,0.028404,-0.97285,0.113306,0.064935,-0.991436,0.173,0.047,1.06,0.0,0.04,0.0,0.24,0.0,0.01,0.45,0.4,0.06,1.15,0.0,0.84,0.0,3.16,0.21,0.0
1,450.03,0.216679,0.027544,-0.975854,0.135738,0.072026,-0.988123,0.178,0.051,1.04,0.0,0.05,0.0,0.3,0.0,0.09,0.7,0.68,0.07,1.09,0.0,0.31,0.0,2.99,0.15,0.0
2,450.07,0.22089,0.022035,-0.97505,0.118987,0.066789,-0.990647,0.171,0.045,1.11,0.0,0.08,0.0,0.31,0.0,0.15,0.83,0.84,0.09,0.83,0.0,0.0,0.0,2.87,0.01,0.0
3,450.1,0.220392,0.018414,-0.975238,0.115441,0.06276,-0.99133,0.169,0.041,1.07,0.0,0.13,0.0,0.27,0.0,0.19,1.05,0.76,0.16,0.78,0.08,0.0,0.0,2.87,0.0,0.0
4,450.13,0.231705,0.01787,-0.972622,0.147322,0.067614,-0.986775,0.191,0.044,1.16,0.0,0.11,0.0,0.16,0.0,0.11,1.21,0.48,0.14,1.11,0.08,0.0,0.07,1.89,0.0,0.0
5,450.17,0.256015,0.073076,-0.963907,0.115119,0.089275,-0.989332,0.188,0.083,1.2,0.0,0.08,0.0,0.05,0.0,0.05,1.28,0.2,0.13,1.66,0.17,0.0,0.07,0.91,0.0,0.0
6,450.2,0.257885,0.055283,-0.964593,0.13886,0.075311,-0.987444,0.201,0.067,1.33,0.0,0.03,0.0,0.0,0.0,0.0,1.28,0.0,0.0,2.24,0.23,0.0,0.07,0.0,0.0,0.0
7,450.23,0.239417,0.075839,-0.96795,0.133654,0.081111,-0.987703,0.189,0.08,1.25,0.0,0.03,0.0,0.0,0.0,0.0,1.41,0.05,0.0,2.55,0.43,0.16,0.0,0.23,0.0,0.0
8,450.27,0.21134,0.064956,-0.975252,0.144604,0.087276,-0.985633,0.18,0.077,1.22,0.0,0.03,0.0,0.0,0.0,0.0,1.65,0.09,0.0,2.71,0.55,0.34,0.0,0.37,0.0,0.0
9,450.3,0.213484,0.057517,-0.975252,0.142542,0.080463,-0.986513,0.18,0.07,1.11,0.0,0.0,0.0,0.07,0.0,0.0,1.75,0.26,0.0,2.49,0.67,0.37,0.0,0.86,0.0,0.0
10,450.33,0.20483,0.050961,-0.97747,0.143702,0.077104,-0.986613,0.176,0.065,1.15,0.0,0.0,0.0,0.17,0.0,0.0,1.64,0.42,0.0,2.39,0.66,0.35,0.0,1.3,0.0,0.0
11,450.37,0.206928,0.058065,-0.976632,0.152894,0.087513,-0.98436,0.181,0.074,1.2,0.0,0.0,0.0,0.29,0.0,0.0,1.61,0.59,0.0,2.09,0.63,0.19,0.0,1.75,0.0,0.0
12,450.4,0.208416,0.057956,-0.976322,0.149441,0.085106,-0.985101,0.18,0.073,1.25,0.0,0.0,0.0,0.35,0.0,0.0,1.57,0.63,0.0,1.93,0.56,0.25,0.0,1.84,0.0,0.0
