,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,60.01,0.091995,0.13372,-0.98674,-0.050297,0.153875,-0.986809,0.021,0.145,0.62,0.9,1.03,0.0,0.58,1.62,0.0,1.5,0.37,0.0,0.02,0.52,0.0,0.0,0.58,1.86,2.42
1,60.05,0.103718,0.115543,-0.987873,-0.071801,0.135804,-0.98813,0.016,0.127,0.68,0.92,0.89,0.0,0.58,1.65,0.0,1.59,0.43,0.0,0.0,0.4,0.0,0.0,0.6,1.7,1.79
2,60.09,0.134232,0.089229,-0.986924,-0.079785,0.125387,-0.988895,0.028,0.108,0.77,1.08,0.69,0.0,0.61,1.44,0.0,1.65,0.51,0.0,0.0,0.33,0.0,0.0,0.56,1.38,1.37
3,60.13,0.106758,0.049748,-0.99304,-0.075818,0.103002,-0.991787,0.016,0.077,0.75,1.01,0.45,0.0,0.56,1.14,0.0,1.72,0.47,0.0,0.0,0.44,0.0,0.0,0.39,1.02,0.99
4,60.17,0.111092,0.023867,-0.993523,-0.114159,0.083542,-0.989944,-0.002,0.054,0.78,0.84,0.37,0.0,0.51,1.1,0.0,1.75,0.39,0.0,0.02,0.52,0.0,0.0,0.36,0.81,0.7
5,60.21,0.097417,0.028908,-0.994824,-0.123923,0.095567,-0.987679,-0.013,0.063,0.71,0.53,0.26,0.0,0.41,1.08,0.0,1.75,0.3,0.0,0.02,0.52,0.0,0.0,0.42,0.68,0.46
6,60.25,0.135574,0.008152,-0.990734,-0.070373,0.052417,-0.996143,0.033,0.03,0.65,0.41,0.19,0.0,0.4,1.27,0.0,1.7,0.32,0.0,0.05,0.42,0.0,0.0,0.58,0.56,0.33
7,60.29,0.134503,-0.011975,-0.990841,-0.074829,0.040128,-0.996389,0.03,0.014,0.68,0.53,0.07,0.0,0.38,1.2,0.0,1.72,0.33,0.0,0.03,0.45,0.0,0.0,0.7,0.6,0.17
8,60.33,0.111839,-0.003531,-0.99372,-0.062708,0.031856,-0.997523,0.025,0.014,0.71,0.67,0.03,0.0,0.34,1.13,0.0,1.66,0.31,0.0,0.14,0.51,0.0,0.0,0.6,0.58,0.16
9,60.37,0.133405,-0.002144,-0.991059,-0.059469,0.056954,-0.996604,0.037,0.028,0.69,0.87,0.02,0.0,0.2,0.89,0.0,1.46,0.2,0.0,0.31,0.8,0.0,0.0,0.38,0.77,0.14
