,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,50.0,0.211426,0.236976,-0.948231,-0.08164,0.130873,-0.988032,0.067,0.188,0.0,0.0,1.2,0.0,1.22,1.3,0.49,0.41,0.52,1.48,0.0,0.91,0.0,0.11,1.5,0.0,0.44
1,50.03,0.224262,0.224452,-0.948329,-0.074132,0.116897,-0.990373,0.077,0.174,0.0,0.0,1.29,0.0,1.3,1.33,0.52,0.32,0.54,1.51,0.0,1.02,0.0,0.07,1.49,0.02,0.44
2,50.07,0.227272,0.219351,-0.948806,-0.074827,0.113812,-0.99068,0.078,0.17,0.0,0.0,1.29,0.0,1.32,1.45,0.57,0.33,0.55,1.55,0.0,1.14,0.0,0.07,1.59,0.02,0.33
3,50.1,0.211715,0.232634,-0.949241,-0.078143,0.132101,-0.988151,0.069,0.186,0.0,0.0,1.3,0.0,1.35,1.5,0.57,0.36,0.53,1.56,0.0,1.18,0.0,0.08,1.56,0.02,0.25
4,50.13,0.221716,0.222378,-0.949416,-0.069241,0.112766,-0.991206,0.078,0.171,0.0,0.0,1.27,0.0,1.36,1.51,0.53,0.4,0.54,1.59,0.0,1.17,0.0,0.06,1.59,0.0,0.25
5,50.17,0.221787,0.2116,-0.951859,-0.069885,0.100756,-0.992454,0.078,0.159,0.0,0.0,1.21,0.0,1.31,1.31,0.53,0.34,0.5,1.6,0.0,1.22,0.0,0.11,1.66,0.0,0.22
6,50.2,0.248035,0.204941,-0.946825,-0.077665,0.105715,-0.991359,0.088,0.159,0.0,0.0,1.13,0.0,1.32,1.48,0.51,0.42,0.53,1.56,0.0,1.18,0.0,0.1,1.77,0.0,0.19
7,50.23,0.234042,0.21421,-0.948335,-0.100544,0.126721,-0.98683,0.069,0.174,0.0,0.0,1.1,0.0,1.27,1.3,0.5,0.43,0.58,1.64,0.0,1.13,0.0,0.07,1.89,0.0,0.13
8,50.27,0.243487,0.204214,-0.948162,-0.075039,0.120024,-0.989931,0.087,0.166,0.0,0.0,1.14,0.0,1.24,1.34,0.45,0.57,0.58,1.58,0.0,1.08,0.0,0.09,1.93,0.01,0.28
9,50.3,0.239435,0.209688,-0.947999,-0.067364,0.11409,-0.991184,0.089,0.165,0.0,0.0,1.2,0.0,1.17,1.34,0.41,0.42,0.65,1.65,0.0,0.95,0.0,0.09,1.95,0.01,0.36
10,50.33,0.221957,0.211983,-0.951734,-0.101063,0.129069,-0.986472,0.062,0.174,0.0,0.0,1.23,0.0,1.15,1.47,0.44,0.34,0.66,1.59,0.0,0.83,0.0,0.08,1.98,0.01,0.43
11,50.37,0.233355,0.209828,-0.949483,-0.083028,0.1352,-0.987333,0.077,0.176,0.0,0.0,1.35,0.0,1.18,1.46,0.52,0.26,0.68,1.52,0.0,0.59,0.0,0.0,2.09,0.11,0.29
12,50.4,0.243901,0.213278,-0.946058,-0.076815,0.134081,-0.987989,0.086,0.178,0.0,0.0,1.4,0.0,1.28,1.54,0.56,0.27,0.68,1.39,0.0,0.35,0.0,0.0,2.36,0.19,0.24
13,50.43,0.216571,0.210928,-0.953209,-0.070529,0.135674,-0.98824,0.075,0.177,0.0,0.0,1.52,0.0,1.33,1.59,0.55,0.27,0.67,1.26,0.0,0.17,0.0,0.0,2.49,0.28,0.14
14,50.47,0.214151,0.204685,-0.955114,-0.072854,0.136675,-0.987933,0.073,0.174,0.0,0.0,1.59,0.0,1.37,1.54,0.52,0.34,0.69,1.27,0.0,0.04,0.0,0.0,2.48,0.33,0.15
15,50.5,0.2042,0.235005,-0.950303,-0.069311,0.154782,-0.985514,0.07,0.199,0.0,0.0,1.59,0.0,1.35,1.39,0.65,0.25,0.68,1.15,0.0,0.04,0.0,0.0,2.48,0.47,0.01
16,50.53,0.209793,0.186491,-0.959796,-0.051685,0.140761,-0.988694,0.081,0.166,0.0,0.0,1.68,0.0,1.37,1.32,0.67,0.49,0.69,1.0,0.0,0.0,0.0,0.0,2.51,0.77,0.05
17,50.57,0.200748,0.187941,-0.961446,-0.002846,0.132056,-0.991238,0.101,0.162,0.0,0.03,1.76,0.0,1.38,1.43,0.57,0.53,0.73,1.06,0.0,0.0,0.0,0.0,2.66,0.83,0.04
18,50.6,0.17103,0.182422,-0.968231,-0.001471,0.122393,-0.992481,0.086,0.154,0.05,0.17,2.1,0.0,1.36,1.15,0.34,0.84,0.74,1.24,0.0,0.0,0.0,0.0,2.65,0.87,0.06
19,50.63,0.144679,0.160422,-0.976388,-0.016036,0.103617,-0.994488,0.065,0.133,0.34,0.56,2.2,0.0,1.32,1.14,0.13,0.71,0.85,1.41,0.0,0.0,0.0,0.0,2.58,0.61,0.29
20,50.67,0.110406,0.165749,-0.979968,-0.01477,0.093863,-0.995476,0.048,0.131,0.55,0.82,2.24,0.0,1.29,1.19,0.06,0.66,0.86,1.39,0.0,0.0,0.0,0.0,2.39,0.55,0.49
21,50.7,0.12063,0.145537,-0.981971,-0.027917,0.09009,-0.995542,0.047,0.119,0.79,0.85,2.19,0.0,1.27,1.66,0.04,0.56,0.86,1.31,0.0,0.11,0.0,0.0,2.28,0.59,0.47
22,50.73,0.14945,0.139325,-0.978904,-0.030429,0.059846,-0.997744,0.06,0.1,0.82,0.69,2.11,0.0,1.21,1.52,0.04,0.65,0.83,1.26,0.0,0.11,0.0,0.0,2.31,0.87,0.2
23,50.77,0.173853,0.131177,-0.975996,0.011773,0.027362,-0.999556,0.094,0.08,1.13,0.95,2.1,0.0,1.17,1.16,0.02,0.81,0.86,1.21,0.0,0.11,0.0,0.0,2.55,1.04,0.1
24,50.8,0.121621,0.111871,-0.986252,0.071764,0.052834,-0.996021,0.097,0.083,1.41,1.4,2.05,0.0,1.21,0.99,0.0,0.91,0.86,1.16,0.0,0.0,0.0,0.0,2.81,0.96,0.22
25,50.83,0.116837,0.112879,-0.986715,0.067545,0.054224,-0.996242,0.093,0.084,2.18,2.21,2.31,0.0,1.13,0.99,0.0,0.99,0.75,0.97,0.0,0.0,0.0,0.0,2.85,0.55,0.74
26,50.87,0.046518,0.123604,-0.991241,0.003885,0.107366,-0.994212,0.025,0.116,2.79,2.65,2.43,0.0,1.0,1.22,0.0,0.94,0.59,0.85,0.0,0.0,0.0,0.0,2.79,0.49,1.15
27,50.9,0.07011,0.112127,-0.991217,-0.004895,0.118554,-0.992936,0.033,0.116,3.26,3.04,2.5,0.0,0.81,0.9,0.0,0.89,0.38,0.71,0.0,0.0,0.0,0.0,2.45,0.56,1.53
28,50.93,0.014511,0.121171,-0.992526,-0.006177,0.1194,-0.992827,0.004,0.121,3.04,2.85,2.49,0.0,0.76,1.04,0.0,0.93,0.32,0.81,0.0,0.0,0.0,0.0,2.38,0.89,1.54
29,50.97,0.041725,0.103805,-0.993722,-0.053299,0.118209,-0.991557,-0.006,0.111,2.72,2.36,2.55,0.0,0.95,1.11,0.0,1.09,0.35,1.13,0.08,0.0,0.0,0.0,2.48,0.92,1.38
30,51.0,0.122935,0.126664,-0.984298,-0.026419,0.125729,-0.991713,0.049,0.127,2.5,1.9,2.66,0.0,1.1,1.24,0.0,1.14,0.44,1.49,0.23,0.0,0.0,0.0,2.68,0.82,1.16
