,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,316.67,0.196372,0.310153,-0.930185,-0.159156,0.374428,-0.913495,0.02,0.356,0.03,0.0,0.03,0.0,0.92,0.87,0.0,0.82,1.95,0.78,0.0,0.0,0.0,0.0,1.75,0.0,0.74
1,316.7,0.200157,0.31931,-0.926271,-0.160059,0.375804,-0.912772,0.022,0.361,0.0,0.0,0.03,0.06,0.88,0.51,0.0,0.96,2.06,0.85,0.0,0.13,0.0,0.0,1.87,0.1,0.48
2,316.73,0.102215,0.180837,-0.978187,-0.086129,0.198882,-0.976231,0.008,0.192,0.0,0.0,0.06,0.06,0.8,0.38,0.0,0.9,2.03,0.87,0.0,0.22,0.0,0.0,1.96,0.26,0.24
3,316.77,0.080999,0.184299,-0.979527,-0.073839,0.225483,-0.971445,0.004,0.207,0.0,0.0,0.04,0.06,0.74,0.22,0.0,0.92,1.96,1.02,0.0,0.31,0.03,0.0,1.99,0.52,0.0
4,316.8,0.082657,0.181732,-0.979868,-0.069901,0.22757,-0.97125,0.007,0.207,0.0,0.0,0.1,0.0,0.77,0.31,0.0,0.8,1.83,0.98,0.0,0.31,0.07,0.0,1.83,0.67,0.0
5,316.83,0.069508,0.178584,-0.981467,-0.073923,0.229012,-0.970613,-0.002,0.206,0.0,0.0,0.14,0.0,0.8,0.34,0.0,0.83,1.76,0.93,0.0,0.21,0.13,0.0,1.77,0.78,0.0
6,316.87,0.061471,0.188094,-0.980225,-0.078071,0.241797,-0.967181,-0.009,0.217,0.0,0.0,0.24,0.0,0.81,0.42,0.0,0.77,1.76,0.78,0.0,0.18,0.12,0.0,1.73,0.77,0.0
7,316.9,0.064705,0.18901,-0.979841,-0.078149,0.243215,-0.966819,-0.007,0.218,0.0,0.0,0.24,0.0,0.8,0.45,0.0,0.74,1.74,0.65,0.0,0.05,0.18,0.0,1.75,0.69,0.0
8,316.93,0.050688,0.203774,-0.977705,-0.082464,0.246051,-0.965742,-0.016,0.227,0.0,0.0,0.28,0.0,0.8,0.43,0.0,0.64,1.68,0.61,0.0,0.05,0.16,0.0,1.8,0.74,0.0
9,316.97,0.060069,0.205586,-0.976794,-0.100021,0.24048,-0.965487,-0.021,0.226,0.0,0.0,0.27,0.0,0.76,0.24,0.0,0.61,1.56,0.6,0.0,0.01,0.25,0.0,1.77,0.84,0.0
10,317.0,0.057631,0.204415,-0.977186,-0.105626,0.230308,-0.967368,-0.025,0.22,0.0,0.0,0.41,0.0,0.7,0.15,0.0,0.47,1.44,0.71,0.04,0.13,0.31,0.0,1.77,1.12,0.0
11,317.03,0.050519,0.177751,-0.982778,-0.09806,0.213579,-0.971992,-0.024,0.198,0.0,0.0,0.43,0.0,0.62,0.05,0.0,0.43,1.32,0.75,0.08,0.28,0.45,0.0,1.61,1.14,0.0
12,317.07,0.052294,0.177184,-0.982788,-0.099183,0.219699,-0.970513,-0.024,0.2,0.0,0.0,0.48,0.0,0.61,0.05,0.0,0.34,1.28,0.75,0.08,0.44,0.5,0.0,1.52,1.14,0.0
13,317.1,0.053871,0.177522,-0.982641,-0.100104,0.219265,-0.970516,-0.024,0.2,0.0,0.0,0.42,0.0,0.59,0.03,0.0,0.35,1.24,0.81,0.22,0.56,0.56,0.0,1.42,1.06,0.0
14,317.13,0.0489,0.174845,-0.983381,-0.105668,0.226755,-0.968203,-0.029,0.203,0.0,0.0,0.45,0.0,0.6,0.0,0.0,0.27,1.18,0.89,0.18,0.54,0.64,0.0,1.48,1.01,0.0
15,317.17,0.042631,0.16059,-0.9861,-0.109534,0.217311,-0.969937,-0.034,0.191,0.0,0.0,0.4,0.0,0.59,0.0,0.0,0.2,1.03,0.91,0.2,0.54,0.65,0.0,1.53,1.02,0.0
