,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,540.07,0.03056,0.191865,-0.980945,-0.144551,0.212793,-0.966346,-0.058,0.205,0.14,0.0,1.14,0.0,1.46,0.26,0.0,0.51,1.08,1.5,0.0,0.25,0.0,0.0,1.56,2.93,2.85
1,540.11,0.008678,0.196914,-0.980382,-0.159034,0.247056,-0.955862,-0.077,0.225,0.11,0.0,1.26,0.0,1.33,0.24,0.0,0.48,1.08,1.49,0.0,0.3,0.0,0.0,1.84,3.12,2.97
2,540.15,0.03559,0.211908,-0.976641,-0.1414,0.271191,-0.952083,-0.055,0.245,0.14,0.0,1.39,0.0,1.15,0.21,0.0,0.52,1.11,1.43,0.0,0.39,0.0,0.0,1.98,3.35,3.11
3,540.19,0.038922,0.232372,-0.971848,-0.130139,0.275153,-0.952552,-0.047,0.258,0.12,0.0,1.55,0.0,1.16,0.6,0.0,0.59,1.14,1.4,0.0,0.41,0.0,0.0,2.21,3.49,3.13
4,540.23,0.080497,0.249102,-0.965126,-0.172316,0.313517,-0.933817,-0.048,0.288,0.25,0.0,1.57,0.0,1.17,0.74,0.0,0.58,1.2,1.35,0.0,0.37,0.0,0.05,2.11,3.6,3.06
5,540.27,0.103466,0.248921,-0.962981,-0.16594,0.306065,-0.937437,-0.033,0.284,0.34,0.0,1.55,0.0,1.23,0.92,0.0,0.51,1.2,1.43,0.0,0.57,0.0,0.05,2.04,3.66,3.01
6,540.31,0.074467,0.253563,-0.964448,-0.166397,0.314338,-0.934614,-0.048,0.291,0.34,0.0,1.5,0.0,1.25,0.84,0.0,0.53,1.23,1.4,0.0,0.72,0.0,0.06,1.86,3.75,2.8
7,540.35,0.064205,0.251499,-0.965726,-0.161357,0.30362,-0.939031,-0.051,0.284,0.31,0.0,1.35,0.0,1.3,0.62,0.0,0.55,1.22,1.47,0.0,0.9,0.0,0.01,1.77,3.7,2.92
8,540.39,0.071218,0.24107,-0.967891,-0.155011,0.291094,-0.944053,-0.044,0.271,0.26,0.0,1.19,0.0,1.3,0.54,0.0,0.59,1.23,1.44,0.0,0.88,0.0,0.01,1.67,3.59,2.95
9,540.43,0.069173,0.235627,-0.969379,-0.168318,0.305015,-0.937355,-0.052,0.276,0.32,0.0,1.03,0.0,1.3,0.44,0.0,0.46,1.25,1.62,0.0,0.91,0.0,0.0,1.79,3.56,3.12
