,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,716.67,0.052059,0.16571,-0.9848,-0.128846,0.160822,-0.978537,-0.039,0.165,0.59,0.59,0.78,0.47,0.0,0.87,0.0,0.11,0.0,0.36,0.0,0.19,0.0,0.11,0.63,0.74,1.69
1,716.7,0.068966,0.174643,-0.982214,-0.140495,0.176238,-0.97427,-0.037,0.177,0.61,0.63,1.0,0.37,0.0,0.76,0.0,0.21,0.0,0.41,0.0,0.26,0.0,0.1,0.53,0.69,1.72
2,716.73,0.043534,0.177439,-0.983168,-0.137676,0.1463,-0.979613,-0.048,0.163,0.56,0.45,1.27,0.21,0.0,0.72,0.0,0.23,0.0,0.51,0.0,0.22,0.0,0.0,0.53,0.56,1.69
3,716.77,0.038283,0.164338,-0.985661,-0.164633,0.163331,-0.972738,-0.064,0.166,0.46,0.3,1.41,0.02,0.0,0.76,0.0,0.17,0.0,0.63,0.0,0.23,0.0,0.0,0.5,0.53,1.45
4,716.8,0.031362,0.142512,-0.989296,-0.177008,0.156532,-0.971682,-0.074,0.151,0.31,0.12,1.38,0.0,0.0,0.67,0.0,0.1,0.0,0.65,0.0,0.28,0.0,0.0,0.34,0.33,0.89
5,716.83,0.028339,0.134385,-0.990524,-0.14693,0.121869,-0.981611,-0.06,0.129,0.18,0.1,1.27,0.0,0.0,0.62,0.0,0.07,0.0,0.76,0.0,0.46,0.0,0.0,0.17,0.18,0.34
6,716.87,0.025442,0.118803,-0.992592,-0.126581,0.101819,-0.986717,-0.051,0.111,0.07,0.0,1.18,0.0,0.0,0.56,0.0,0.06,0.0,0.71,0.0,0.47,0.0,0.0,0.03,0.0,0.05
7,716.9,0.030804,0.116981,-0.992656,-0.127188,0.102136,-0.986606,-0.049,0.11,0.01,0.0,1.15,0.0,0.0,0.43,0.0,0.05,0.0,0.71,0.0,0.53,0.0,0.0,0.0,0.0,0.03
8,716.93,0.025835,0.119572,-0.992489,-0.118358,0.102369,-0.98768,-0.047,0.112,0.0,0.0,1.2,0.0,0.0,0.48,0.0,0.03,0.0,0.7,0.0,0.6,0.0,0.05,0.0,0.0,0.03
9,716.97,0.027191,0.101942,-0.994419,-0.120474,0.09593,-0.988071,-0.047,0.099,0.0,0.0,1.24,0.0,0.0,0.5,0.0,0.02,0.0,0.76,0.0,0.79,0.0,0.1,0.0,0.0,0.0
10,717.0,0.029435,0.099194,-0.994633,-0.119885,0.094798,-0.988252,-0.046,0.098,0.0,0.0,1.23,0.0,0.0,0.61,0.0,0.0,0.0,0.77,0.02,0.82,0.0,0.12,0.0,0.0,0.0
11,717.03,0.02227,0.094718,-0.995255,-0.13571,0.097295,-0.98596,-0.057,0.097,0.0,0.01,1.19,0.0,0.0,0.57,0.0,0.0,0.0,0.7,0.09,0.77,0.0,0.11,0.0,0.0,0.0
12,717.07,0.003263,0.090878,-0.995857,-0.129331,0.092584,-0.98727,-0.063,0.092,0.0,0.06,1.21,0.0,0.0,0.43,0.0,0.0,0.0,0.63,0.12,0.7,0.0,0.11,0.0,0.0,0.0
13,717.1,-0.000129,0.092788,-0.995686,-0.127854,0.093044,-0.987419,-0.064,0.093,0.0,0.06,1.22,0.0,0.0,0.33,0.0,0.0,0.0,0.65,0.17,0.75,0.0,0.14,0.0,0.0,0.0
14,717.13,0.012862,0.095794,-0.995318,-0.157024,0.117694,-0.980557,-0.073,0.108,0.11,0.12,1.15,0.0,0.0,0.27,0.0,0.0,0.0,0.66,0.17,0.86,0.0,0.13,0.0,0.0,0.0
15,717.17,0.023819,0.111212,-0.993511,-0.165078,0.122346,-0.978663,-0.072,0.118,0.2,0.15,1.02,0.0,0.0,0.21,0.0,0.0,0.0,0.71,0.22,0.87,0.0,0.08,0.0,0.0,0.0
16,717.2,0.034741,0.128534,-0.991096,-0.149666,0.125891,-0.980689,-0.058,0.128,0.2,0.24,0.91,0.0,0.0,0.09,0.0,0.06,0.0,0.69,0.19,0.78,0.0,0.03,0.0,0.0,0.0
17,717.23,0.03372,0.107538,-0.993629,-0.162387,0.119089,-0.979514,-0.065,0.114,0.08,0.2,0.92,0.0,0.0,0.0,0.0,0.12,0.0,0.63,0.12,0.58,0.0,0.0,0.0,0.0,0.0
18,717.27,0.026023,0.10585,-0.994042,-0.162408,0.110126,-0.980559,-0.069,0.109,0.0,0.14,0.92,0.0,0.0,0.0,0.0,0.19,0.0,0.54,0.1,0.48,0.0,0.0,0.0,0.0,0.0
19,717.3,0.023631,0.105389,-0.99415,-0.160177,0.110935,-0.980835,-0.069,0.109,0.0,0.22,0.94,0.0,0.0,0.17,0.0,0.2,0.0,0.61,0.05,0.44,0.0,0.02,0.0,0.0,0.0
20,717.33,0.029172,0.105174,-0.994026,-0.138574,0.115713,-0.983569,-0.055,0.111,0.0,0.22,0.9,0.0,0.0,0.21,0.0,0.14,0.0,0.73,0.1,0.42,0.0,0.07,0.0,0.0,0.0
21,717.37,0.045733,0.118778,-0.991867,-0.152071,0.114663,-0.981696,-0.054,0.118,0.0,0.31,0.84,0.0,0.0,0.32,0.0,0.13,0.01,0.73,0.16,0.34,0.0,0.13,0.0,0.0,0.0
22,717.4,0.043708,0.111036,-0.992855,-0.152306,0.116336,-0.981463,-0.055,0.115,0.0,0.18,0.76,0.0,0.0,0.31,0.0,0.07,0.01,0.67,0.25,0.32,0.0,0.18,0.0,0.0,0.0
23,717.43,0.020079,0.087558,-0.995957,-0.155062,0.096856,-0.983145,-0.068,0.093,0.0,0.28,0.82,0.0,0.0,0.41,0.0,0.07,0.01,0.64,0.28,0.38,0.0,0.22,0.0,0.0,0.0
24,717.47,0.019893,0.103633,-0.994417,-0.145926,0.080592,-0.986007,-0.064,0.093,0.0,0.3,0.88,0.0,0.0,0.37,0.0,0.0,0.0,0.71,0.19,0.45,0.0,0.22,0.0,0.0,0.0
25,717.5,0.018432,0.0937,-0.99543,-0.142237,0.076363,-0.986883,-0.062,0.086,0.0,0.36,1.02,0.0,0.0,0.3,0.0,0.0,0.0,0.79,0.16,0.5,0.0,0.26,0.0,0.0,0.0
26,717.53,0.022403,0.106117,-0.994101,-0.147254,0.074323,-0.986302,-0.063,0.091,0.02,0.26,1.07,0.0,0.0,0.5,0.0,0.0,0.0,0.76,0.14,0.45,0.0,0.17,0.0,0.0,0.0
27,717.57,0.017576,0.095208,-0.995302,-0.133828,0.075581,-0.988118,-0.059,0.086,0.02,0.21,1.05,0.0,0.0,0.65,0.0,0.0,0.0,0.77,0.21,0.51,0.0,0.16,0.0,0.0,0.0
28,717.6,0.017883,0.091902,-0.995607,-0.138722,0.071504,-0.987747,-0.061,0.082,0.02,0.12,1.01,0.0,0.0,0.76,0.0,0.02,0.0,0.74,0.16,0.47,0.0,0.12,0.0,0.0,0.0
29,717.63,0.003312,0.079562,-0.996824,-0.123263,0.063123,-0.990364,-0.06,0.072,0.0,0.07,0.97,0.0,0.0,0.62,0.0,0.02,0.0,0.77,0.17,0.6,0.0,0.21,0.0,0.0,0.0
30,717.67,0.015277,0.092292,-0.995615,-0.12367,0.059735,-0.990524,-0.055,0.076,0.0,0.0,1.03,0.0,0.0,0.68,0.0,0.02,0.0,0.75,0.15,0.6,0.0,0.25,0.0,0.0,0.0
31,717.7,0.015595,0.092502,-0.99559,-0.121386,0.063055,-0.990601,-0.053,0.078,0.0,0.0,0.97,0.0,0.0,0.67,0.0,0.02,0.0,0.76,0.19,0.84,0.0,0.32,0.0,0.0,0.0
32,717.73,0.018776,0.095568,-0.995246,-0.134643,0.062871,-0.988898,-0.058,0.08,0.0,0.0,1.01,0.0,0.0,0.76,0.0,0.09,0.0,0.79,0.17,0.99,0.0,0.32,0.0,0.0,0.0
33,717.77,0.027147,0.100107,-0.994606,-0.132268,0.073278,-0.988502,-0.053,0.087,0.0,0.0,1.01,0.0,0.0,0.72,0.0,0.15,0.0,0.84,0.17,1.09,0.0,0.39,0.0,0.0,0.0
34,717.8,0.029511,0.104101,-0.994129,-0.128992,0.077584,-0.988606,-0.05,0.091,0.0,0.02,1.12,0.0,0.0,0.77,0.0,0.13,0.0,0.84,0.17,1.06,0.0,0.39,0.0,0.0,0.0
35,717.83,0.014836,0.103946,-0.994472,-0.126203,0.062449,-0.990037,-0.056,0.084,0.0,0.05,1.12,0.0,0.0,0.86,0.0,0.06,0.0,0.85,0.19,0.98,0.0,0.43,0.0,0.0,0.0
36,717.87,0.010208,0.108475,-0.994047,-0.133668,0.064282,-0.988939,-0.062,0.087,0.0,0.11,1.15,0.0,0.0,0.98,0.0,0.0,0.0,0.82,0.17,0.99,0.0,0.43,0.0,0.0,0.0
37,717.9,0.010461,0.106879,-0.994217,-0.135351,0.063083,-0.988787,-0.063,0.086,0.0,0.11,1.12,0.0,0.0,1.04,0.0,0.0,0.0,0.83,0.15,0.92,0.0,0.5,0.0,0.0,0.0
38,717.93,0.010753,0.106734,-0.994229,-0.127068,0.066695,-0.989649,-0.059,0.087,0.0,0.08,1.1,0.0,0.0,0.85,0.0,0.02,0.0,0.79,0.11,0.8,0.0,0.58,0.0,0.0,0.0
39,717.97,0.01469,0.109323,-0.993898,-0.121152,0.067177,-0.990358,-0.054,0.089,0.0,0.15,1.13,0.0,0.0,0.72,0.0,0.08,0.0,0.84,0.17,0.69,0.0,0.69,0.03,0.0,0.0
40,718.0,0.006746,0.090562,-0.995868,-0.129674,0.050825,-0.990253,-0.062,0.071,0.0,0.13,1.16,0.0,0.0,0.51,0.0,0.08,0.0,0.86,0.21,0.66,0.0,0.7,0.03,0.0,0.0
41,718.03,0.005803,0.093018,-0.995648,-0.119794,0.059355,-0.991023,-0.057,0.077,0.0,0.17,1.14,0.04,0.0,0.51,0.0,0.06,0.0,0.85,0.29,0.62,0.0,0.67,0.03,0.0,0.0
42,718.07,-0.000473,0.091779,-0.995779,-0.104125,0.06938,-0.992141,-0.053,0.081,0.0,0.12,1.05,0.08,0.0,0.61,0.0,0.0,0.0,0.73,0.29,0.58,0.0,0.62,0.0,0.0,0.0
43,718.1,-0.000298,0.09641,-0.995342,-0.102367,0.071309,-0.992188,-0.052,0.084,0.0,0.24,1.02,0.13,0.0,0.64,0.0,0.0,0.0,0.69,0.23,0.51,0.0,0.57,0.0,0.0,0.0
44,718.13,0.003301,0.074934,-0.997183,-0.126676,0.064141,-0.989868,-0.062,0.07,0.01,0.25,1.04,0.09,0.0,0.66,0.0,0.03,0.0,0.63,0.12,0.59,0.0,0.6,0.0,0.0,0.0
45,718.17,0.013777,0.069981,-0.997453,-0.122687,0.056538,-0.990834,-0.055,0.064,0.01,0.32,1.0,0.22,0.0,0.54,0.0,0.03,0.0,0.65,0.0,0.73,0.0,0.58,0.0,0.0,0.0
46,718.2,0.004386,0.071013,-0.997466,-0.130056,0.064609,-0.989399,-0.063,0.068,0.01,0.21,0.96,0.17,0.0,0.73,0.0,0.09,0.0,0.6,0.09,0.86,0.0,0.57,0.0,0.0,0.0
47,718.23,0.002524,0.076703,-0.997051,-0.11069,0.065294,-0.991708,-0.054,0.071,0.01,0.21,0.97,0.18,0.0,0.84,0.0,0.1,0.0,0.62,0.12,0.91,0.0,0.55,0.0,0.0,0.0
48,718.27,-0.002079,0.07103,-0.997472,-0.107599,0.060848,-0.992331,-0.055,0.066,0.0,0.23,1.01,0.08,0.0,1.01,0.0,0.14,0.0,0.67,0.19,0.88,0.0,0.57,0.0,0.0,0.0
49,718.3,0.00015,0.073698,-0.997281,-0.106408,0.062113,-0.992381,-0.053,0.068,0.0,0.21,1.07,0.08,0.0,0.91,0.0,0.24,0.0,0.82,0.14,0.89,0.0,0.52,0.0,0.0,0.0
50,718.33,0.007639,0.104755,-0.994469,-0.131314,0.081391,-0.987994,-0.062,0.094,0.0,0.2,1.1,0.07,0.0,0.9,0.0,0.35,0.0,0.9,0.24,0.91,0.0,0.32,0.0,0.06,0.48
51,718.37,0.055596,0.196053,-0.979016,-0.126493,0.173333,-0.976706,-0.036,0.187,0.0,0.07,1.17,0.0,0.0,0.88,0.0,0.42,0.0,0.92,0.2,0.96,0.0,0.11,0.0,0.1,1.14
52,718.4,0.009668,0.208132,-0.978053,-0.187055,0.176788,-0.966311,-0.091,0.195,0.0,0.13,1.2,0.0,0.0,0.85,0.0,0.38,0.0,0.88,0.25,0.93,0.0,0.0,0.0,0.19,1.84
53,718.43,0.002,0.209873,-0.977727,-0.196317,0.182268,-0.963451,-0.1,0.199,0.0,0.09,1.23,0.0,0.0,0.99,0.0,0.25,0.0,0.8,0.22,0.88,0.0,0.0,0.0,0.14,1.49
54,718.47,0.036228,0.140229,-0.989456,-0.145358,0.085319,-0.985694,-0.055,0.114,0.0,0.06,1.21,0.0,0.0,0.95,0.0,0.17,0.0,0.73,0.24,0.83,0.0,0.04,0.0,0.1,0.86
55,718.5,0.040594,0.143772,-0.988778,-0.151988,0.085754,-0.984655,-0.056,0.116,0.0,0.0,1.16,0.0,0.0,0.99,0.0,0.22,0.01,0.66,0.15,0.74,0.0,0.11,0.0,0.0,0.15
56,718.53,0.054273,0.119284,-0.991376,-0.139417,0.080252,-0.986976,-0.043,0.101,0.0,0.0,1.09,0.0,0.0,0.88,0.0,0.31,0.03,0.7,0.05,0.74,0.0,0.19,0.0,0.0,0.04
57,718.57,0.048468,0.124522,-0.991032,-0.142387,0.085737,-0.986091,-0.047,0.106,0.0,0.0,1.08,0.0,0.0,0.89,0.0,0.45,0.03,0.66,0.0,0.79,0.0,0.24,0.0,0.0,0.01
58,718.6,0.01704,0.10597,-0.994223,-0.14739,0.085633,-0.985364,-0.066,0.096,0.0,0.0,1.19,0.0,0.0,0.8,0.0,0.45,0.02,0.68,0.0,0.77,0.0,0.23,0.0,0.0,0.01
59,718.63,0.024849,0.098929,-0.994784,-0.141258,0.060017,-0.988152,-0.059,0.08,0.0,0.0,1.26,0.0,0.0,0.71,0.0,0.53,0.0,0.69,0.03,0.71,0.0,0.22,0.0,0.0,0.0
60,718.67,0.024688,0.10139,-0.99454,-0.143111,0.063413,-0.987673,-0.06,0.083,0.0,0.0,1.29,0.0,0.0,0.64,0.0,0.55,0.0,0.71,0.06,0.6,0.0,0.19,0.0,0.0,0.0
61,718.7,0.025265,0.102985,-0.994362,-0.144565,0.061728,-0.987568,-0.06,0.083,0.0,0.0,1.22,0.0,0.0,0.72,0.0,0.53,0.0,0.68,0.07,0.6,0.0,0.18,0.0,0.0,0.0
62,718.73,0.022609,0.096077,-0.995117,-0.145016,0.059696,-0.987627,-0.062,0.078,0.0,0.0,1.2,0.0,0.0,0.68,0.0,0.52,0.0,0.69,0.05,0.62,0.0,0.17,0.0,0.0,0.0
63,718.77,0.016455,0.093693,-0.995465,-0.149761,0.055508,-0.987163,-0.067,0.075,0.0,0.0,1.21,0.0,0.0,0.67,0.0,0.51,0.0,0.71,0.02,0.59,0.0,0.16,0.0,0.0,0.0
64,718.8,0.018569,0.092362,-0.995552,-0.149664,0.054743,-0.98722,-0.066,0.074,0.0,0.0,1.29,0.0,0.0,0.64,0.0,0.59,0.0,0.76,0.04,0.59,0.0,0.24,0.0,0.0,0.0
65,718.83,0.015716,0.089624,-0.995852,-0.145717,0.04454,-0.988323,-0.065,0.068,0.02,0.0,1.33,0.0,0.0,0.7,0.0,0.54,0.0,0.82,0.1,0.64,0.0,0.31,0.0,0.0,0.0
66,718.87,0.011653,0.078043,-0.996882,-0.14634,0.03995,-0.988427,-0.068,0.059,0.02,0.0,1.34,0.0,0.0,0.76,0.0,0.5,0.0,0.87,0.17,0.74,0.0,0.4,0.0,0.0,0.0
67,718.9,0.016679,0.07987,-0.996666,-0.147933,0.04079,-0.988156,-0.066,0.061,0.01,0.0,1.32,0.0,0.0,0.77,0.0,0.41,0.0,0.81,0.27,0.69,0.0,0.3,0.0,0.0,0.0
68,718.93,0.00847,0.103639,-0.994579,-0.134635,0.061542,-0.988982,-0.064,0.083,0.0,0.0,1.33,0.05,0.0,0.73,0.0,0.44,0.0,0.69,0.26,0.5,0.0,0.2,0.0,0.0,0.0
69,718.97,0.010593,0.101305,-0.994799,-0.144152,0.059011,-0.987795,-0.067,0.081,0.0,0.0,1.34,0.05,0.0,0.63,0.0,0.46,0.0,0.61,0.18,0.3,0.0,0.15,0.0,0.0,0.0
70,719.0,0.011577,0.100718,-0.994848,-0.141824,0.059055,-0.988129,-0.066,0.08,0.0,0.0,1.27,0.05,0.0,0.67,0.0,0.46,0.0,0.55,0.06,0.25,0.0,0.24,0.0,0.0,0.0
