,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,50.0,0.111501,0.223901,-0.968213,-0.111235,0.299672,-0.947535,0.0,0.267,0.0,0.0,0.55,0.0,0.01,0.0,0.0,0.29,1.28,1.81,0.0,1.59,1.25,0.79,0.51,1.15,0.0
1,50.03,0.13414,0.234651,-0.96278,-0.107613,0.293054,-0.95002,0.014,0.269,0.0,0.0,0.59,0.0,0.02,0.0,0.0,0.41,1.35,1.9,0.03,1.5,1.19,0.75,0.88,0.9,0.0
2,50.07,0.128848,0.238343,-0.962596,-0.102944,0.295251,-0.949858,0.014,0.272,0.0,0.0,0.6,0.0,0.05,0.0,0.0,0.6,1.42,2.04,0.03,1.36,1.17,0.79,1.1,0.74,0.0
3,50.1,0.134377,0.233222,-0.963094,-0.101033,0.294075,-0.950428,0.017,0.269,0.0,0.0,0.5,0.0,0.07,0.0,0.0,0.69,1.4,2.23,0.03,1.24,1.06,0.73,1.15,0.73,0.0
4,50.13,0.149152,0.222929,-0.963357,-0.097005,0.288694,-0.952495,0.027,0.261,0.0,0.0,0.55,0.0,0.11,0.0,0.0,0.81,1.41,2.35,0.0,1.13,1.0,0.66,1.22,0.82,0.0
5,50.17,0.146015,0.22314,-0.963788,-0.096542,0.291346,-0.951734,0.026,0.262,0.0,0.0,0.69,0.0,0.11,0.0,0.0,0.78,1.44,2.52,0.0,1.05,0.93,0.55,1.42,0.76,0.0
6,50.2,0.137247,0.245049,-0.959747,-0.084166,0.290213,-0.953254,0.028,0.273,0.0,0.0,0.82,0.0,0.14,0.0,0.0,0.79,1.53,2.53,0.0,1.02,0.93,0.49,1.7,0.52,0.0
7,50.23,0.091483,0.262008,-0.96072,-0.08445,0.295561,-0.951584,0.004,0.284,0.0,0.0,0.9,0.0,0.17,0.0,0.0,0.76,1.59,2.48,0.0,0.88,0.87,0.45,1.97,0.23,0.0
8,50.27,0.089465,0.256744,-0.96233,-0.092406,0.295402,-0.950894,-0.002,0.281,0.0,0.0,0.92,0.0,0.22,0.0,0.0,0.76,1.6,2.32,0.0,0.86,0.81,0.47,2.04,0.05,0.0
9,50.3,0.098206,0.246207,-0.964229,-0.090754,0.295087,-0.951151,0.004,0.275,0.0,0.0,0.91,0.0,0.24,0.0,0.0,0.67,1.59,2.26,0.0,0.83,0.79,0.46,1.98,0.11,0.0
10,50.33,0.080388,0.251391,-0.964542,-0.088713,0.291738,-0.952375,-0.004,0.276,0.0,0.0,0.85,0.0,0.21,0.0,0.0,0.54,1.59,2.17,0.0,0.81,0.75,0.46,1.94,0.11,0.0
11,50.37,0.072679,0.240584,-0.967903,-0.087531,0.301626,-0.9494,-0.008,0.276,0.0,0.0,0.79,0.0,0.17,0.0,0.0,0.42,1.62,2.17,0.0,0.74,0.78,0.43,1.99,0.07,0.0
12,50.4,0.072798,0.238599,-0.968386,-0.088661,0.299961,-0.949822,-0.008,0.274,0.0,0.0,0.77,0.0,0.11,0.0,0.0,0.43,1.59,2.26,0.0,0.68,0.68,0.37,2.08,0.0,0.0
