,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,183.33,-0.045556,0.120443,-0.991674,-0.137436,0.113635,-0.983971,-0.092,0.118,0.33,0.0,1.26,0.0,0.0,1.4,0.0,0.43,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.76,0.19
1,183.37,-0.040172,0.104548,-0.993708,-0.146803,0.114005,-0.982574,-0.094,0.11,0.35,0.0,1.28,0.0,0.0,1.29,0.0,0.39,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.8,0.14
2,183.4,-0.027791,0.098517,-0.994747,-0.131888,0.111575,-0.984965,-0.08,0.106,0.39,0.0,1.39,0.0,0.0,1.15,0.0,0.48,0.0,0.09,0.0,0.92,0.0,0.0,0.28,0.91,0.21
3,183.43,-0.022315,0.106784,-0.994032,-0.151558,0.115467,-0.981681,-0.088,0.112,0.55,0.0,1.44,0.0,0.0,1.16,0.0,0.48,0.0,0.09,0.03,0.7,0.0,0.0,0.7,1.12,0.26
4,183.47,-0.025102,0.110569,-0.993551,-0.157605,0.115913,-0.980676,-0.092,0.114,0.64,0.0,1.48,0.0,0.0,1.27,0.0,0.53,0.0,0.09,0.03,0.53,0.0,0.0,1.07,1.23,0.5
5,183.5,-0.025976,0.109353,-0.993663,-0.152216,0.114744,-0.981664,-0.09,0.113,0.69,0.0,1.44,0.0,0.0,1.32,0.0,0.43,0.05,0.0,0.03,0.52,0.0,0.0,1.2,1.21,0.58
6,183.53,-0.010228,0.075619,-0.997084,-0.165103,0.10774,-0.980374,-0.088,0.092,0.61,0.0,1.46,0.0,0.0,1.36,0.0,0.38,0.08,0.04,0.0,0.53,0.0,0.0,1.23,1.2,0.55
7,183.57,-0.004635,0.070653,-0.99749,-0.166536,0.100694,-0.98088,-0.086,0.086,0.49,0.0,1.43,0.0,0.0,1.21,0.0,0.43,0.24,0.11,0.05,0.44,0.0,0.0,1.24,1.29,0.35
8,183.6,-0.015025,0.082602,-0.996469,-0.136663,0.100692,-0.985487,-0.076,0.092,0.47,0.0,1.48,0.0,0.0,1.29,0.0,0.44,0.34,0.1,0.13,0.26,0.0,0.0,1.34,1.45,0.16
9,183.63,-0.022476,0.08332,-0.996269,-0.153263,0.125903,-0.980132,-0.089,0.105,0.41,0.0,1.43,0.0,0.03,1.28,0.0,0.5,0.51,0.24,0.16,0.08,0.0,0.0,1.37,1.49,0.04
10,183.67,-0.031046,0.087388,-0.99569,-0.172047,0.125374,-0.977078,-0.103,0.107,0.35,0.0,1.45,0.0,0.05,1.41,0.0,0.43,0.55,0.37,0.12,0.06,0.0,0.0,1.44,1.49,0.01
11,183.7,-0.032614,0.084827,-0.995862,-0.166206,0.125805,-0.978033,-0.1,0.106,0.34,0.0,1.45,0.0,0.1,1.33,0.0,0.5,0.64,0.59,0.04,0.09,0.0,0.0,1.43,1.39,0.01
12,183.73,-0.03743,0.098193,-0.994463,-0.171507,0.130087,-0.976557,-0.106,0.115,0.27,0.09,1.43,0.0,0.15,1.35,0.0,0.51,0.67,0.67,0.0,0.09,0.0,0.0,1.47,1.3,0.03
13,183.77,-0.051244,0.086972,-0.994892,-0.190795,0.135116,-0.972286,-0.122,0.112,0.25,0.11,1.37,0.0,0.18,1.44,0.0,0.51,0.8,0.64,0.0,0.03,0.0,0.0,1.49,1.12,0.08
14,183.8,-0.042572,0.108276,-0.993209,-0.187743,0.141277,-0.972005,-0.117,0.126,0.26,0.33,1.28,0.0,0.23,1.34,0.0,0.59,0.9,0.8,0.0,0.0,0.0,0.0,1.57,0.98,0.46
15,183.83,-0.011205,0.192051,-0.981321,-0.140866,0.197557,-0.970118,-0.078,0.197,0.51,0.39,1.23,0.0,0.25,0.89,0.0,0.68,1.05,0.98,0.0,0.0,0.0,0.0,1.62,0.89,1.43
16,183.87,-0.035071,0.282258,-0.958697,-0.274795,0.231555,-0.933204,-0.162,0.265,0.72,0.47,1.19,0.0,0.27,0.36,0.0,0.78,1.09,1.22,0.0,0.0,0.0,0.0,1.81,0.9,2.34
17,183.9,-0.03561,0.282891,-0.958491,-0.270718,0.232298,-0.934211,-0.16,0.266,0.85,0.43,1.07,0.0,0.23,0.17,0.0,0.66,1.1,1.12,0.04,0.0,0.0,0.0,1.87,0.75,2.97
18,183.93,-0.058967,0.291694,-0.954692,-0.305525,0.255862,-0.917164,-0.192,0.285,0.79,0.44,1.03,0.0,0.2,0.33,0.0,0.57,1.06,0.9,0.04,0.0,0.0,0.0,1.97,0.52,2.89
