,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,60.01,-0.073948,-0.204222,-0.976128,-0.163839,-0.1218,-0.978939,-0.121,-0.165,0.0,0.08,0.0,0.42,2.39,2.37,0.0,0.85,2.24,1.67,0.0,0.97,0.0,1.06,0.01,0.0,0.09
1,60.05,-0.070525,-0.200447,-0.977163,-0.169213,-0.131265,-0.976799,-0.122,-0.168,0.0,0.0,0.0,0.46,2.34,2.24,0.0,0.92,2.27,1.68,0.0,0.93,0.0,0.99,0.01,0.0,0.0
2,60.09,-0.080928,-0.200043,-0.976439,-0.16345,-0.136271,-0.977095,-0.124,-0.17,0.0,0.0,0.0,0.51,2.3,2.2,0.0,0.96,2.27,1.69,0.0,0.81,0.0,0.94,0.0,0.0,0.0
3,60.13,-0.095275,-0.210998,-0.972832,-0.1689,-0.141912,-0.975363,-0.135,-0.179,0.0,0.03,0.0,0.57,2.28,1.98,0.0,0.82,2.34,1.62,0.0,0.74,0.0,1.02,0.08,0.0,0.0
4,60.17,-0.105727,-0.202348,-0.97359,-0.177248,-0.112847,-0.977675,-0.144,-0.16,0.0,0.03,0.0,0.65,2.26,1.81,0.0,0.7,2.39,1.47,0.0,0.68,0.0,1.11,0.1,0.0,0.0
5,60.21,-0.103541,-0.192823,-0.975755,-0.182588,-0.114471,-0.976503,-0.146,-0.156,0.0,0.12,0.0,0.75,2.25,1.59,0.0,0.53,2.43,1.37,0.0,0.64,0.0,1.15,0.1,0.0,0.02
6,60.25,-0.114085,-0.179539,-0.977113,-0.160608,-0.110587,-0.980803,-0.139,-0.147,0.08,0.3,0.0,0.75,2.17,1.53,0.0,0.55,2.2,1.21,0.0,0.52,0.0,0.93,0.2,0.0,0.02
7,60.29,-0.104302,-0.216298,-0.97074,-0.174222,-0.110991,-0.978431,-0.142,-0.166,0.27,0.59,0.0,0.79,2.09,1.6,0.0,0.5,1.94,0.82,0.0,0.41,0.0,0.69,0.52,0.15,0.02
8,60.33,-0.09203,-0.220371,-0.971065,-0.184807,-0.120215,-0.975395,-0.141,-0.173,0.55,0.84,0.0,0.97,1.96,1.84,0.0,0.52,1.56,0.61,0.0,0.67,0.0,0.69,0.52,0.51,0.0
9,60.37,-0.067309,-0.230025,-0.970854,-0.136685,-0.127761,-0.982341,-0.104,-0.181,0.74,0.9,0.0,1.17,1.86,2.08,0.0,0.5,1.36,0.52,0.0,1.27,0.0,1.24,0.35,0.7,0.0
10,60.41,-0.073712,-0.227194,-0.971056,-0.13171,-0.117166,-0.98434,-0.105,-0.174,0.94,0.83,0.0,1.5,1.76,2.46,0.0,0.41,1.14,0.49,0.0,1.95,0.0,1.76,0.0,0.9,0.0
11,60.45,-0.061612,-0.260942,-0.963386,-0.116367,-0.143029,-0.982854,-0.091,-0.205,1.09,0.8,0.0,1.5,1.71,2.5,0.0,0.28,1.13,0.26,0.08,2.18,0.0,1.9,0.0,0.87,0.0
12,60.49,-0.051393,-0.249155,-0.967099,-0.092752,-0.135979,-0.98636,-0.074,-0.195,1.19,0.64,0.0,1.56,1.74,2.55,0.0,0.2,1.1,0.05,0.09,2.15,0.0,1.44,0.0,1.0,0.0
13,60.53,-0.033304,-0.240415,-0.970099,-0.097748,-0.123138,-0.987564,-0.067,-0.184,1.13,0.59,0.0,1.47,1.8,2.51,0.0,0.22,1.14,0.12,0.09,1.92,0.0,1.03,0.0,1.1,0.0
14,60.57,-0.030216,-0.23652,-0.971157,-0.110359,-0.126958,-0.98575,-0.072,-0.184,1.0,0.44,0.0,1.38,1.81,2.53,0.0,0.16,1.09,0.2,0.01,1.74,0.0,0.65,0.04,1.23,0.03
15,60.61,-0.04156,-0.207688,-0.977312,-0.118853,-0.104462,-0.987401,-0.081,-0.158,0.86,0.35,0.0,1.09,1.79,2.47,0.0,0.19,1.05,0.23,0.0,1.44,0.0,0.44,0.23,1.27,0.03
16,60.65,-0.043724,-0.146005,-0.988317,-0.101793,-0.076584,-0.991853,-0.073,-0.112,0.88,0.17,0.0,0.78,1.76,2.26,0.0,0.24,0.93,0.14,0.0,1.32,0.0,0.18,0.45,1.22,0.03
17,60.69,-0.040314,-0.135255,-0.98999,-0.102463,-0.063059,-0.992736,-0.072,-0.1,0.87,0.02,0.0,0.56,1.83,2.07,0.0,0.43,0.86,0.14,0.02,1.21,0.0,0.05,0.61,1.07,0.0
18,60.73,-0.028602,-0.113454,-0.993131,-0.100496,-0.055133,-0.993409,-0.065,-0.085,0.91,0.01,0.0,0.47,1.92,2.03,0.0,0.59,0.9,0.34,0.02,1.27,0.0,0.0,0.54,0.99,0.0
19,60.77,-0.028072,-0.09943,-0.994649,-0.110376,-0.03893,-0.993127,-0.07,-0.069,0.65,0.01,0.0,0.24,2.04,1.88,0.0,0.75,1.06,0.57,0.02,1.19,0.0,0.02,0.44,0.93,0.01
20,60.81,-0.044877,-0.079623,-0.995814,-0.127929,-0.004453,-0.991773,-0.087,-0.042,0.45,0.0,0.0,0.12,2.09,1.87,0.0,0.83,1.26,0.71,0.0,1.18,0.0,0.02,0.26,0.87,0.01
