,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,60.01,-0.035405,-0.131721,-0.990654,-0.050291,-0.093822,-0.994318,-0.043,-0.113,1.17,0.85,0.41,0.0,1.44,2.04,0.02,0.29,0.47,0.77,0.39,1.55,0.0,0.01,0.0,0.69,0.0
1,60.05,-0.037527,-0.138236,-0.989688,-0.052026,-0.09352,-0.994257,-0.045,-0.116,1.09,0.73,0.38,0.0,1.48,2.19,0.01,0.27,0.46,0.7,0.28,1.35,0.0,0.01,0.0,0.65,0.0
2,60.09,-0.05121,-0.133067,-0.989783,-0.058964,-0.09425,-0.993801,-0.055,-0.114,1.03,0.6,0.36,0.0,1.45,2.27,0.01,0.23,0.46,0.67,0.23,1.02,0.0,0.0,0.0,0.58,0.0
3,60.13,-0.055368,-0.142317,-0.988271,-0.056047,-0.087908,-0.994551,-0.056,-0.116,0.79,0.32,0.34,0.0,1.45,2.21,0.0,0.29,0.48,0.72,0.16,0.64,0.0,0.0,0.0,0.41,0.0
4,60.17,-0.052994,-0.145032,-0.988007,-0.027192,-0.154196,-0.987666,-0.041,-0.15,0.63,0.14,0.32,0.0,1.42,1.94,0.0,0.26,0.54,0.62,0.15,0.27,0.0,0.0,0.0,0.18,0.0
5,60.21,-0.039635,-0.156301,-0.986914,-0.025737,-0.189327,-0.981577,-0.033,-0.174,0.49,0.0,0.27,0.0,1.37,1.63,0.0,0.35,0.52,0.42,0.29,0.05,0.0,0.0,0.13,0.0,0.0
6,60.25,-0.006528,-0.161967,-0.986775,-0.030638,-0.198263,-0.97967,-0.019,-0.181,0.56,0.1,0.27,0.0,1.34,1.44,0.0,0.33,0.45,0.25,0.37,0.0,0.0,0.0,0.32,0.0,0.0
7,60.29,-0.001443,-0.172892,-0.98494,-0.021118,-0.179899,-0.983458,-0.011,-0.177,0.58,0.32,0.31,0.0,1.36,1.54,0.04,0.28,0.3,0.16,0.37,0.0,0.0,0.0,0.56,0.16,0.0
8,60.33,0.01592,-0.150004,-0.988557,-0.02764,-0.134992,-0.990461,-0.006,-0.143,0.67,0.59,0.43,0.0,1.42,1.62,0.06,0.25,0.19,0.29,0.35,0.0,0.0,0.0,0.62,0.44,0.32
9,60.37,0.012407,-0.062637,-0.997959,-0.124778,-0.087655,-0.988305,-0.057,-0.076,0.83,0.76,0.56,0.0,1.42,1.95,0.09,0.17,0.07,0.25,0.37,0.0,0.0,0.0,0.69,0.96,0.35
10,60.41,0.060136,-0.098209,-0.993347,-0.06192,-0.140019,-0.988211,-0.001,-0.12,0.99,0.81,0.55,0.0,1.38,2.05,0.08,0.23,0.01,0.21,0.47,0.0,0.0,0.0,0.61,1.29,0.35
11,60.45,0.010816,-0.136571,-0.990571,-0.108986,-0.137955,-0.984424,-0.05,-0.138,1.08,0.82,0.48,0.0,1.42,2.01,0.07,0.24,0.06,0.1,0.45,0.0,0.0,0.0,0.47,1.18,0.03
