,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,60.01,0.011177,0.141757,-0.989838,0.027846,0.145118,-0.989022,0.02,0.144,0.0,0.0,0.0,0.02,1.66,1.64,0.0,0.78,1.05,1.8,0.15,0.57,0.22,0.0,1.83,0.05,0.01
1,60.05,0.012541,0.144503,-0.989425,0.029111,0.151368,-0.988049,0.021,0.149,0.0,0.0,0.0,0.03,1.65,1.65,0.0,0.75,1.03,1.78,0.09,0.57,0.13,0.0,1.66,0.07,0.01
2,60.09,0.015524,0.146655,-0.989066,0.029092,0.151332,-0.988055,0.023,0.15,0.0,0.0,0.0,0.07,1.63,1.61,0.0,0.78,0.97,1.75,0.06,0.52,0.12,0.0,1.67,0.11,0.0
3,60.13,0.016005,0.148381,-0.988801,0.026604,0.14645,-0.98886,0.022,0.148,0.0,0.0,0.0,0.16,1.62,1.7,0.0,0.82,1.01,1.71,0.0,0.42,0.05,0.0,1.62,0.09,0.0
4,60.17,0.024261,0.149473,-0.988468,0.038388,0.150559,-0.987855,0.032,0.151,0.0,0.0,0.0,0.23,1.62,1.76,0.0,0.86,1.07,1.62,0.0,0.35,0.04,0.0,1.55,0.04,0.0
5,60.21,0.025687,0.151272,-0.988158,0.038069,0.15176,-0.987684,0.032,0.152,0.0,0.0,0.0,0.29,1.61,1.8,0.0,0.85,1.12,1.48,0.0,0.19,0.0,0.0,1.48,0.0,0.0
6,60.25,0.022981,0.150423,-0.988355,0.038158,0.149347,-0.988048,0.031,0.151,0.0,0.0,0.0,0.27,1.6,1.76,0.0,0.77,1.12,1.42,0.0,0.14,0.0,0.0,1.48,0.0,0.04
7,60.29,0.016002,0.143869,-0.989467,0.046274,0.149106,-0.987738,0.031,0.147,0.0,0.0,0.0,0.25,1.58,1.7,0.0,0.67,1.05,1.42,0.0,0.06,0.08,0.0,1.53,0.0,0.04
8,60.33,0.020161,0.151354,-0.988274,0.038618,0.147304,-0.988337,0.03,0.15,0.0,0.0,0.0,0.17,1.57,1.81,0.0,0.55,1.02,1.4,0.0,0.14,0.15,0.0,1.57,0.0,0.09
9,60.37,0.015164,0.153037,-0.988104,0.032816,0.140529,-0.989533,0.024,0.147,0.0,0.0,0.0,0.13,1.58,1.87,0.0,0.47,0.98,1.43,0.0,0.16,0.24,0.0,1.7,0.0,0.07
10,60.41,0.013055,0.15054,-0.988518,0.030638,0.140772,-0.989568,0.022,0.146,0.0,0.0,0.0,0.2,1.61,2.04,0.0,0.43,0.97,1.35,0.0,0.21,0.23,0.0,1.77,0.0,0.07
11,60.45,0.01636,0.150272,-0.988509,0.034859,0.140929,-0.989406,0.026,0.146,0.0,0.0,0.0,0.26,1.65,2.05,0.0,0.48,0.97,1.4,0.0,0.17,0.27,0.0,1.85,0.05,0.02
12,60.49,0.016849,0.153239,-0.988046,0.035927,0.147374,-0.988428,0.027,0.151,0.0,0.0,0.0,0.26,1.67,2.11,0.0,0.54,0.94,1.42,0.0,0.14,0.23,0.0,1.85,0.08,0.0
13,60.53,0.018021,0.151353,-0.988316,0.030503,0.145262,-0.988923,0.025,0.149,0.0,0.0,0.0,0.22,1.63,2.05,0.0,0.6,0.97,1.49,0.0,0.08,0.16,0.0,1.95,0.17,0.0
14,60.57,0.017976,0.151647,-0.988271,0.031326,0.145131,-0.988916,0.025,0.149,0.0,0.0,0.0,0.22,1.61,1.99,0.0,0.61,0.97,1.57,0.0,0.08,0.09,0.0,1.97,0.14,0.0
15,60.61,0.016803,0.149153,-0.988671,0.030509,0.143432,-0.98919,0.024,0.147,0.0,0.0,0.0,0.19,1.59,1.85,0.0,0.66,0.99,1.66,0.0,0.1,0.11,0.0,1.97,0.14,0.0
16,60.65,0.015597,0.147466,-0.988944,0.027706,0.137485,-0.990116,0.022,0.143,0.0,0.0,0.0,0.18,1.61,1.82,0.0,0.66,0.96,1.74,0.0,0.16,0.13,0.0,1.87,0.08,0.0
17,60.69,0.014863,0.146969,-0.989029,0.02699,0.13685,-0.990224,0.021,0.142,0.0,0.0,0.0,0.2,1.62,1.79,0.0,0.61,0.94,1.73,0.0,0.18,0.1,0.0,1.76,0.12,0.0
18,60.73,0.015041,0.14793,-0.988883,0.031522,0.140425,-0.989589,0.024,0.145,0.0,0.0,0.0,0.17,1.62,1.93,0.0,0.6,0.94,1.62,0.0,0.21,0.05,0.0,1.7,0.09,0.0
19,60.77,0.015855,0.148309,-0.988814,0.030265,0.14447,-0.989046,0.023,0.147,0.0,0.0,0.0,0.15,1.63,2.02,0.0,0.63,0.95,1.52,0.0,0.2,0.04,0.0,1.65,0.09,0.0
