,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,50.0,0.086658,0.377862,-0.921798,-0.090879,0.372772,-0.923462,-0.002,0.386,0.51,0.16,0.48,0.0,1.47,0.44,0.0,1.99,3.1,2.59,0.19,0.0,0.38,0.0,1.99,0.35,0.51
1,50.03,0.071339,0.356001,-0.931759,-0.080504,0.366659,-0.926866,-0.005,0.371,0.54,0.32,0.51,0.0,1.49,0.65,0.0,1.97,3.08,2.56,0.11,0.0,0.33,0.0,1.93,0.24,0.48
2,50.07,0.087751,0.35146,-0.932081,-0.076628,0.363156,-0.928572,0.006,0.367,0.52,0.34,0.5,0.0,1.45,0.82,0.0,1.85,3.04,2.49,0.01,0.0,0.23,0.0,1.94,0.17,0.38
3,50.1,0.087293,0.352096,-0.931884,-0.075361,0.363275,-0.928629,0.006,0.367,0.49,0.4,0.44,0.0,1.42,0.89,0.0,1.79,3.03,2.45,0.0,0.0,0.21,0.0,1.86,0.12,0.44
4,50.13,0.081252,0.349664,-0.933345,-0.074633,0.363801,-0.928482,0.004,0.366,0.49,0.31,0.44,0.0,1.43,1.01,0.0,1.76,3.02,2.38,0.0,0.0,0.24,0.0,1.88,0.12,0.43
5,50.17,0.06655,0.347193,-0.935429,-0.074963,0.367131,-0.927144,-0.005,0.366,0.44,0.33,0.49,0.0,1.45,1.02,0.0,1.89,3.05,2.39,0.0,0.0,0.31,0.0,1.94,0.25,0.48
6,50.2,0.091886,0.34951,-0.932416,-0.138952,0.354299,-0.924751,-0.025,0.362,0.41,0.27,0.47,0.0,1.47,0.96,0.0,1.99,3.06,2.41,0.0,0.0,0.41,0.0,1.98,0.3,0.41
7,50.23,0.094408,0.350307,-0.931865,-0.139293,0.352656,-0.925328,-0.024,0.362,0.5,0.35,0.52,0.0,1.5,0.81,0.0,2.1,3.07,2.44,0.02,0.0,0.47,0.0,1.93,0.32,0.34
8,50.27,0.109823,0.360438,-0.926296,-0.134274,0.356981,-0.924411,-0.013,0.37,0.62,0.37,0.55,0.0,1.51,0.75,0.0,2.11,3.06,2.4,0.03,0.0,0.52,0.0,1.87,0.25,0.19
9,50.3,0.106994,0.361797,-0.926097,-0.131254,0.357249,-0.924741,-0.013,0.371,0.69,0.48,0.62,0.0,1.54,0.8,0.0,2.1,3.07,2.31,0.03,0.0,0.45,0.0,1.88,0.25,0.1
10,50.33,0.099283,0.357603,-0.928581,-0.123933,0.350759,-0.928229,-0.013,0.364,0.57,0.42,0.62,0.0,1.53,0.91,0.0,2.04,3.06,2.26,0.0,0.0,0.38,0.0,1.93,0.37,0.18
