,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,583.33,0.053779,0.125996,-0.990572,-0.191839,0.14331,-0.970907,-0.07,0.136,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.25,0.0,0.0,0.9,0.63,0.0
1,583.37,0.06112,0.12253,-0.990581,-0.19043,0.138644,-0.971861,-0.066,0.132,0.0,0.0,0.32,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.0,0.0,1.31,0.85,0.0
2,583.4,0.051625,0.121188,-0.991286,-0.18252,0.141673,-0.972942,-0.067,0.133,0.0,0.0,0.41,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.0,0.0,1.31,1.01,0.0
3,583.43,0.046298,0.105929,-0.993295,-0.171514,0.123188,-0.97745,-0.063,0.116,0.0,0.0,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.32,0.0,0.0,1.33,1.2,0.0
4,583.47,0.041289,0.102842,-0.99384,-0.172957,0.120384,-0.977545,-0.067,0.113,0.0,0.0,0.48,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.43,0.0,0.0,1.21,1.22,0.0
5,583.5,0.042921,0.103015,-0.993753,-0.172904,0.119989,-0.977603,-0.066,0.113,0.0,0.0,0.39,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.5,0.0,0.0,1.17,1.27,0.0
6,583.53,0.050213,0.106557,-0.993038,-0.178845,0.135896,-0.974447,-0.065,0.123,0.0,0.0,0.37,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.56,0.0,0.0,1.13,1.3,0.0
7,583.57,0.054104,0.107284,-0.992755,-0.177027,0.137273,-0.974586,-0.062,0.124,0.0,0.0,0.32,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.68,0.0,0.0,1.05,1.32,0.0
8,583.6,0.051065,0.098683,-0.993808,-0.166984,0.124706,-0.978041,-0.059,0.113,0.0,0.0,0.33,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.75,0.0,0.0,0.93,1.37,0.0
9,583.63,0.05083,0.090766,-0.994574,-0.164916,0.111512,-0.979983,-0.058,0.102,0.0,0.0,0.25,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.92,0.0,0.0,0.78,1.31,0.0
10,583.67,0.056995,0.099548,-0.993399,-0.173653,0.103872,-0.979314,-0.059,0.103,0.0,0.0,0.2,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.99,0.0,0.0,0.68,1.28,0.0
11,583.7,0.06049,0.099332,-0.993214,-0.17348,0.104934,-0.979231,-0.057,0.103,0.0,0.0,0.13,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.62,1.17,0.0,0.0,0.68,1.23,0.0
12,583.73,0.056308,0.088802,-0.994456,-0.161925,0.092349,-0.982472,-0.053,0.091,0.0,0.0,0.15,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.27,0.0,0.0,0.68,1.25,0.0
13,583.77,0.056693,0.090911,-0.994244,-0.162204,0.092143,-0.982446,-0.053,0.092,0.0,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.27,0.0,0.0,0.75,1.33,0.0
14,583.8,0.043063,0.092991,-0.994735,-0.17386,0.106747,-0.978968,-0.066,0.101,0.0,0.0,0.19,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.15,0.0,0.0,0.77,1.36,0.0
15,583.83,0.044069,0.091361,-0.994842,-0.163488,0.099461,-0.981519,-0.06,0.096,0.0,0.0,0.23,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.63,1.08,0.0,0.0,0.76,1.33,0.0
16,583.87,0.055443,0.087491,-0.994621,-0.161668,0.096661,-0.9821,-0.054,0.093,0.0,0.0,0.28,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.08,0.0,0.0,0.68,1.26,0.0
17,583.9,0.05583,0.086567,-0.99468,-0.159128,0.10061,-0.982118,-0.052,0.094,0.0,0.0,0.31,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.97,1.07,0.0,0.0,0.63,1.26,0.0
18,583.93,0.049116,0.088858,-0.994833,-0.157247,0.106028,-0.981851,-0.055,0.098,0.0,0.0,0.26,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.87,1.03,0.0,0.0,0.59,1.31,0.0
19,583.97,0.0346,0.073667,-0.996682,-0.166104,0.087205,-0.982245,-0.066,0.081,0.0,0.0,0.2,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.73,1.02,0.0,0.0,0.45,1.28,0.0
20,584.0,0.016578,0.08411,-0.996319,-0.169769,0.093942,-0.980996,-0.077,0.09,0.0,0.0,0.18,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.07,0.0,0.0,0.3,1.22,0.0
21,584.03,0.026703,0.083436,-0.996155,-0.170453,0.094009,-0.980871,-0.073,0.09,0.0,0.0,0.13,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.15,0.0,0.0,0.14,1.14,0.0
22,584.07,0.044905,0.094661,-0.994496,-0.175923,0.115838,-0.977565,-0.066,0.106,0.0,0.0,0.07,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1.21,0.0,0.0,0.06,1.08,0.0
23,584.1,0.045328,0.095062,-0.994439,-0.175628,0.116261,-0.977568,-0.066,0.107,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.29,0.0,0.01,0.0,0.75,0.0
24,584.13,0.041949,0.10452,-0.993638,-0.184056,0.128387,-0.974495,-0.072,0.118,0.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.2,0.1,0.05,0.0,0.46,0.0
25,584.17,0.035662,0.121667,-0.99193,-0.177818,0.147622,-0.972928,-0.072,0.136,0.0,0.0,0.07,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.9,0.13,0.05,0.0,0.36,0.0
26,584.2,0.038722,0.122117,-0.99176,-0.183197,0.150323,-0.971515,-0.073,0.138,0.0,0.0,0.29,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.64,0.13,0.03,0.53,0.68,0.0
27,584.23,0.038551,0.104495,-0.993778,-0.164973,0.127938,-0.977965,-0.064,0.117,0.0,0.0,0.44,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.4,0.02,0.0,1.06,1.0,0.0
28,584.27,0.041539,0.102038,-0.993913,-0.16376,0.126685,-0.978332,-0.062,0.115,0.0,0.0,0.57,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.4,0.0,0.0,1.58,1.1,0.0
29,584.3,0.03934,0.101436,-0.994064,-0.165109,0.124219,-0.978421,-0.064,0.114,0.0,0.0,0.42,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.44,0.0,0.0,1.45,1.12,0.0
30,584.33,0.066204,0.086075,-0.994087,-0.140431,0.111691,-0.98377,-0.038,0.1,0.0,0.0,0.35,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.0,0.0,1.4,1.19,0.0
31,584.37,0.061319,0.111762,-0.991841,-0.148964,0.11194,-0.982486,-0.044,0.113,0.0,0.0,0.28,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.7,0.0,0.0,1.33,1.45,0.0
32,584.4,0.071694,0.130725,-0.988823,-0.142983,0.108295,-0.983782,-0.036,0.121,0.0,0.0,0.35,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.73,0.05,0.0,1.38,1.6,0.0
33,584.43,0.070618,0.128748,-0.98916,-0.142863,0.107045,-0.983937,-0.037,0.119,0.25,0.0,0.3,0.19,0.0,0.11,0.0,0.0,0.0,0.0,0.81,0.75,0.16,0.0,1.28,1.78,0.3
34,584.47,0.165101,0.272056,-0.948012,-0.24884,0.279064,-0.927471,-0.045,0.286,0.52,0.0,0.33,0.12,0.0,0.21,0.0,0.0,0.0,0.0,0.92,0.86,0.25,0.0,1.22,1.83,0.7
35,584.5,0.161802,0.272359,-0.948494,-0.245924,0.279676,-0.928064,-0.045,0.286,0.77,0.0,0.33,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.02,0.96,0.28,0.0,1.12,1.95,1.06
36,584.53,0.159768,0.278696,-0.946997,-0.245174,0.280173,-0.928113,-0.046,0.29,0.81,0.0,0.42,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.89,1.02,0.19,0.0,0.93,1.84,1.14
37,584.57,0.160398,0.280092,-0.946478,-0.274564,0.259898,-0.92578,-0.061,0.281,0.71,0.0,0.5,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.74,0.95,0.1,0.0,0.71,1.51,0.74
38,584.6,0.077439,0.228157,-0.97054,-0.172633,0.259134,-0.950288,-0.05,0.248,0.45,0.0,0.54,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.51,0.88,0.02,0.0,0.44,1.21,0.38
39,584.63,0.081664,0.131151,-0.987993,-0.155398,0.1302,-0.979234,-0.037,0.132,0.17,0.0,0.55,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.34,0.91,0.0,0.0,0.24,0.93,0.0
40,584.67,0.064728,0.110722,-0.991741,-0.151926,0.139577,-0.978487,-0.044,0.126,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.01,0.0,0.0,0.09,0.83,0.0
41,584.7,0.066885,0.11592,-0.991004,-0.153812,0.140398,-0.978075,-0.044,0.129,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.25,0.06,0.08,0.0,0.65,0.0
42,584.73,0.057891,0.106612,-0.992614,-0.145267,0.136252,-0.979966,-0.044,0.123,0.0,0.0,0.53,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.43,0.16,0.2,0.0,0.56,0.0
43,584.77,0.059272,0.105606,-0.99264,-0.147555,0.125145,-0.981105,-0.045,0.116,0.0,0.0,0.45,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.52,0.26,0.2,0.0,0.59,0.0
44,584.8,0.066559,0.112799,-0.991386,-0.156306,0.146505,-0.976783,-0.046,0.131,0.0,0.0,0.4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.28,1.45,0.35,0.12,0.0,0.61,0.0
45,584.83,0.071392,0.1187,-0.99036,-0.154834,0.145819,-0.97712,-0.042,0.134,0.02,0.0,0.37,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.27,0.26,0.0,0.25,1.06,0.0
46,584.87,0.087986,0.106958,-0.990363,-0.144526,0.155276,-0.977242,-0.029,0.132,0.05,0.0,0.37,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.16,0.15,0.0,0.47,1.42,0.0
47,584.9,0.084667,0.107184,-0.990628,-0.145304,0.158605,-0.976592,-0.031,0.134,0.11,0.0,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.05,0.0,0.0,0.68,1.7,0.0
48,584.93,0.081955,0.114607,-0.990025,-0.136316,0.160959,-0.977502,-0.028,0.139,0.2,0.0,0.39,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.05,0.0,0.0,0.63,1.64,0.0
49,584.97,0.08513,0.118535,-0.989294,-0.126285,0.156627,-0.979551,-0.021,0.139,0.27,0.0,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,1.23,0.0
50,585.0,0.070422,0.11089,-0.991334,-0.12369,0.147766,-0.981257,-0.027,0.13,0.29,0.0,0.41,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.27,0.88,0.0
51,585.03,0.065954,0.108066,-0.991954,-0.119632,0.146365,-0.98197,-0.027,0.128,0.26,0.0,0.32,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.07,0.52,0.0
52,585.07,0.078089,0.110713,-0.99078,-0.121842,0.154543,-0.980444,-0.022,0.134,0.25,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.05,0.0,0.0,0.0,0.49,0.0
53,585.1,0.081419,0.109863,-0.990606,-0.123042,0.151114,-0.980829,-0.021,0.132,0.27,0.0,0.25,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.19,0.0,0.0,0.09,0.58,0.0
54,585.13,0.082991,0.125646,-0.988598,-0.122057,0.158625,-0.979765,-0.02,0.143,0.27,0.0,0.32,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.18,0.0,0.0,0.19,0.7,0.0
55,585.17,0.08514,0.119899,-0.989129,-0.112972,0.152879,-0.981766,-0.014,0.138,0.18,0.0,0.42,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.08,0.0,0.0,0.44,0.88,0.0
56,585.2,0.101302,0.138354,-0.985188,-0.120002,0.168508,-0.978368,-0.01,0.155,0.08,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.95,0.0,0.0,0.66,0.97,0.0
57,585.23,0.104493,0.138996,-0.984765,-0.116995,0.165977,-0.979165,-0.006,0.154,0.0,0.0,0.44,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.8,0.07,0.0,0.7,0.92,0.0
58,585.27,0.108814,0.137092,-0.984564,-0.126189,0.165877,-0.97804,-0.009,0.153,0.0,0.0,0.43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.15,0.0,0.56,0.81,0.0
59,585.3,0.107807,0.134757,-0.984996,-0.128639,0.166748,-0.977572,-0.011,0.152,0.0,0.0,0.43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.69,0.15,0.0,0.3,0.68,0.0
60,585.33,0.107257,0.136508,-0.984815,-0.130425,0.167076,-0.977279,-0.012,0.154,0.0,0.0,0.44,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.69,0.08,0.0,0.21,0.68,0.0
61,585.37,0.109187,0.134031,-0.984944,-0.130588,0.160585,-0.978345,-0.011,0.149,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.79,0.0,0.0,0.1,0.59,0.0
62,585.4,0.09947,0.11291,-0.988614,-0.130398,0.14373,-0.980988,-0.016,0.13,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.79,0.0,0.0,0.06,0.53,0.0
63,585.43,0.086468,0.110777,-0.990077,-0.138791,0.147149,-0.979328,-0.027,0.13,0.0,0.0,0.26,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.79,0.0,0.0,0.14,0.57,0.0
64,585.47,0.083624,0.109575,-0.990455,-0.133407,0.147491,-0.980025,-0.025,0.13,0.0,0.0,0.15,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.72,0.0,0.0,0.27,0.68,0.0
65,585.5,0.081575,0.108705,-0.990721,-0.133256,0.148901,-0.979832,-0.026,0.13,0.0,0.0,0.2,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.65,0.0,0.0,0.58,0.84,0.0
66,585.53,0.07682,0.104249,-0.99158,-0.143512,0.150524,-0.978134,-0.034,0.129,0.0,0.0,0.22,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.71,0.84,0.0
67,585.57,0.078841,0.107844,-0.991037,-0.142361,0.159892,-0.976815,-0.032,0.135,0.22,0.0,0.23,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.72,0.72,0.0,0.0,0.69,0.93,0.34
68,585.6,0.225723,0.333316,-0.915396,-0.285147,0.34265,-0.895144,-0.033,0.357,0.41,0.0,0.32,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.86,0.94,0.0,0.0,0.37,0.91,0.67
69,585.63,0.231961,0.321503,-0.918058,-0.214503,0.301175,-0.92913,0.009,0.325,0.51,0.0,0.39,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.78,1.03,0.0,0.0,0.18,0.95,0.67
70,585.67,0.111343,0.217332,-0.969727,-0.13906,0.211348,-0.967468,-0.014,0.218,0.44,0.0,0.61,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.67,1.02,0.0,0.0,0.12,0.88,0.33
71,585.7,0.109954,0.218168,-0.969697,-0.139111,0.213331,-0.967025,-0.015,0.219,0.33,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.79,0.0,0.0,0.42,0.99,0.0
72,585.73,0.111056,0.186954,-0.976071,-0.112581,0.168583,-0.979237,-0.001,0.18,0.29,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.68,0.0,0.0,0.7,0.95,0.0
73,585.77,0.119832,0.175084,-0.977234,-0.113838,0.169478,-0.978937,0.003,0.174,0.16,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.36,0.0,0.0,1.16,1.12,0.0
74,585.8,0.113921,0.172395,-0.978418,-0.129814,0.17272,-0.976379,-0.008,0.175,0.1,0.0,0.68,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.18,0.0,0.0,1.35,1.09,0.0
75,585.83,0.078702,0.141125,-0.986859,-0.128783,0.163067,-0.978174,-0.025,0.154,0.04,0.0,0.8,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.47,1.15,0.0
76,585.87,0.082622,0.13746,-0.987055,-0.126518,0.159877,-0.978996,-0.022,0.15,0.07,0.0,0.93,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.0,0.0,1.41,1.05,0.0
77,585.9,0.082525,0.14141,-0.986505,-0.126812,0.161175,-0.978745,-0.023,0.153,0.05,0.0,0.9,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.49,0.0,0.06,0.92,0.98,0.0
78,585.93,0.096363,0.128434,-0.987025,-0.131423,0.144261,-0.980774,-0.018,0.138,0.05,0.0,0.8,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.89,0.0,0.15,0.46,0.79,0.0
79,585.97,0.09834,0.136385,-0.985763,-0.13764,0.132892,-0.981527,-0.02,0.136,0.0,0.0,0.76,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.39,0.02,0.2,0.0,0.62,0.0
80,586.0,0.092818,0.128097,-0.987409,-0.147354,0.129354,-0.980589,-0.028,0.13,0.0,0.0,0.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.39,0.02,0.16,0.0,0.4,0.0
81,586.03,0.100443,0.141005,-0.9849,-0.137017,0.146629,-0.979656,-0.019,0.145,0.0,0.0,0.81,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.08,0.02,0.08,0.59,0.71,0.0
82,586.07,0.093669,0.146985,-0.984694,-0.127269,0.167955,-0.977545,-0.017,0.159,0.0,0.0,0.89,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.68,0.0,0.02,1.19,0.95,0.0
83,586.1,0.090831,0.142343,-0.985641,-0.128569,0.162853,-0.978238,-0.019,0.154,0.0,0.0,0.99,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.36,0.0,0.0,1.72,1.26,0.0
84,586.13,0.10904,0.145905,-0.983271,-0.124001,0.182472,-0.97536,-0.008,0.166,0.0,0.0,1.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.36,0.0,0.0,1.54,1.03,0.0
85,586.17,0.123834,0.145037,-0.981646,-0.131985,0.16046,-0.978178,-0.004,0.155,0.0,0.0,0.95,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.36,0.0,0.0,1.34,0.85,0.0
86,586.2,0.122262,0.13938,-0.982662,-0.130719,0.156712,-0.978956,-0.004,0.15,0.0,0.0,0.92,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.51,0.0,0.0,1.18,0.78,0.0
87,586.23,0.118596,0.133871,-0.983877,-0.141303,0.158267,-0.977233,-0.012,0.148,0.0,0.0,0.79,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.58,0.0,0.0,1.19,0.81,0.0
88,586.27,0.110184,0.125468,-0.98596,-0.127845,0.149399,-0.980477,-0.009,0.139,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.64,0.0,0.0,1.23,0.86,0.0
89,586.3,0.111766,0.126503,-0.98565,-0.129161,0.151242,-0.980022,-0.009,0.14,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.69,0.0,0.0,1.1,0.86,0.0
90,586.33,0.112285,0.11869,-0.986562,-0.122197,0.141362,-0.982387,-0.005,0.131,0.0,0.0,0.65,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.99,0.0,0.12,0.68,0.63,0.0
91,586.37,0.097205,0.133611,-0.986255,-0.123986,0.147199,-0.981305,-0.014,0.142,0.0,0.0,0.73,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.31,0.0,0.19,0.25,0.39,0.0
92,586.4,0.10063,0.138677,-0.985212,-0.134506,0.148445,-0.979731,-0.017,0.145,0.0,0.0,0.69,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.45,0.05,0.2,0.0,0.23,0.0
93,586.43,0.100691,0.136355,-0.98553,-0.151729,0.166221,-0.974345,-0.026,0.153,0.0,0.0,0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.13,0.05,0.08,0.0,0.33,0.0
94,586.47,0.103475,0.144868,-0.984025,-0.149457,0.177629,-0.972682,-0.023,0.163,0.0,0.0,0.77,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.8,0.05,0.01,0.0,0.43,0.0
95,586.5,0.107223,0.143437,-0.983834,-0.151115,0.176169,-0.972691,-0.022,0.162,0.0,0.0,0.87,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.73,0.0,0.0,0.14,0.54,0.0
96,586.53,0.114983,0.124792,-0.985498,-0.144449,0.163744,-0.97587,-0.015,0.146,0.07,0.0,0.83,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.95,0.0,0.0,0.24,0.57,0.0
97,586.57,0.126087,0.154034,-0.979988,-0.159219,0.152824,-0.975343,-0.017,0.156,0.07,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.26,0.0,0.0,0.28,0.73,0.0
98,586.6,0.12878,0.15355,-0.979713,-0.15343,0.163359,-0.974563,-0.013,0.161,0.41,0.0,0.65,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.64,1.44,0.0,0.0,0.25,0.7,0.28
99,586.63,0.200063,0.271807,-0.941326,-0.278449,0.295583,-0.913836,-0.042,0.297,0.61,0.0,0.59,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.73,1.43,0.0,0.0,0.15,0.84,0.8
100,586.67,0.14989,0.312754,-0.937933,-0.272841,0.305817,-0.912159,-0.066,0.323,0.87,0.0,0.58,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.8,1.33,0.0,0.0,0.11,0.85,1.25
101,586.7,0.15362,0.313729,-0.937003,-0.278352,0.305815,-0.910493,-0.067,0.324,0.72,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,1.19,0.0,0.0,0.0,0.89,1.34
102,586.73,0.055016,0.27306,-0.960423,-0.241527,0.312303,-0.918766,-0.099,0.302,0.62,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.19,0.0,0.0,0.0,0.86,0.94
103,586.77,-0.004867,0.276176,-0.961095,-0.26732,0.301215,-0.915319,-0.144,0.299,0.54,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.16,0.0,0.0,0.02,0.91,0.57
104,586.8,-0.009603,0.268891,-0.963123,-0.282404,0.304983,-0.909524,-0.155,0.297,0.53,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.24,0.0,0.0,0.09,0.95,0.27
105,586.83,-0.008117,0.257918,-0.966133,-0.287005,0.305064,-0.908055,-0.156,0.292,0.74,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.2,0.0,0.0,0.23,1.04,0.15
106,586.87,-0.033947,0.26785,-0.962862,-0.27482,0.323736,-0.905356,-0.164,0.307,0.96,0.18,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.16,0.0,0.0,0.42,1.07,0.07
107,586.9,-0.031521,0.262208,-0.964496,-0.275133,0.323979,-0.905174,-0.163,0.304,1.13,0.24,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.0,0.46,1.16,0.0
108,586.93,-0.032793,0.267767,-0.962925,-0.276412,0.333082,-0.901473,-0.164,0.312,0.96,0.3,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.95,0.0,0.0,0.62,1.15,0.0
109,586.97,-0.053781,0.284083,-0.95729,-0.305099,0.339241,-0.889848,-0.192,0.325,0.78,0.13,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.7,1.18,0.0
110,587.0,-0.043958,0.290789,-0.955777,-0.295245,0.352473,-0.888028,-0.182,0.336,0.57,0.09,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.78,1.13,0.0
