,timestamp,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,183.33,0.087399,0.269045,-0.959154,-0.238409,0.247617,-0.939067,-0.079,0.266,0.01,0.22,0.58,0.0,0.21,0.0,0.0,0.38,0.28,0.98,0.31,0.87,0.0,0.14,0.54,0.17,2.1
1,183.37,0.02051,0.252183,-0.967462,-0.174655,0.207941,-0.962422,-0.08,0.234,0.16,0.48,0.75,0.0,0.26,0.0,0.0,0.33,0.22,0.9,0.15,0.75,0.0,0.04,0.58,0.34,2.68
2,183.4,-0.025324,0.274292,-0.961313,-0.175694,0.232877,-0.956504,-0.104,0.259,0.4,0.54,0.67,0.0,0.34,0.0,0.0,0.41,0.26,0.7,0.16,0.76,0.0,0.0,0.42,0.43,3.07
3,183.43,-0.006582,0.282464,-0.959255,-0.205162,0.294462,-0.933381,-0.111,0.296,0.54,0.32,0.43,0.0,0.43,0.0,0.0,0.41,0.39,0.61,0.34,0.97,0.02,0.0,0.25,0.43,3.07
4,183.47,0.022933,0.283314,-0.958753,-0.181156,0.30466,-0.935075,-0.083,0.301,0.56,0.06,0.14,0.0,0.54,0.0,0.0,0.48,0.55,0.49,0.55,1.25,0.07,0.0,0.0,0.47,2.85
5,183.5,0.014635,0.297877,-0.954492,-0.187045,0.320672,-0.928538,-0.091,0.317,0.37,0.0,0.03,0.0,0.65,0.0,0.02,0.44,0.65,0.54,0.62,1.31,0.08,0.0,0.0,0.56,2.59
6,183.53,0.062026,0.262289,-0.962994,-0.178747,0.27779,-0.943866,-0.061,0.276,0.29,0.0,0.0,0.0,0.71,0.0,0.05,0.45,0.69,0.51,0.64,1.27,0.1,0.0,0.0,0.58,2.5
7,183.57,0.063648,0.264336,-0.962328,-0.174787,0.28435,-0.942653,-0.058,0.28,0.19,0.0,0.01,0.0,0.63,0.0,0.06,0.38,0.71,0.47,0.58,1.09,0.05,0.0,0.07,0.61,2.05
8,183.6,0.013996,0.160436,-0.986947,-0.185786,0.19592,-0.96286,-0.088,0.181,0.15,0.0,0.01,0.0,0.53,0.0,0.18,0.26,0.75,0.32,0.39,0.95,0.04,0.0,0.23,0.64,1.33
9,183.63,-0.027727,0.139121,-0.989887,-0.227459,0.165096,-0.95969,-0.13,0.155,0.07,0.0,0.01,0.0,0.36,0.0,0.22,0.19,0.76,0.22,0.19,0.84,0.0,0.0,0.36,0.7,0.52
