,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.5047966852424136,0.1637982747859567,-0.8475466626475507,0.35883621019301887,0.14251244414610664,-0.9220271326308324,0.45380166168498914,0.17098677744566593,0.19735548913318812,0.0,0.0,0.0,0.0654627894016921,0.0,0.0,2.145462789401692,0.0,0.26642991032980395,1.7089421956532744,1.3276199402198696,0.7349338872283299,0.0,0.5592066467399563,0.0,2.084404985054967
1,0.5045841461066922,0.15433966259688942,-0.8494503604032625,0.38464133872029993,0.14029831637874257,-0.9123366043365925,0.4675330563858351,0.16559916915750544,0.626429910329804,0.0,0.0,0.0,0.00039667663002178447,0.0,0.0,2.1486777445665948,0.0,0.8704382187547494,2.092198692942906,1.6486777445665939,1.0419342418562239,0.0,0.8405704442980901,0.0,2.2964299103298043
2,0.5001495093976394,0.1529513619737575,-0.8523146992755458,0.3815856635087897,0.1423998835807285,-0.9132979931607478,0.46314544809767466,0.16558594660317139,0.6063883682050762,0.0,0.0,0.0,0.0,0.0,0.0,2.3162976847864636,0.0,1.001892699731496,2.364272759511627,1.6330827296215613,1.5651907391458533,0.0,0.8950245706469425,0.0,2.199694006788591
3,0.505229717209585,0.13830070662140942,-0.8518271939307968,0.3837096802269618,0.13475659050610464,-0.9135662834490097,0.4662950504078221,0.1533966766300218,0.6373554891331881,0.0,0.0,0.0,0.0,0.0,0.0,2.293305638583514,0.0,1.0551983383150108,2.122602968742084,1.8067359035412138,1.917174122295962,0.0,0.8209671209281116,0.0,2.119735548913319
4,0.5061756254622829,0.14689989801914988,-0.8498249096712093,0.3854533439890572,0.13109151760474186,-0.9133622022392219,0.46801322255433403,0.1564140533968286,0.6190328790718882,0.0,0.0,0.0,0.0,0.0,0.0,2.2374461725518007,0.0,1.0743143016363546,2.498753229646893,1.7230903287907193,1.864544809767465,0.0,1.2406043872536603,0.0,2.1446694361416494
5,0.5225385014945032,0.14514482329398654,-0.8401495199351536,0.3841842367394498,0.12872334819393078,-0.9142353055372616,0.4766868129084553,0.15507933532600435,0.5475783980951415,0.0,0.0,0.0,0.0,0.0,0.0,2.254008308424946,0.0,1.1489421956532748,2.7383226100613,1.5839667663002177,1.2987420841987944,0.0,1.3524216019048585,0.0,2.1878843913065507
6,0.5333775905567657,0.14830986782511776,-0.8327562601448909,0.38822669385480524,0.1299056194336086,-0.9123570277622979,0.48585870611479803,0.15791159633213434,0.5808348953847713,0.0,0.018413293479912864,0.0,0.0,0.0,0.0,2.2318511576067688,0.0,1.0218587567759256,3.506822534069608,1.5892066467399566,1.2310502051775674,0.0,1.6648280054714022,0.0,2.148462434773798
7,0.5114193770707736,0.15382755139571405,-0.8450784318861138,0.3893958557171083,0.13412179836871166,-0.9112284678555143,0.4738560717361569,0.16249754293530572,0.566875728253711,0.0,0.01599169157505446,0.0,0.0,0.0,0.0,2.3034718070824245,0.0,0.7759577486194843,4.706252089771517,1.6471741222959626,1.4809595217589542,0.0,1.977521657632099,0.0,2.0738345407568763
8,0.48054215314858895,0.15087987927453264,-0.863832431683469,0.38006842053802115,0.1674808277521658,-0.909620341101373,0.4515602614114192,0.17747525203911044,0.4942312173868992,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,2.4813561983889763,0.0,0.8349186888900149,4.732304574699832,1.7211900298900658,1.4624783423679009,0.0,2.175315365520037,0.0,2.133033588327677
9,0.46096401940321186,0.15519131683469273,-0.873718990880997,0.3763145390850599,0.1770303328942702,-0.9093942653123261,0.4391106945640609,0.18428106793657223,0.49638836820507637,0.0,0.001190029890065353,0.0,0.0,0.0,0.0,2.5337023152135365,0.0,1.1570758397081917,4.587363088302345,1.6760823749936675,1.2005856426364048,0.0,2.3866867622473276,0.0,2.230347535336137
10,0.44571331698667604,0.15482844794569128,-0.88167209478697,0.37575163696235875,0.17921123430771566,-0.9092193287400578,0.43015451643953595,0.18450245706469423,0.46625614266173565,0.0,0.0,0.0,0.0,0.0,0.0,2.4701398247124984,0.0,1.3020664673995646,4.37667561679923,1.6910993464714525,1.1321571508181774,0.0,2.2809899184355844,0.0,2.27382694158772
11,0.4337069624601043,0.15264097745579813,-0.8880173106540353,0.37525704615228744,0.18121862819798376,-0.9090151577080906,0.42313298546025635,0.18378428491818227,0.5146202948477633,0.0,0.0,0.0,0.0,0.013917625006332642,0.0,2.294510866811895,0.0,1.4644313288413797,3.7528790718881404,1.6282886671057295,1.1417604741881555,0.0,1.8108728912305587,0.0,2.4445144130908356
12,0.3916286174578245,0.19995285439991894,-0.896574398601753,0.27626480637316986,0.20366819078980697,-0.9357288601752876,0.34908845432899344,0.21692932772683524,0.8170945843254471,0.0,0.0,0.0,0.0,0.08369471604437916,0.0,2.146437509498961,0.0,1.6492405896955267,3.136343279801408,1.51107300268504,1.302893763615178,0.0,1.7188023709407776,0.0,3.1926024621308065
13,0.40780346734890305,0.24875627899083042,-0.8784971931708802,0.12350324043771213,0.18252231470692543,-0.9751258727899083,0.27911712852728104,0.22877673641015256,1.1107933532600436,0.0032149551649019704,0.0,0.0,0.0,0.3600866305283957,0.0,1.9390217336237905,0.0,1.4818400121586708,2.3656031207254675,1.0527468463447993,1.1952287349916406,0.0,1.5633020923045748,0.006429910329803941,4.147899083033589
14,0.3420409006028674,0.24713841623182534,-0.9043212323825927,0.07295692603475354,0.21728912234662345,-0.9728452805613252,0.21742960636303763,0.24221191549723894,1.0317189320634277,0.08642231116064647,0.0,0.0,0.0,0.9787643750949894,0.0,1.3522255433405947,0.0,0.6998758802370942,1.2626526166472465,0.48717057601702213,0.6143750949896145,0.0,1.0155914686660925,0.14531536552003646,4.7847560666700435
15,0.19630469593191147,0.267585245149197,-0.9427130409848522,-0.02178529099751761,0.26168195764729724,-0.9637346700947362,0.09129434115203408,0.27068944728709665,0.9067814985561579,0.07542884644612191,0.008851512234662347,0.0,0.0,0.7717457824611175,0.0,0.6053650134251988,0.0,0.06765033689649931,0.6243446983129843,0.687079385987132,0.28277673641015244,0.0,1.0198865190739144,0.11169258827701503,4.9129165611226515
16,0.08798614190181872,0.25436979619028316,-0.9622309037945187,-0.07694187360048636,0.3024785457723288,-0.9485823666345815,0.0058028775520543065,0.28346694361416486,0.31217640204670954,0.0021156086934495163,0.11619180302953545,0.0,0.0,0.1475333096914738,0.0,0.135122853234713,0.0,0.0,0.5015112214397894,1.1140270530422007,0.4990024823952583,0.0,0.9725087390445314,0.031537565226201936,4.830884036678657
