,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06409139267440092,0.042727595116267295,0.021363797558133647,0.04700035462789403,0.0,0.0,0.03418207609301383,0.0,0.0,0.0,0.14100106388368205,0.2008196970464562,0.0897279497441613,0.09827346876741477,0.1751831399766959,0.0,0.0
6,-0.0970094366482598,0.14958645073205332,-0.9032214489589138,-0.22053132985460253,0.22922796458787176,-0.8639659487815999,-0.16346425857439587,0.1943966259688941,0.3814808247631593,0.25646385328537413,0.05414053396828615,0.11920664673995647,0.0,0.0,0.16466183697249098,0.0,0.03404985054967325,0.0,0.7046466386341761,1.2018055625918231,0.38258777040376923,0.5167698464967829,1.218624550382492,0.09937281523886726,0.0
7,0.025568302649576984,0.3035379742134859,-0.9505044200314099,-0.25268458949288214,0.4287614658797304,-0.8651624682608033,-0.1241567961902832,0.3830660621105426,0.7882167283043722,0.6483904959724405,0.07497542935305743,0.016173058412280263,0.0,0.0,0.4199432595369572,0.0,0.15356249050103857,0.0,0.8827275951162673,1.6617528750189978,0.4998186331627743,0.3316510461522873,1.913910025837175,0.6904909063275748,0.14830741172298498
8,-0.012720580779168144,0.3444558846952734,-0.9384988150868838,-0.2517176910684432,0.44995521530979266,-0.8566876651299459,-0.1461571508181772,0.41647109782663755,1.0351491970211257,0.8635700896701962,0.27395156796190284,0.0,0.0,0.0,0.4490404782410456,0.0,0.12978469020720404,0.0,1.4472268098687882,2.1619453873043213,0.6592897309894118,0.060272050255838684,1.5894108110846545,1.72782359795329,1.0758893560970668
9,-0.10264986432949996,0.32707477319013123,-0.9369366315922791,-0.26619991509194996,0.43684307700491415,-0.8588331346066166,-0.2024642585743959,0.40217341304017423,1.002387658949288,0.6128410760423528,0.41718172146511984,0.052414002735700925,0.0,0.0,0.14032879071888138,0.0,0.05462789401692083,0.0037438573382643494,1.8329089619534935,2.306403566543391,0.7916621916003848,0.18046456254116222,1.308337808399615,2.2643634429302395,1.1999888545519029
