,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16236486144181567,0.10254622827904153,0.10254622827904153,0.21363797558133643,0.0,0.08545519023253459,0.34609352044176517,0.08118243072090783,0.0
6,0.12489813410000505,0.18243098703075128,-0.8935527352956076,-0.04704139454886265,0.23700999001975778,-0.8883323397841835,0.040139014134454636,0.21271244743907994,0.0,0.0,0.1376123410507118,0.0,0.0,0.0,0.0,0.0,0.8582091291352146,0.8258630123106538,0.4310010638836821,1.2419377881351639,0.09201732610567911,0.5557951263995136,1.747079385987132,0.4555798166067176,0.0
7,0.1294793456102133,0.23456161279700086,-0.963400047722782,-0.04225954430315619,0.29008925229241594,-0.9560300048128073,0.04557272404883734,0.2664348244591926,0.0,0.0,0.34294290490906326,0.0,0.0,0.0,0.0,0.0,1.0075368559704139,1.4660180353614674,0.5046694361416486,1.3980318151882065,0.45857186280966616,0.5745032676427378,1.978692942904909,0.409263387202999,0.0
8,0.1290889360149957,0.22856097715183135,-0.9648955984092409,-0.037883096104159276,0.28847663868483714,-0.9567284650184914,0.047418207609301384,0.26311976290592237,0.0,0.0,0.39625614266173564,0.0,0.0,0.0,0.0,0.0,1.0373970312579157,1.5067850448350983,0.6310502051775673,1.207272404883733,0.48745377172095844,0.43528902173362377,1.8504873600486342,0.22159430568924457,0.0
9,0.1615925887836263,0.2177814820406302,-0.9624232225036732,-0.02677371872941892,0.2872271465119814,-0.9574612705304222,0.07039100258371751,0.2572380059780131,0.0,0.0,0.36347940625158315,0.0,0.0,0.0,0.0,0.0,1.009784690207204,1.7257951263995137,0.6637438573382645,1.2666036779978722,0.3998262323319317,0.25292416029180814,1.8401322255433403,0.09868534373575152,0.0
