,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051273114139520765,0.0,0.13672830437205533,0.012818278534880191,0.10254622827904153,0.06409139267440092,0.14100106388368205,0.09827346876741477,0.0,0.1153645068139217,0.017091038046506916,0.07690967120928112,0.0,0.0,0.06409139267440092
6,0.016551844115710018,0.16980239307968992,-0.9030415778914838,-0.10216431612543694,0.18316299371802017,-0.8953530625664928,-0.043826586959825733,0.17835584376108204,0.0,0.0,0.17845483560464054,0.0,0.7586058057652365,0.0631242717462891,0.5511256902578651,0.1624216019048584,0.7736719185369068,0.7813749430062314,0.0,0.4057611834439434,0.22734788996403055,0.41060438725366033,0.0,0.0,0.18726480571457524
7,0.01676949171690562,0.09750292167789654,-0.9950209245655807,-0.05804837752672375,0.11755563073104008,-0.9912344212979383,-0.020718932063427738,0.10789573939915904,0.0,0.0,0.08520593748416841,0.0,1.0563392269111909,0.17034753533613659,0.7412315720147932,0.09833020923045749,1.0519757839809514,1.3934150666193832,0.04008308424945539,0.4373139470084604,0.2422969755306753,0.24050255838694967,0.0,0.0,0.2387192866913217
8,0.03882241217893512,0.045383528547545474,-0.9979987008460408,-0.04140893778813516,0.09724683864430822,-0.9943379235016973,-0.001194944019453873,0.07157915801205736,0.0,0.0,0.027181721465119824,0.06589340898728403,1.1120664673995644,0.15097472009726937,0.7923309184862455,0.039916915750544624,1.275050914433355,1.5303966766300219,0.2785718628096661,0.46462789401692084,0.0654703885708496,0.03220629211206242,0.0,0.0,0.3545372105983079
9,0.010572073965246467,-0.008706217538882415,-0.9995910267997365,-0.09294523719539999,0.07138224854349257,-0.99278974436395,-0.04110689497948226,0.03164187648817063,0.0,0.0,0.012512285323471302,0.3373894320887583,1.2690176807335731,0.14149602310147424,0.8955458736511477,0.0,1.452504686154314,1.2273367445159329,0.5416621916003849,0.3104042757991793,0.0,0.03119002989006537,0.10020771062363851,0.0,0.13314706925376157
