,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751831399766959,0.0,0.0,0.03845483560464056,0.0,0.0,0.0,0.0,0.2264562541162167,0.22218349460458983,0.158092101930189,0.0,0.0,0.008545519023253458,0.3204569633720047
6,0.08007235523582752,0.13969175029130151,-0.9061949642839049,-0.13518610846547444,0.14248329423982978,-0.8989131477785097,-0.0279414357363595,0.1426690308526268,0.0,0.0,1.064011854703886,0.0,0.0,0.2911332894270226,0.0,0.0,0.0,0.016562135873144535,1.1241932215411115,1.337392978367699,0.7901925122853234,0.0,0.0,0.17510005572724044,1.4256401033487005
7,0.08317695060540047,0.11753913030042047,-0.989555097623993,-0.10959151552763564,0.09787308450276103,-0.9890347247580932,-0.012921424590911399,0.1081197629059223,0.0,0.0,1.4305289021733623,0.0,0.0,0.4061654592431228,0.0,0.0,0.0,0.186860529915396,1.2741481331374436,1.8256365570697606,0.9875783980951417,0.0,0.0,0.33977709103804654,1.4758331222453012
8,0.10843591311616595,0.08014877136633063,-0.9904107383859364,-0.1201633410507118,0.1198607761791377,-0.9853431565428845,-0.0058337808399615,0.10051719945285982,0.0,0.0,1.2734454632960126,0.0,0.0,0.6969360149956938,0.0,0.0,0.0,0.37360403262576625,1.22718172146512,1.5265018491311617,0.9370986372156648,0.0,0.0,0.3208840366786565,1.2653873043213941
9,0.11714430432139422,0.03723003343634428,-0.9924068586554535,-0.05769811596332136,0.06717832813212422,-0.995775120674806,0.030064592937838797,0.052305638583514884,0.0,0.0,1.232553827448199,0.0,0.0,1.0324555448604287,0.0,0.0,0.0,0.4148016616849891,1.1622969755306756,1.2543219008055122,0.7505856426364049,0.0,0.0,0.2576690815137545,1.0498829727949748
