,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,0.03889729104817873,0.18938683727645778,-0.9810399254774813,-0.15936069557728352,0.24125198014083798,-0.9572760743705359,-0.06198677744566592,0.2186123917118395,0.0,0.0,0.0,0.0,2.4945372105983084,2.832950504078221,0.5600000000000003,0.754537210598308,2.5642727595116264,2.49519833831501,0.0,0.0,0.0,0.0,3.1540083084249444,0.0,2.802644510866812
1,-0.032345542124727684,0.13718791777698972,-0.9895168520695073,-0.12301297036324028,0.19188581407366134,-0.9735919667662999,-0.07889837377780029,0.16631318709154463,0.0,0.0,0.0,0.0,2.593743857338264,3.074008308424945,0.5255950149450327,0.8980166168498913,2.708281067936572,2.358107300268504,0.0,0.0,0.0,0.0,3.1777106236384824,0.0,1.8862637418308938
2,-0.07123469988347939,0.11910523212928717,-0.9902935971933737,-0.14122099255281423,0.1616616028167587,-0.9766265090430115,-0.10748016616849893,0.14185039768985258,0.0,0.0,0.0,0.0,2.6251983383150104,2.976917270378439,0.5542727595116268,0.9293388722832967,2.7350661127716704,2.344404985054967,0.0,0.0,0.0,0.0,3.030661127716703,0.0,1.1586438016110236
3,-0.10474138745630479,0.10640509270986372,-0.9887268812503167,-0.12247601722478343,0.15532592340037488,-0.98022935174021,-0.11481903845179596,0.13208840366786562,0.0,0.0,0.0,0.0,2.5579750747251633,3.0495126399513652,0.47022290896195346,1.128364152186028,2.7492066467399563,2.2032640964587875,0.0,0.0,0.0,0.0,3.196868129084553,0.0,0.6682471249810022
4,-0.15175842464157252,0.10994688702568514,-0.9821679859162065,-0.10948095607680228,0.15237444019453872,-0.9822196648766399,-0.13221080095242924,0.1324801661684989,0.0,0.0,0.0,0.0,2.4946278940169213,3.20801661684989,0.3626029687420842,1.2485455190232535,2.7185039768985257,1.9514620801459042,0.0,0.0,0.0,0.0,3.246694361416485,0.0,0.39789199047570806
5,-0.1635106278940169,0.11386259542023403,-0.9798027713663306,-0.10198479213739299,0.15627997137646285,-0.9822883393788946,-0.13409255788033844,0.13705628451289323,0.0,0.0,0.0,0.0,2.2504534170930652,2.881601904858403,0.1820740665687218,1.206123917118395,2.6979335326004352,1.5486514007801815,0.0,0.09338872283297027,0.0,0.0,3.4422817771923593,0.14942195653275245,0.2219002989006535
6,-0.15716891038046504,0.12705228922437814,-0.979285314858909,-0.09156795567151325,0.16548038239019203,-0.9818832462130811,-0.12641481331374435,0.1482255433405948,0.0,0.0,0.0,0.0,2.057669081513754,2.4771062363848224,0.17158670652008712,1.2581903845179594,2.5389497948224333,1.5591990475707989,0.0,0.058594660317138676,0.0,0.0,3.34107300268504,0.09375145650742185,0.06656973504230204
7,-0.05507751405846293,0.11494781098333248,-0.9911699141800495,-0.11024789396625967,0.132174447844369,-0.9849383404934394,-0.08340726480571459,0.12435361467146264,0.0,0.0,0.0,0.22029079487309386,2.2476047418815543,2.3282810679365724,0.015734839657530773,1.3303966766300217,2.7465469375348297,1.7975292568012569,0.0,0.0,0.0,0.0,2.929312528496884,0.0,0.19235726227265823
8,-0.013635820558285628,0.034271145549419915,-0.9944977651856728,-0.13626325599067834,0.10410796230812097,-0.9850421045139065,-0.07553153655200366,0.06978129591164699,0.10941435736359494,0.0,0.0,0.5194634986574802,2.5354060489386487,2.3914960231014746,0.0,1.1753873043213945,2.840355134505294,1.523014843710421,0.0,0.0,0.0,0.0,2.708205582856274,0.0,0.5999432595369574
9,-0.11554704301129742,-0.0396029660063833,-0.9908743803130858,-0.19109403677997872,0.0931062312173869,-0.9770014379147877,-0.15423005218096153,0.027194538730432136,0.6136567201985914,0.17508485738892549,0.0,0.6540346522113583,2.4683378083996153,2.355685698363645,0.0,1.1076614823445967,2.5167663002178426,1.082444399412331,0.0,0.0,0.0,0.0,2.7306798723339583,0.0,0.6035624905010384
10,-0.3270147470489893,-0.019215538730432153,-0.9397782393231675,-0.2813486795177061,0.1187873609098739,-0.9508342798014086,-0.3113293479912863,0.0529769491868889,1.6897841835959266,1.4836222706317443,0.0,1.2923268655960283,2.1731546684229195,2.098179239069862,0.0,1.3468944728709658,2.199131161659658,0.9684132934799128,0.06862100410355133,0.0,0.0,0.014446527179695018,3.8436035260144883,0.313705861492477,1.097631085667967
11,-0.3542060458989817,0.07170151674350271,-0.9321078633162774,-0.35690219732509254,0.1297021083641522,-0.9250157504939462,-0.365476771872942,0.10765317391965144,2.4715563098434563,2.611730077511525,0.0,1.794820406302244,1.7610882010233546,1.5387233395815392,0.0,1.4683717513551853,2.0794371548710675,1.0991423071077562,0.32636557069760375,0.0,0.0,0.13650539541010184,4.740407822078119,1.117600688991337,1.263479406251583
12,-0.27021754643092355,0.045566583210902276,-0.960931905871625,-0.35741916809362173,0.14988588641775166,-0.9218224893358328,-0.32183606059070874,0.10335928871776687,2.5617604741881554,2.3509559754800144,0.0,2.06772176908658,1.4487836263235216,1.2675368559704137,0.0,1.391280713308678,1.96942955570191,1.4667131060337402,0.4528598206596079,0.0,0.0,0.3105137038350474,4.875239880439738,1.6670606413698765,1.3303399361669788
13,-0.23780672308627593,0.14018256892446426,-0.9585722062921118,-0.3821243412026952,0.1548173886215107,-0.9107356551497038,-0.3202058868230407,0.15652733167840316,2.5442803586807843,2.3526217133593397,0.0,2.481473225594002,1.4406950706722728,1.3998941182430715,0.0,1.2851719945285982,2.0828446223212924,1.6575140584629418,0.42754445513957134,0.0,0.0,0.6012427174628907,4.80137899589645,1.9171665231268051,1.4737778002938342
14,-0.3315750768529307,0.16392682841076042,-0.9248632261006127,-0.43870057231875986,0.19014566796696897,-0.8779247392471756,-0.40344156238917883,0.19365849333806176,2.1774993667359035,2.3870646942600935,0.0,2.1538953341101372,1.49506611277167,1.4060975733319825,0.0,1.085833122245301,2.3358782106489695,2.097971021834946,0.21249354070621612,0.0,0.0,1.0900374892345104,4.448111353158723,1.761450934697806,1.7252018845939507
15,-0.4677100496479051,0.07999237691879021,-0.8798583453062465,-0.4253505703936371,0.21604410365266735,-0.8788363344647653,-0.469724960737626,0.1665493186078322,1.680393130351082,2.1876351385581843,0.0,1.9252170829322657,1.4629996453721061,1.0017153857844876,0.0,0.9279071888140231,2.4870003546278943,2.3790176807335737,0.26604437914787993,0.0,0.0,1.6332939865241403,4.131503622270633,1.3724859415370587,2.0924970869851562
16,-0.47960844065048885,0.0704930332843609,-0.874610875474948,-0.4494628933583261,0.19118334231723996,-0.8722274704898931,-0.4890305993211408,0.14871553776787072,1.437196919803435,2.0849490855666444,0.0,2.3686812908455344,1.3835361467146254,0.7385191752368409,0.0,0.6559314048330716,2.3495921779218807,2.3997016059577483,0.5671249810020772,0.0,0.0,2.03627488727899,4.406864076194336,1.599013627843356,1.886517047469477
17,-0.431630788996403,0.09508118253204319,-0.8964420689497946,-0.4089068066264754,0.1898074752520391,-0.8924393913572116,-0.43922179441714365,0.15788966006383304,1.3556517554080751,1.9942312173868986,0.0,2.7043517908708647,1.2123613151628756,0.6024292010740159,0.0,0.5016773899387001,2.0652211358224832,2.219939713258017,0.40971680429606366,0.0,0.0,1.9790217336237903,4.835772328892043,2.19091392674401,1.5482283803637467
18,-0.46835192917574336,0.09669267247580933,-0.8772811250823243,-0.36738966062110534,0.21864276543897868,-0.9036470706722732,-0.4389546582906935,0.17504909063275748,0.975009878919905,1.9055423273722065,0.0,3.2749146359997963,1.0413789958964486,0.8124327473529562,0.0,0.5609595217589542,1.989784690207204,1.9958407214144576,0.47489589138254223,0.0,0.0,1.6934530624651705,5.0,2.3771893206342773,1.351337453771721
19,-0.40280910461522884,0.18945891808095647,-0.8926776247023656,-0.3376904816353412,0.27373643107553575,-0.9002348958913825,-0.3913634935913674,0.2525737879325194,0.3495394903490552,1.2912548761335425,0.0,3.4139064795582352,0.9975783980951416,1.0002153097927957,0.0,0.6993576169005522,1.7888971072496078,1.898065758143776,0.8528066264755055,0.0,0.0,1.6700415421247274,4.966097573331982,2.3193312731141393,1.4207968995389837
