,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,-0.0255943301079082,0.16863958300825777,-0.9852836770353107,-0.08272883910025836,0.15439783808703583,-0.98452137555094,-0.05455950149450326,0.1624140533968286,0.08506611277167031,0.004933887228329703,0.30185115760676845,0.0,0.30493388722832965,1.6662561426617362,0.0,1.0106611277167035,0.2744049850549673,0.3661239171183952,0.3146694361416485,0.9609255788033841,0.0,0.0,0.7511900298900652,0.34026445108668124,0.0
1,-0.03122385125892902,0.1705098699528852,-0.9848583773747402,-0.08402216591519326,0.15167026789604338,-0.9848499961497542,-0.05840083084249455,0.16211900298900653,0.05066112771670298,0.009999999999999998,0.04132225543340596,0.0,0.2955950149450327,1.515595014945033,0.0,0.8618511576067686,0.37920664673995635,0.15251228532347133,0.5208348953847712,0.7723800597801309,0.0,0.0,0.6250661127716703,0.28559501494503275,0.0
2,-0.03656393626830133,0.16723786240437716,-0.9852063081209785,-0.08134788368205076,0.14849176584426774,-0.9855401751355186,-0.059947109782663786,0.15882395258118448,0.14043821875474946,0.13109934647145247,0.040661127716702994,0.0,0.3236116317949238,1.5842727595116264,0.0,0.8870910380465066,0.39480166168498915,0.168677744566594,0.5954627894016921,0.7310578043467248,0.0,0.0,0.7688515122346624,0.33136379755813367,0.0
3,-0.016738444500734584,0.15636328334768732,-0.987507296215614,-0.09729657084958714,0.13961400486346828,-0.9854026899538988,-0.05733056385835148,0.1489074421196616,0.324446527179695,0.2057272404883732,0.1375292568012564,0.0,0.39775216576320993,1.4655534728203046,0.0,1.0028182785348803,0.45162824864481477,0.151322255433406,0.403660773088809,0.643305638583515,0.0,0.0,1.133471807082426,0.5127275951162675,0.0
4,0.005759500278636202,0.1751507205025584,-0.9845123611631795,-0.08437962961649524,0.15096706459293788,-0.984916077308881,-0.039740463042707334,0.16416697907695424,0.3540083084249455,0.1526445108668119,0.29537210598307917,0.0,0.3818511576067684,1.332867419828765,0.0,0.8992557880338414,0.5318926997314961,0.12039667663002179,0.3440083084249455,0.6929920462029485,0.0,0.0,1.318983737778003,0.4974461725518011,0.00947109782663762
5,-0.01194657287603222,0.1824004070115001,-0.9829440149450327,-0.09325913182025432,0.15648557039363697,-0.9831722620193525,-0.05352738233953087,0.17048432038097164,0.3566528192917574,0.11317341304017427,0.3059916915750545,0.0,0.48329803941435745,1.1795202391205228,0.0,0.8937853994629923,0.4848923451036021,0.2808272962156138,0.39361163179492376,0.7526860529915397,0.0,0.0,1.2121232078626067,0.5449754293530573,0.005727240488373272
6,-0.026811883479406246,0.17094648239525811,-0.9848831120624144,-0.10453600861239169,0.1472707532296469,-0.9834650838948276,-0.06705704442980902,0.16017680733573128,0.16062718476113283,0.03088403667865647,0.17185875677592585,0.0,0.5419833831501089,1.0749830285222148,0.0,0.9945787527230356,0.4231734130401743,0.6480921019301891,0.44096712092811197,1.0101170272050255,0.026694361416485134,0.018413293479912864,0.6452702771163686,0.4290404782410456,0.0
7,-0.029473942448958908,0.16279286944627383,-0.9860702724048838,-0.09959729743148082,0.1430593395815391,-0.9845179445260653,-0.06527012513298545,0.15400982825877707,0.1825462282790415,0.05338872283297028,0.04476011956026142,0.0,0.46061958559197536,1.0983641521860277,0.0,1.046339226911191,0.3585946603171387,0.4210806018541973,0.544752520391104,1.271050205177567,0.03198338315010892,0.011983383150108922,0.32110694564060993,0.13856071736156844,0.0
8,-0.01909534165864532,0.14103808485738892,-0.9898048938649376,-0.0798158239525812,0.12530619063782353,-0.988899673995643,-0.050043821875474966,0.13347185774355336,0.4096372663255485,0.06224783423679014,0.0607026698414307,0.0,0.4282395258118445,1.3404721617103197,0.0,1.042735194285425,0.2954212472769644,0.049395612746339745,0.47234611682456057,0.9606008409747199,0.0021156086934495163,0.0,0.5920021277673642,0.06700035462789404,0.0
9,-0.025354722680986878,0.1404765410101829,-0.9897208130097777,-0.07702456988702568,0.12123664557475045,-0.9896266440549163,-0.05187684279852071,0.13152890217336238,0.5202568519175237,0.06739703125791582,0.20941435736359496,0.0,0.43255382744819904,1.4341820760930135,0.0,0.9694710978266375,0.3377030244693247,0.002380059780130706,0.26331323775267246,0.457997872232636,0.0,0.0,1.1319038451795937,0.15766148234459698,0.0
