Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.81595165,-12.643458,17.752218,0.04304425,-0.039954726,0.3515133,30.206018,-4.401043,14.935359,-32.50385,33.710796,0.03489213,1.2916813,6.4313564,-3.318673,26.594355,399.03006,904.4218,-1.7207991,1402.3512,664.2162,-16.668024,2442.5652,607.85565,-28.315155
0.8484616,-12.7951355,17.17759,0.042702187,-0.03780379,0.36059856,28.263382,-0.9865484,10.979854,-28.265638,33.66165,0.015907109,1.1314708,6.499884,-1.5186192,25.97418,399.4098,895.39795,-1.9947128,1394.7057,638.71063,-18.791862,2485.2363,538.9123,-27.96889
0.7781244,-14.758098,19.97412,0.026341632,-0.03256942,0.38306746,29.5186,1.9781169,8.1657295,-24.382933,33.271824,0.01982051,1.0231761,5.6043167,0.3548065,27.355536,407.20486,946.44244,-2.8238506,1372.2155,760.23706,-23.16034,2474.0996,546.7385,-30.179384
0.6474293,-15.903926,21.48333,0.0074256486,-0.03191912,0.3787799,31.202736,3.3051417,10.242057,-15.539474,32.246284,0.02319452,1.0722104,4.2750506,4.9573994,27.224203,404.49365,1015.8813,-2.8883631,1372.0479,817.5096,-28.045298,2470.199,574.9128,-30.112566
0.49919966,-18.427732,25.787903,-0.007538773,-0.03224527,0.34354413,33.706467,6.520593,13.343963,-9.890552,31.36615,0.023564732,1.4958835,2.9267397,9.427388,29.09786,399.59692,1190.9688,-2.0232673,1320.1046,1038.2001,-33.25294,2414.5188,607.1351,-31.121126
0.3828096,-19.506979,26.291414,0.0012004277,-0.028631328,0.27842525,35.09227,8.066318,16.767622,-4.391126,25.062387,0.023564732,1.4958835,0.5294979,3.8570373,26.247948,387.05124,1291.444,3.8141468,1330.117,1093.0269,-28.86117,2450.6233,557.3775,-27.354683
0.33171245,-22.822824,28.386648,-0.0015038773,-0.027273772,0.293187,37.541897,13.0362425,18.064178,-2.8290484,19.362873,0.24281389,1.1860532,-2.2138045,-3.4446375,25.54481,387.35776,1312.996,5.0442657,1328.5668,1122.3428,-24.480886,2461.21,531.56226,-26.09285
0.30628672,-25.48249,31.526651,0.024033515,-0.027390271,0.3068293,39.569134,15.705108,18.701193,1.8866593,15.340276,0.46206307,0.8762228,-4.3190956,-6.226644,26.826334,391.34506,1331.7931,2.743988,1382.348,1121.6205,-19.11133,2532.0754,615.64124,-24.373919
0.29556698,-26.802582,35.546993,0.01699912,-0.028543042,0.35112593,40.6073,18.108068,19.782604,4.46385,14.859361,0.46167722,0.96581817,-5.78154,-5.1207366,26.85884,390.9664,1262.2521,0.23167546,1392.2734,1010.21185,-18.891104,2556.643,721.4924,-24.993567
0.2379892,-26.039896,36.58562,0.015173125,-0.030425632,0.30752742,37.95192,16.74816,17.791578,5.6380296,14.438316,0.24204223,1.3652439,-7.1950283,-6.80266,22.647467,391.91885,1232.6466,1.2998734,1412.2959,988.45215,-17.486143,2541.2615,776.92365,-22.99848
0.21045537,-23.17209,33.15689,-0.019322438,-0.029406743,0.24586724,31.626831,17.625673,19.806013,6.078363,12.981369,0.022407243,1.7646698,-7.640223,-75.894356,-53.750534,379.33154,1124.3052,10.350433,1451.5433,825.0607,-10.222703,2489.6492,733.63153,-16.196463
0.2079255,-20.883936,29.17449,-0.02367764,-0.027290002,0.17838328,24.989418,19.429556,17.557863,6.4448504,19.959646,0.3482715,1.7498083,-3.8250751,-73.93742,-51.736004,365.68115,1137.5718,9.524167,1452.4489,807.24335,-10.097778,2464.8816,680.1031,-16.04155
0.28446817,-18.579153,26.385939,-0.012834079,-0.023794318,0.18303353,24.662115,16.681124,15.237129,0.3908577,26.898783,0.67413574,1.7349468,1.7940928,-71.653946,-47.50688,365.59146,1143.0209,8.838543,1425.0879,825.0568,-10.867072,2467.2607,684.3808,-17.000387
0.4007021,-17.790556,26.915243,0.017982902,-0.027324935,0.29583934,28.0507,9.876654,10.9905815,-8.056096,33.1402,0.72027355,1.9552761,6.3594947,-8.068607,25.83158,380.33875,1076.3251,2.660642,1410.813,792.6579,-17.972246,2503.5505,744.46045,-23.170938
0.5554773,-18.322283,28.520727,0.048318505,-0.03236615,0.43002596,32.590527,0.13208134,10.255622,-18.37822,32.97806,0.41314247,1.744299,7.519773,-9.502904,25.5991,402.79663,1028.7085,1.6231943,1431.6626,814.0066,-20.420275,2525.14,787.1428,-23.975906
0.6859846,-19.24322,31.075075,0.05904905,-0.040281028,0.43022373,33.11633,-3.3732052,12.013696,-24.411573,32.813313,0.08287064,1.7586237,6.3722878,-9.1956625,24.01592,408.6439,1000.1331,1.0519608,1492.3735,793.335,-21.126196,2519.3523,962.39185,-22.963959
0.7613316,-18.25416,29.883131,0.057128113,-0.039072286,0.41182026,32.049244,-4.6818757,12.2804785,-26.896776,32.74526,0.030462699,0.95643115,4.0644913,-7.233174,24.374933,406.71774,981.31036,1.5578588,1514.8555,746.09625,-22.22848,2483.0994,1033.3632,-22.817072
0.7673457,-14.742909,24.922167,0.03682239,-0.03423836,0.42334676,29.596952,-5.4520125,14.21164,-26.079535,33.220387,0.0074500185,1.0886073,1.7478851,-4.771192,20.093262,398.94727,984.7329,1.430183,1526.7139,706.03375,-21.769775,2420.8152,1105.5747,-18.66308
0.7894806,-12.296023,20.590883,0.032737594,-0.036426645,0.49726316,27.082481,-5.3352485,15.650375,-24.650446,33.61913,0.008371908,1.0024445,0.40969864,-3.0469792,19.228737,395.58768,958.3677,0.037186146,1534.587,609.7207,-24.860846,2443.7393,1062.12,-19.191551
0.75456864,-11.275894,17.582201,0.037208904,-0.04227289,0.5049433,26.75146,-6.5159354,13.791673,-22.947622,33.885,0.01876417,1.9848636,0.11208052,-1.85451,16.540565,404.385,1029.5125,-3.0879953,1569.9525,658.3879,-24.892174,2567.1077,1033.0258,-19.628561
0.6747861,-12.666897,19.631256,0.039792508,-0.04823507,0.4471527,28.455957,-3.8819458,10.466908,-18.924406,33.741158,0.023361886,2.2354543,-0.014518544,-1.6058893,18.407757,477.04605,1148.3011,-70.13702,1662.7925,724.72754,-84.63657,2701.1848,977.7834,-82.40885
0.5279248,-12.711118,19.434118,0.031170739,-0.039486486,0.3423486,28.037985,-1.2082984,7.1052985,-14.648164,0.0,0.0,0.0,0.0,0.0,0.0,500.6323,1246.2899,-136.11804,1699.9838,859.736,-141.95274,2750.4954,942.3851,-142.24834
0.42393756,-12.180951,19.020456,-0.00044225404,-0.031140352,0.25848597,23.274017,4.557136,10.4938345,-9.647624,0.0,0.0,0.0,0.0,0.0,0.0,496.91306,1141.0094,-134.05264,1673.0424,726.69165,-140.90378,2659.925,809.22266,-139.21231
0.36814964,-10.312795,14.332718,-0.008490569,-0.029797414,0.16966683,16.602608,10.706931,13.15762,-14.458664,14.925966,0.0,0.0,-7.0121717,-111.05299,-87.928986,444.63745,968.4155,-69.32563,1660.8165,692.85565,-79.781715,2537.966,775.53815,-78.62527
0.3261815,-11.097504,15.8566885,-0.015906328,-0.030574923,0.14410126,14.180695,15.244481,17.047594,-12.7032995,15.099452,0.0,0.0,-5.6847157,-79.61562,-55.19344,424.2506,921.75195,-6.9106097,1636.7246,705.9671,-20.535772,2423.5164,759.2652,-18.10848
0.2922594,-14.694415,19.487677,-0.029086396,-0.031900603,0.13216908,16.424417,20.715584,16.633064,-10.007922,15.457473,0.0,0.0,-3.336982,-77.37595,-53.015278,429.16153,1066.6185,-11.388298,1701.7764,1125.0961,-20.351555,2341.0618,947.93146,-19.615738
0.25362694,-17.51989,25.788572,-0.03730726,-0.031528857,0.15460096,17.346077,22.371124,16.627731,0.008902073,15.546468,0.0,2.7779932,-2.2680538,-14.383742,10.973991,391.70804,1140.6132,-13.077869,1610.3403,1047.9362,-23.123903,2348.379,866.49396,-19.991926
0.20529602,-18.559816,25.725927,-0.060166944,-0.031720746,0.14372046,16.592516,23.305746,15.599286,4.3748765,15.596492,0.0,2.7779932,-1.8871787,-13.205179,11.322163,401.1543,1157.353,-75.49288,1646.3472,1019.54266,-82.36984,2416.8972,833.5154,-80.50871
0.15961607,-16.660105,25.20099,-0.03854912,-0.026811337,0.11821163,16.66258,19.047276,14.146283,7.436523,0.0,0.0,0.0,0.0,0.0,0.0,384.8843,1146.0162,-78.31034,1566.0707,712.61163,-85.777275,2557.795,689.1704,-84.12346
0.1260819,-16.74292,24.567728,-0.04749003,-0.018458543,0.07442517,18.422606,14.448155,14.205139,10.915652,13.129929,0.0,0.0,-16.92251,-193.42372,-168.99707,414.96725,1264.5869,-141.34778,1596.1346,788.5682,-144.127,2642.2422,824.7256,-144.3343
0.10652176,-18.21741,27.07783,-0.05032145,-0.013807955,0.05511454,20.73755,13.508157,13.779758,14.72005,0.0,0.0,0.0,0.0,0.0,0.0,397.8889,1319.5028,-71.75791,1529.0675,809.4783,-78.32147,2632.2783,891.26807,-83.161835
0.09304575,-19.0734,27.777254,-0.056019366,-0.012909342,0.04910344,19.392282,15.357942,16.892977,14.367869,36.158394,0.0,2.8431826,0.8937719,6.0138006,27.206995,399.79373,1268.2753,-60.8714,1531.6152,799.0337,-68.85708,2552.9587,874.5411,-79.00939
0.10324201,-17.488327,25.380692,-0.05417532,-0.015119226,0.0447047,15.944339,17.698545,17.304924,9.167038,35.951893,0.06325492,2.788339,1.8021275,4.338302,28.517225,395.5643,1199.7418,9.271279,1480.6053,816.31464,-3.0212357,2461.8665,733.60596,-19.245945
0.18140967,-13.423362,22.862612,-0.0007556652,-0.013469047,0.10524988,17.874624,13.929096,8.829926,-4.168368,35.691845,0.064040504,2.1936986,3.9363222,0.5752619,29.182898,388.2957,1133.3029,8.463189,1390.6234,759.5664,-2.8193977,2435.3564,551.0708,-20.719707
0.3726546,-10.021485,23.966166,0.027184809,-0.009248146,0.25244755,23.143087,5.772967,-5.0532637,-14.259193,35.403946,0.054587692,3.0903542,5.7500815,-4.157992,27.001099,370.82993,1220.813,7.386695,1303.7094,841.52496,-4.025749,2432.2607,671.1746,-21.92598
0.5801011,-9.201508,27.534357,0.06324356,-0.008372397,0.411975,31.18986,-2.30534,-17.257566,-21.409231,35.331627,0.077707805,2.6609647,7.053978,-8.88378,23.240173,358.5178,1216.3535,0.0,1259.9926,874.2251,-6.719892,2444.218,800.904,-22.774172
0.75847226,-9.654685,30.29622,0.054671735,-0.010904216,0.52726644,34.924324,-7.6445985,-18.068726,-20.77265,35.29125,0.060987804,1.9177047,7.450356,-11.566031,23.692177,373.66125,1231.1145,-4.3795633,1283.2198,942.1966,-8.866525,2415.825,1004.95416,-26.461233
0.75556225,-11.647061,31.069565,0.034793135,-0.016992299,0.5060496,38.364925,-7.3654275,-16.33426,-19.185839,35.338802,0.04284371,1.2676059,6.833711,-10.999138,24.685541,404.32056,1140.5813,-2.2716937,1296.319,924.2264,-9.566421,2451.3767,835.19855,-26.957235
0.67736787,-13.956723,32.576443,0.035297874,-0.019088162,0.44793463,40.54598,-3.8123744,-14.098053,-15.030313,35.236984,0.014138524,1.6568235,5.1652822,-7.6145377,25.725916,425.4363,1125.5568,-1.6415396,1335.9473,944.8298,-9.814907,2520.8467,837.6424,-27.367456
0.50502354,-14.412415,32.267673,0.021612167,-0.019245533,0.38749686,39.865566,0.74209434,-14.071328,-11.084836,35.080486,0.010501591,1.6939964,3.6331308,-4.073168,24.595612,432.25107,1130.0586,-2.3071048,1348.5616,946.26996,-12.693951,2594.9517,822.5988,-26.902716
0.37030149,-14.972847,28.328955,0.018725358,-0.016754976,0.30003092,38.62854,4.011598,-9.485623,-2.3027575,34.893677,0.0138829155,3.0182374,3.3216715,-1.6522441,25.68573,436.54892,1226.9098,-5.9770484,1376.1998,1028.4183,-16.512169,2600.0713,809.76196,-31.662779
0.2723571,-13.947269,25.721823,0.0039893845,-0.012873328,0.21647687,38.87007,3.6805212,-5.8372817,1.4042803,34.894176,0.022026578,2.5098755,4.219179,-1.2820503,25.291044,425.8942,1328.0643,-9.468442,1355.6835,1073.3041,-18.765192,2577.072,1549.3253,-34.759487
0.22762345,-16.64072,26.150606,-0.008367934,-0.011684156,0.14753015,40.966396,6.391871,-2.5746737,8.449805,35.020466,0.03193824,2.599643,5.124783,-2.2662733,21.902826,424.16238,1383.3447,-12.918958,1367.2788,1105.9323,-19.065298,2572.5967,1470.5446,-34.82178
0.21972297,-17.61188,31.060976,-0.008496288,-0.01125099,0.147004,40.180115,9.016648,1.5244207,2.6580818,35.103607,0.037245683,1.2401484,5.399125,-3.2151012,18.420816,399.2513,1351.1254,-76.897026,1316.872,1022.2006,-79.67823,2575.8853,1448.3292,-89.177574
0.2182649,-17.834753,30.378885,-0.0171182,-0.012829978,0.15690392,31.918856,13.276787,9.539638,-2.0995672,0.0,0.0,0.0,0.0,0.0,0.0,614.19116,1159.0106,-139.56935,1655.5914,700.06177,-140.31842,2784.9648,682.3039,-144.58589
0.21535023,-14.997058,26.511274,-0.022821285,-0.009040298,0.12833954,20.983215,15.234245,10.934762,-3.6107311,0.0,0.0,0.0,0.0,0.0,0.0,592.59875,1219.4053,-134.45433,1635.9794,696.5164,-141.62006,2758.4812,630.9985,-140.43953
0.20410223,-12.808297,20.598837,-0.026404148,-0.0067843236,0.083721034,12.659829,16.501804,10.706638,1.7159686,33.36047,0.0,0.6110091,0.118619144,-3.7914813,19.303448,604.2994,1280.602,-67.53275,1713.565,721.79376,-82.427155,2768.504,672.6043,-80.40172
0.31598228,-13.297763,18.63073,0.016609147,-0.015166901,0.21809685,16.41652,11.979148,10.180921,-1.0176862,33.26341,0.032446407,1.081907,1.634967,-4.161121,20.76166,384.81958,1320.8612,-0.9646797,1460.1493,857.8294,-20.700464,2604.9712,648.29584,-21.726341
0.46254763,-14.522804,19.766563,0.035570364,-0.027833864,0.33329844,23.211975,5.2850504,17.15824,-10.14727,32.981243,0.04241824,1.5027097,4.0947676,-4.699801,20.518808,400.50522,1126.8623,-1.5620764,1523.0614,726.0322,-17.323757,2579.6238,763.7836,-22.080885
0.6292209,-15.692466,22.723152,0.042622253,-0.03936405,0.41886958,30.75496,-2.1989965,18.646414,-18.66561,32.72846,0.05626531,1.501804,5.867705,-4.845509,18.704872,408.72562,984.2917,-3.039458,1539.6406,668.9213,-13.274901,2590.4016,875.3916,-21.744331
0.6622929,-14.4005,24.029264,0.007996671,-0.03260938,0.36525515,34.060806,-6.655369,14.528865,-14.849219,32.542015,0.03568657,1.2885753,7.234367,-4.4925184,15.8294525,413.92017,1043.9517,-4.5501037,1469.1967,799.428,-12.1306305,2502.4846,920.8262,-20.379557
0.6562888,-12.262071,22.617212,0.012743217,-0.02483059,0.27449661,37.142776,-10.740888,7.6911263,-9.443623,32.519993,0.024712304,1.019248,7.8172574,-3.6708984,15.08622,412.77222,1165.0933,-5.719339,1401.0874,934.6455,-12.083946,2482.2449,902.8226,-20.805557
0.6350917,-10.305966,20.884888,0.015891915,-0.016059702,0.2335654,39.82844,-13.40094,3.3749492,-3.5484552,32.53407,0.012078186,1.2581726,7.13806,-2.9165657,15.194992,411.4541,1315.416,-6.978016,1355.3859,1070.4623,-14.526334,2448.8528,848.38574,-22.173006
0.6217783,-10.533788,20.721426,0.0082828645,-0.015905788,0.17558582,41.558395,-12.124882,3.3264496,-1.7506018,32.526367,0.01264263,1.0084273,6.010142,-2.317673,16.32625,408.66562,1317.3433,-8.459468,1328.6029,1063.0452,-16.238684,2422.885,790.05225,-24.785715
0.57934725,-11.7839575,21.782648,0.0030341335,-0.015126194,0.1979403,42.67497,-9.206562,5.799834,0.32562754,32.504536,0.0028819265,0.813174,5.2702937,-1.4421374,17.964766,402.46884,1312.4572,-9.803181,1310.4679,1040.1647,-18.70598,2415.739,737.25244,-27.767944
0.5087507,-14.780591,25.492178,0.0078461645,-0.021215722,0.20965506,44.434452,-4.363537,6.7455163,1.1835095,32.01914,0.0029949015,1.2498428,4.4831204,-0.44891548,20.384438,401.28848,1351.4966,-7.510113,1289.996,1135.7235,-21.020563,2339.3416,1080.5221,-27.894548
0.40821886,-17.217258,29.495102,0.024779344,-0.023591263,0.20352529,45.735622,-0.07732391,7.493913,5.0654845,31.528597,0.007932631,1.8463764,3.9028933,-0.12728293,21.23358,551.5878,1523.602,-9.863968,1388.7653,1310.0099,-18.473143,2431.8645,1086.5876,-23.052462
0.3488145,-18.4813,31.073212,0.022685489,-0.023322867,0.20744757,42.793625,2.5599468,12.694714,2.5601237,30.91861,0.012410674,1.9678645,3.9067237,-0.26096678,24.868332,546.12335,1523.4287,-1.7529157,1427.1742,1311.7517,-17.35878,2453.4238,1198.6971,-18.576162
0.37854764,-17.45061,27.536676,0.052096155,-0.02442448,0.2610902,37.553715,0.4082241,21.976303,-3.4360886,30.73163,0.019994019,1.8799447,4.6620812,0.27967086,25.971155,531.09875,1306.9955,3.9625435,1465.001,1009.2531,-14.048309,2470.584,795.4326,-13.963527
0.4489324,-15.381095,23.50796,0.06544284,-0.023726663,0.2569714,32.737713,-4.215473,26.762527,-9.365902,30.571157,0.015334788,2.5344615,4.8256474,2.4081342,30.879583,368.53784,1034.5929,13.255271,1403.1343,676.899,-17.776253,2353.003,760.03766,-17.624311
0.48034248,-14.672508,21.781868,0.070712246,-0.028775573,0.24804677,33.490524,-6.759739,26.488298,-4.772658,30.547583,0.018241359,2.5267723,3.8768508,5.3289795,32.403557,377.3539,971.37573,13.063345,1442.0643,595.7959,-19.481989,2328.5427,694.95557,-21.704702
0.42342234,-16.30156,23.09736,0.038044292,-0.02509143,0.18914576,35.97349,-4.2635207,23.627039,2.419021,30.592691,0.015322304,2.4531348,2.5184624,8.60662,35.82388,382.88345,1052.4005,0.0,1437.8055,736.71466,-19.845516,2308.2488,749.4987,-29.535566
0.33981028,-18.727499,24.41246,0.012939426,-0.024330571,0.19433975,38.49406,1.2233148,25.68277,12.632642,26.619131,0.18358743,1.3326944,0.60262674,8.526532,32.592983,386.46036,1073.9299,8.356423,1453.9332,785.82227,-12.243125,2300.8206,802.2339,-24.528925
0.2902509,-19.428007,27.557737,0.0043960563,-0.012922146,0.17419775,37.90572,5.426975,22.494873,13.57298,22.557037,0.1882255,2.0712588,-2.2524087,7.65633,31.300455,357.19742,1167.4391,10.900317,1370.664,837.22943,-3.661642,2250.453,744.4079,-18.70869
0.26235688,-15.710837,27.482046,-0.01685786,0.0039460924,0.18025948,34.555874,5.219142,19.193903,14.835907,18.480946,0.18715774,1.9368025,-5.584127,5.961702,28.875267,584.23755,1043.7432,9.527711,1666.9867,759.2408,-3.4588482,2710.263,504.5194,-12.926567
0.2688708,-14.435925,29.699507,-0.012035384,0.0037164483,0.18575184,33.912678,6.3325977,10.9930105,6.8536763,19.218687,0.023607181,2.1268475,-5.8722,6.962616,29.572052,583.3604,1114.2294,9.792226,1600.0848,842.40607,-2.1591024,2721.0068,521.06714,-12.440548
0.3574388,-14.690585,28.393328,0.005569237,-0.005007967,0.3242299,35.348034,8.692149,6.946632,-7.1303935,23.988821,0.34486553,2.1960485,-2.8909404,3.8118083,26.447931,605.0284,1019.4598,1.9879805,1582.8575,801.1621,-13.56266,2767.086,430.19186,-18.308977
0.43145332,-15.754865,27.523855,0.028117964,-0.019533766,0.40649793,38.055676,10.720426,2.680597,-15.288531,28.607056,0.37492502,2.1651742,1.3771971,0.6771644,24.772324,374.90512,1106.5459,-0.6770811,1218.2635,804.3504,-14.349324,2342.3972,518.4064,-24.02797
0.46274126,-16.178335,26.458702,0.024589717,-0.022088693,0.44855276,39.79469,11.508273,3.00691,-17.80855,32.407852,0.40498456,2.1342998,3.7101047,-1.2150869,24.918943,382.95737,1104.7125,-9.00159,1215.0236,797.47437,-23.881844,2391.0715,386.51883,-33.920532
0.39118966,-15.9819565,28.894663,-0.0003371754,-0.024488047,0.33986315,38.391422,14.086914,2.40463,-10.652961,32.235806,0.08148457,1.446599,4.6483955,2.2189095,26.96077,385.63455,1121.9149,-10.501907,1225.3567,808.7268,-23.171211,2412.3342,413.01306,-37.462677
0.3343213,-18.876995,31.15027,0.0061176172,-0.023187153,0.24799995,33.714645,22.52735,3.5562477,-4.9653735,32.12708,0.055176437,1.5325576,5.518843,5.1520553,29.337488,381.2762,1192.3433,-12.038114,1238.1298,904.76953,-27.72555,2419.3792,444.70834,-41.3756
0.2816917,-22.588211,35.649853,-0.003942419,-0.019233728,0.21657364,29.866486,29.823364,4.3537908,4.5028286,32.00087,0.032054994,1.3782576,5.720307,5.5875745,27.604792,366.8464,1241.2048,-13.754371,1252.5586,978.2158,-30.13012,2421.0852,494.18555,-41.359165
0.23233938,-25.01059,38.092815,-0.010082015,-0.014084961,0.20307668,28.6659,30.964655,6.854853,11.617734,31.912987,0.03333246,1.4016103,5.868147,5.049374,27.274881,343.75842,1371.685,-76.779175,1252.9724,1067.6361,-87.76334,2405.573,623.9888,-94.962425
0.18578534,-27.06637,41.57377,-0.045583438,-0.015810417,0.17315863,32.128956,29.850153,9.437592,13.427467,0.0,0.0,0.0,0.0,0.0,0.0,340.9951,1497.4019,-138.98882,1249.4376,1204.025,-144.05687,2421.7747,809.455,-146.77472
0.17242712,-22.413591,36.19621,-0.054210808,-0.008966572,0.15271984,26.63516,23.98731,11.879807,9.1860075,0.0,0.0,0.0,0.0,0.0,0.0,344.1876,1568.6478,-126.41205,1266.2346,1273.4056,-135.67174,2388.9685,921.83954,-137.69545
0.17773771,-19.553503,29.680313,-0.049056087,-0.016032698,0.10457883,20.337454,22.941183,11.819115,3.6729133,21.521196,0.0,3.6592975,-0.5906959,-5.0886407,27.471054,381.70425,1367.8744,-49.75784,1395.3644,1154.7683,-68.52721,2422.1975,909.0591,-72.728676
0.22616261,-17.93854,27.958456,-0.0134824775,-0.017967252,0.17921679,20.61756,18.934889,10.616215,-2.2864873,25.48232,0.0,3.6592972,-0.47230455,0.69185,29.817526,393.65146,1186.4176,19.973078,1443.014,955.4382,-9.679568,2474.8572,820.9824,-14.501252
0.28355315,-21.166624,29.916693,0.02490815,-0.027290374,0.2174143,28.124365,17.831589,12.027728,-7.9200673,29.44987,0.0,3.6592972,2.0272028,7.0813775,32.154858,402.64926,1018.7363,15.3377905,1434.8901,822.13104,-15.7846985,2469.4795,690.3682,-19.176712
0.3645551,-22.596422,31.678606,0.052511215,-0.026584312,0.30019855,35.66826,12.042985,17.239643,-12.783175,33.411697,0.0,3.6592972,4.7349973,12.239937,34.7057,384.9474,1061.2793,8.687194,1357.9677,834.77716,-23.515318,2447.5994,610.125,-26.018501
0.4110371,-23.754656,30.513412,0.0552199,-0.029942168,0.31494483,37.042347,9.705941,24.136076,-12.232564,33.360218,0.0,2.8732827,7.9403415,12.0192175,35.43294,382.31497,1043.7743,8.68319,1361.7902,849.4682,-22.76206,2349.2034,580.60034,-26.749748
0.43559992,-23.26135,31.388496,0.046133827,-0.03413828,0.27506858,37.129642,7.664862,26.568419,-11.193952,33.233047,0.50122577,1.9822017,9.101369,11.2560625,35.249493,380.1414,1037.0018,7.279135,1397.3158,811.7698,-21.39982,2340.121,681.9016,-27.970354
0.44174448,-23.425034,31.987724,0.04092284,-0.03132614,0.21082199,37.477856,7.2358646,27.19374,-9.741829,33.057518,0.34348512,1.2070338,8.836206,10.212443,31.640862,378.8353,1024.383,4.824056,1393.5825,779.5608,-21.949839,2333.6858,663.811,-26.816805
0.43905032,-21.461569,30.845312,0.037317757,-0.026325276,0.15559323,35.563995,6.3625336,24.155817,-9.626437,32.876743,0.04284278,0.8602374,7.6216207,9.816831,27.223534,373.91467,1020.8006,1.775426,1388.0795,730.4173,-25.391973,2352.8616,649.40717,-25.448107
0.41989794,-19.42119,25.94338,0.028262049,-0.023553267,0.18092413,34.887203,5.840538,22.594233,-5.6173153,32.767178,0.02237244,0.9101828,6.3107285,11.142802,24.461731,370.16187,994.1871,-0.32613,1370.835,666.1481,-28.89354,2367.1687,525.1907,-24.787863
0.37284374,-19.296669,24.931005,0.016495982,-0.0197361,0.19509132,32.106518,11.903245,20.869307,4.052393,32.714363,0.02023697,0.8602293,5.5845904,13.262044,24.937555,368.66504,985.46045,-2.0019884,1367.5287,646.9148,-33.344803,2371.3357,478.3999,-26.939545
0.31662136,-21.57457,25.045433,0.010019069,-0.022379799,0.20582117,31.128046,18.997637,21.596018,10.285525,32.67615,0.024518097,0.7758414,5.5271363,13.711389,24.472082,371.13522,965.825,-4.2896123,1366.5443,667.73883,-33.922142,2360.682,418.99185,-28.761694
0.26108885,-24.55826,28.792025,-0.006814251,-0.018964471,0.19200009,30.463552,25.6855,21.509132,16.783499,32.37459,0.03732702,0.74224395,5.375423,15.147738,22.843908,371.17148,992.5528,-6.8504105,1367.0673,718.8919,-36.40539,2368.4229,437.93362,-29.69432
0.21035273,-26.493155,29.653503,-0.01878804,-0.024356252,0.19563769,31.58812,27.207571,21.790504,16.386559,32.20739,0.04519185,0.5213993,5.1799536,15.013237,21.147137,373.22913,1035.7477,-72.72308,1375.0629,795.6005,-90.81802,2376.68,453.00742,-86.821175
0.16550297,-27.40831,30.349274,-0.039557755,-0.021133622,0.14393745,32.008804,26.544416,22.32718,16.560204,0.0,0.0,0.0,0.0,0.0,0.0,372.48315,1098.9894,-137.11374,1387.0444,889.0887,-146.39946,2389.648,490.20444,-143.8639
0.13116592,-25.64017,30.593393,-0.044508073,-0.021840645,0.12849168,28.784666,23.618769,19.802942,9.414554,0.0,0.0,0.0,0.0,0.0,0.0,380.04306,1104.8812,-201.0,1420.9557,913.50507,-201.0,2405.178,573.7222,-201.0
0.11259691,-24.853287,33.10146,-0.048980203,-0.018981725,0.08539465,26.67367,22.837996,17.734037,9.526375,0.0,0.0,0.0,0.0,0.0,0.0,384.7905,1150.2831,-201.0,1459.5664,982.2801,-201.0,2426.4656,737.03467,-201.0
0.09918658,-23.644753,35.54481,-0.05571033,-0.020309,0.08439209,22.949945,19.313074,13.1142,10.585595,0.0,0.0,0.0,0.0,0.0,0.0,398.33377,1162.743,-135.99739,1486.1385,906.4897,-142.93991,2493.4717,865.76074,-143.34612
0.09746691,-21.832705,34.50567,-0.033838704,-0.014623803,0.070311934,19.711916,19.022234,11.212668,12.9832945,13.729803,0.0,0.0,-8.969747,-7.7777877,23.02119,389.43576,1254.9713,-70.248985,1445.5201,963.13336,-83.45672,2426.619,854.56866,-85.446465
0.09975281,-20.786636,31.914291,-0.03149705,-0.014395531,0.075805746,17.962446,18.600544,11.053052,11.033414,14.040367,0.0,0.0,-7.363939,-8.180274,24.305471,392.51196,1233.786,-4.6305165,1441.0927,996.83966,-24.129158,2343.6335,776.2727,-28.187876
0.11493675,-20.435022,29.75506,0.0027282976,-0.015305218,0.08666867,22.123762,20.56525,12.268401,6.547854,14.31623,0.0,0.0,-4.0506663,-9.4228325,25.63848,376.7993,1284.9175,-2.9170344,1346.1372,1106.2642,-21.206968,2252.214,659.8963,-28.56478
0.12800664,-24.06716,31.435583,-0.0047828495,-0.024490302,0.07504519,28.929266,23.411139,13.163712,2.5005434,14.358127,0.0,0.0,-3.3443031,-10.808231,24.719389,374.34744,1446.3412,-1.4433584,1241.4027,1273.3007,-18.97795,2290.7603,716.7353,-28.179695
